start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,765,688,407,0,0,0,0,659,1039,516,111,374,522,674,225,181,140,137,356
2020-04-06,2020-04-19,14,0,576,693,405,0,0,0,0,398,618,326,59,348,493,633,258,140,163,182,358
2020-04-20,2020-05-03,28,0,521,611,388,0,0,0,0,282,484,309,78,248,369,464,187,110,112,167,288
2020-05-04,2020-05-17,42,618,564,606,409,430,777,621,46,289,480,236,59,188,516,579,358,32,144,165,266
2020-05-18,2020-05-31,56,572,560,618,367,455,703,602,53,408,759,474,205,277,803,769,538,64,174,200,287
2020-06-01,2020-06-14,70,552,483,641,372,496,616,579,96,343,666,396,182,274,503,534,242,57,167,196,286
2020-06-15,2020-06-28,84,446,461,599,373,554,579,453,84,507,1125,677,411,218,568,563,297,111,294,272,376
2020-06-29,2020-07-12,98,435,490,539,375,560,508,392,54,625,906,565,704,254,543,522,245,109,270,252,595
2020-07-13,2020-07-26,112,12,350,490,240,5,15,16,0,202,427,261,141,235,568,551,536,34,114,138,162
2020-07-27,2020-08-09,126,597,541,600,360,738,856,701,142,490,1700,1103,748,371,1012,818,408,81,198,217,271
2020-08-10,2020-08-23,140,607,1439,1177,677,1548,1332,744,309,1435,4100,2450,1124,994,2290,2072,1111,218,551,509,699
2020-08-24,2020-09-06,154,645,1481,1453,821,1356,1181,784,216,3144,3238,1816,1127,742,2165,1900,1097,313,886,737,869
2020-09-07,2020-09-20,168,888,1254,1461,913,11499,2528,1596,1222,3318,3790,2310,2074,4206,2596,2355,1134,282,765,622,1027
2020-09-21,2020-10-04,182,707,1079,1088,611,7004,1623,970,119,1609,2624,1618,735,1119,1417,1325,621,132,587,461,605
2020-10-05,2020-10-18,196,606,961,1013,599,3498,1171,692,106,1223,1672,892,511,980,1157,1130,655,103,470,428,669
2020-10-19,2020-11-01,210,622,903,1021,749,1261,886,639,70,1062,1542,851,512,660,1231,1146,613,152,487,440,681
2020-11-02,2020-11-15,224,653,1118,1219,776,4841,1227,857,148,1976,1720,1023,375,843,1457,1373,737,129,474,459,794
2020-11-16,2020-11-29,238,798,1008,1082,698,6392,1534,993,98,2066,1489,905,533,645,1137,1142,582,112,278,307,501
2020-11-30,2020-12-13,252,677,1105,879,564,6383,1427,738,111,1378,2083,1240,889,417,1157,1034,596,72,320,313,404
2020-12-14,2020-12-27,266,732,1320,1347,822,861,1017,681,124,1068,1863,1150,661,829,2075,1756,858,158,551,513,688
2020-12-28,2021-01-10,280,730,1097,1041,646,741,883,619,46,765,1476,852,1592,288,1012,1016,472,56,256,264,451
2021-01-11,2021-01-24,294,595,1103,817,458,634,807,497,36,573,1092,540,206,324,1127,953,733,56,146,167,289
2021-01-25,2021-02-07,308,580,1074,840,452,634,761,429,31,566,1110,485,158,329,1704,1369,963,59,277,224,333
2021-02-08,2021-02-21,322,612,1068,870,458,692,801,494,39,569,1111,549,233,257,743,783,461,252,369,296,574
2021-02-22,2021-03-07,336,526,889,878,542,672,657,466,54,469,850,410,164,251,736,714,364,41,170,172,398
2021-03-08,2021-03-21,350,589,1027,983,552,3377,1080,650,55,1792,1311,738,334,1015,1547,1379,810,76,294,261,376
2021-03-22,2021-04-04,364,580,872,932,599,4669,1495,1015,1059,1635,1292,695,357,799,1242,1111,791,127,281,223,446
2021-04-05,2021-04-18,378,574,876,806,515,1273,841,591,244,587,1192,657,407,485,1269,1124,592,106,228,227,365
2021-04-19,2021-05-02,392,584,1114,921,560,4645,1292,794,109,1707,1664,959,611,1421,1514,1376,1045,255,310,320,363
2021-05-03,2021-05-16,406,660,1055,1194,605,5240,1499,959,216,1409,1864,1076,811,1030,1488,1398,681,102,299,304,403
2021-05-17,2021-05-30,420,689,1086,1166,694,5658,1542,995,150,1730,1971,1105,541,686,1445,1243,640,213,460,449,470
2021-05-31,2021-06-13,434,831,1423,1406,681,4411,1675,1036,207,1574,2237,1342,852,930,2022,1627,955,240,561,487,509
2021-06-14,2021-06-27,448,854,863,1254,778,5965,1885,1209,181,661,1459,740,531,2719,3286,2567,2161,283,856,682,1729
2021-06-28,2021-07-11,462,793,1066,1588,987,3985,1513,991,261,1151,1789,1047,604,1814,2338,2229,921,1705,1535,1257,1935
2021-07-12,2021-07-25,476,679,654,1329,924,2063,1092,731,139,335,846,483,246,653,1719,1589,1183,238,1395,1133,1063
2021-07-26,2021-08-08,490,762,898,1321,890,1009,1115,806,236,557,1583,1001,385,392,1575,1573,954,319,764,652,843
2021-08-09,2021-08-22,504,756,1664,1415,714,1080,1329,927,270,1527,3144,1719,885,837,2039,1835,1029,384,1126,923,1409
2021-08-23,2021-09-05,518,802,1276,1285,645,1571,1262,778,165,1386,1988,1132,677,864,1676,1586,1202,133,385,381,586
2021-09-06,2021-09-19,532,637,1134,1147,676,2921,1089,740,134,1336,2120,1258,657,654,1721,1617,588,133,460,420,780
2021-09-20,2021-10-03,546,657,1353,1278,653,4351,1217,801,180,1662,2486,1379,1048,504,2862,2401,3028,168,408,407,608
2021-10-04,2021-10-17,560,663,1193,1200,514,4510,1274,928,136,2101,2430,1458,654,774,1867,1678,1828,176,403,452,492
2021-10-18,2021-10-31,574,903,1277,1176,669,2561,1410,1032,253,1143,2658,1525,789,880,2129,1829,1097,1162,1045,852,1813
2021-11-01,2021-11-14,588,602,1146,1196,626,2591,1097,755,130,1497,3450,2193,1063,1199,1077,1112,473,234,679,679,851
2021-11-15,2021-11-28,602,663,1539,1077,534,6388,1684,1257,84,1412,2266,1159,548,723,1103,1044,571,165,374,338,717
2021-11-29,2021-12-12,616,752,1226,996,508,6261,1174,959,125,1035,1676,880,389,848,1010,993,611,274,498,388,480
2021-12-13,2021-12-26,630,886,1553,1175,562,3186,1391,1015,191,1361,2290,1278,760,753,1032,1012,617,278,666,597,673
2021-12-27,2022-01-09,644,869,1892,1354,623,5434,3087,2302,180,1694,3254,1903,1436,679,1280,1275,718,115,361,311,468
2022-01-10,2022-01-23,658,577,1360,1330,617,3644,1125,775,91,1858,2215,1205,752,766,1418,1402,802,114,439,407,519
2022-01-24,2022-02-06,672,852,1693,1084,636,6395,1483,1039,111,1920,2587,1407,635,861,1043,1119,631,3038,2207,1675,3568
2022-02-07,2022-02-20,686,655,1364,1029,500,2365,910,748,173,1416,2689,1561,711,1020,1280,1249,659,79,315,311,472
