start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,774,677,403,0,0,0,0,633,1036,503,103,365,477,630,213,174,131,153,354
2020-04-06,2020-04-19,14,0,605,694,402,0,0,0,0,505,654,345,89,347,469,602,253,141,135,156,334
2020-04-20,2020-05-03,28,0,510,596,382,0,0,0,0,284,492,253,55,225,339,428,182,94,101,151,298
2020-05-04,2020-05-17,42,608,556,620,424,417,773,601,53,284,440,232,58,186,407,470,177,37,172,183,284
2020-05-18,2020-05-31,56,579,529,621,379,435,722,624,84,375,709,429,195,277,634,648,282,71,164,201,302
2020-06-01,2020-06-14,70,566,498,591,366,545,678,605,91,518,964,584,292,317,471,501,212,43,160,192,301
2020-06-15,2020-06-28,84,474,468,559,373,945,584,494,76,414,1078,675,462,236,523,521,253,87,222,231,337
2020-06-29,2020-07-12,98,459,470,550,360,662,543,471,56,640,846,548,710,267,536,518,286,95,247,214,512
2020-07-13,2020-07-26,112,14,375,473,235,15,16,19,0,193,430,240,115,246,873,771,605,40,138,120,165
2020-07-27,2020-08-09,126,612,532,569,343,632,812,698,145,477,1458,964,767,303,709,612,275,102,233,231,276
2020-08-10,2020-08-23,140,612,1400,1141,674,1710,1384,781,322,1764,4132,2448,1296,921,2076,1856,996,189,596,529,677
2020-08-24,2020-09-06,154,673,1477,1421,809,1398,1095,733,182,3452,3212,1785,1302,702,2293,2017,1222,351,918,768,1000
2020-09-07,2020-09-20,168,864,1288,1429,910,10787,2215,1365,1169,2773,3557,2163,2122,4113,2644,2347,1154,262,737,637,978
2020-09-21,2020-10-04,182,711,1096,1109,607,6572,1546,956,122,2088,2857,1806,891,2891,1573,1498,647,151,544,423,578
2020-10-05,2020-10-18,196,617,939,984,601,3169,1228,749,121,1062,1505,757,359,1211,1040,1040,608,316,619,521,768
2020-10-19,2020-11-01,210,612,890,1037,723,1641,916,655,78,1187,1732,1009,742,509,1261,1188,571,139,489,435,672
2020-11-02,2020-11-15,224,658,1098,1235,797,5978,1225,880,138,1934,1875,1109,418,1320,1465,1411,653,148,549,527,808
2020-11-16,2020-11-29,238,798,990,1061,688,6283,1577,992,100,1165,1261,786,546,639,970,1068,531,152,298,310,501
2020-11-30,2020-12-13,252,683,1063,883,554,4570,1399,788,119,1334,1833,1025,610,487,1540,1295,537,86,454,378,446
2020-12-14,2020-12-27,266,721,1316,1368,832,904,984,687,108,986,1908,1143,708,795,2033,1772,849,144,511,471,714
2020-12-28,2021-01-10,280,700,1083,1071,657,726,856,580,56,608,1377,757,556,349,1430,1331,645,55,252,265,463
2021-01-11,2021-01-24,294,556,1105,818,439,610,709,465,37,615,1229,648,394,330,937,848,572,44,134,163,281
2021-01-25,2021-02-07,308,605,1077,846,442,712,792,481,43,544,1136,530,169,338,1906,1521,666,51,304,231,333
