start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,766,674,422,0,0,0,0,615,1016,514,117,365,508,658,210,143,141,154,347
2020-04-06,2020-04-19,14,0,603,694,387,0,0,0,0,505,655,331,79,370,510,618,287,123,157,173,320
2020-04-20,2020-05-03,28,0,496,620,392,0,0,0,0,249,470,308,70,247,399,452,176,93,130,179,290
2020-05-04,2020-05-17,42,600,561,634,428,411,762,604,39,316,501,249,103,246,758,761,451,32,152,179,291
2020-05-18,2020-05-31,56,578,538,611,388,418,643,588,53,344,739,453,221,266,783,738,506,73,181,186,305
2020-06-01,2020-06-14,70,544,515,632,359,545,660,572,97,492,977,599,291,288,508,539,244,45,172,195,279
2020-06-15,2020-06-28,84,444,471,604,357,885,539,413,67,533,1075,717,387,223,567,550,294,98,251,228,371
2020-06-29,2020-07-12,98,468,456,568,370,454,493,446,47,608,822,503,710,288,607,606,413,108,330,294,565
2020-07-13,2020-07-26,112,13,371,468,252,9,19,17,2,200,449,276,130,285,940,777,651,45,143,136,170
2020-07-27,2020-08-09,126,592,542,587,328,615,808,654,121,522,1661,1080,745,309,854,729,334,76,200,200,284
2020-08-10,2020-08-23,140,613,1414,1115,691,1367,1192,658,186,1325,3941,2288,1084,777,2121,1895,972,211,617,566,668
2020-08-24,2020-09-06,154,663,1459,1415,834,1268,1076,702,161,3184,3567,2062,1470,695,2382,2101,1373,313,921,768,943
2020-09-07,2020-09-20,168,901,1283,1417,939,14434,2639,1617,1257,4079,3673,2249,2067,2103,2583,2323,1241,245,793,698,873
2020-09-21,2020-10-04,182,696,1081,1104,595,6922,1545,976,113,1952,2774,1695,917,2158,1611,1489,745,95,433,366,529
2020-10-05,2020-10-18,196,611,944,1023,576,3833,1234,819,127,757,1448,808,467,826,1187,1150,647,308,597,518,798
2020-10-19,2020-11-01,210,641,930,1017,706,1635,951,695,78,1447,1904,1116,690,732,1409,1284,672,112,430,391,531
2020-11-02,2020-11-15,224,680,1136,1234,784,6433,1313,964,150,2138,1927,1174,452,1038,1498,1473,755,110,403,441,658
2020-11-16,2020-11-29,238,774,1006,1081,690,7104,1563,988,80,1878,1435,876,640,778,1070,1073,647,181,370,360,506
2020-11-30,2020-12-13,252,709,1045,919,563,6610,1469,858,138,1734,2038,1169,904,547,1391,1189,624,105,507,425,474
2020-12-14,2020-12-27,266,723,1329,1363,825,1069,998,704,110,954,1686,988,452,652,1981,1674,749,154,594,514,699
2020-12-28,2021-01-10,280,703,1123,1039,662,612,841,605,54,680,1457,832,1467,320,1209,1179,584,65,274,281,473
2021-01-11,2021-01-24,294,565,1090,808,439,538,726,458,31,721,1182,614,342,351,1098,955,695,38,160,182,315
2021-01-25,2021-02-07,308,599,1035,852,428,639,793,485,37,527,1082,457,134,272,1832,1448,574,55,246,199,324
2021-02-08,2021-02-21,322,596,1076,880,472,657,747,464,49,616,1214,600,255,347,980,931,639,50,224,201,372
2021-02-22,2021-03-07,336,559,906,867,538,702,688,488,45,439,926,423,191,262,747,713,369,42,169,185,385
2021-03-08,2021-03-21,350,616,1036,965,538,3737,1141,684,62,1092,1256,706,498,913,1073,1020,528,97,315,263,366
2021-03-22,2021-04-04,364,571,856,917,587,4898,1491,1032,1071,658,1303,773,265,717,1021,967,541,119,262,210,405
2021-04-05,2021-04-18,378,575,877,808,507,1260,927,559,247,580,1210,633,353,566,940,867,663,97,249,253,360
2021-04-19,2021-05-02,392,559,1120,944,550,4423,1228,782,101,1776,1779,1067,670,1108,1736,1589,1006,475,416,402,580
2021-05-03,2021-05-16,406,682,1022,1159,656,5011,1380,879,128,935,1844,1043,820,749,1383,1308,656,110,341,362,455
2021-05-17,2021-05-30,420,690,1066,1176,669,5816,1509,960,127,1178,2209,1341,550,889,1422,1273,750,499,554,503,503
2021-05-31,2021-06-13,434,820,1423,1425,700,4125,1569,971,267,1837,2149,1298,728,1053,2132,1773,1137,296,649,552,597
2021-06-14,2021-06-27,448,807,845,1283,755,5573,1802,1174,207,547,1394,764,517,2324,3062,2462,1946,311,735,599,876
2021-06-28,2021-07-11,462,821,1070,1612,985,4139,1531,981,240,1165,1939,1119,693,1448,2635,2439,1331,1678,1560,1202,1931
2021-07-12,2021-07-25,476,663,643,1315,936,2423,1077,720,99,299,790,492,270,782,1915,1710,1116,252,675,617,821
2021-07-26,2021-08-08,490,760,902,1342,885,1118,1105,859,238,600,1576,995,395,637,2007,1922,1243,330,797,672,833
2021-08-09,2021-08-22,504,733,1659,1440,726,935,1360,895,217,1445,3009,1692,767,972,2610,2247,1095,370,1092,905,1394
2021-08-23,2021-09-05,518,763,1295,1304,640,1442,1238,767,171,1417,2234,1152,667,1058,1868,1660,1328,120,356,345,513
2021-09-06,2021-09-19,532,660,1168,1146,668,3186,1089,783,124,1253,1919,1052,475,1598,1215,1219,537,168,584,515,835
2021-09-20,2021-10-03,546,680,1336,1252,643,4524,1287,869,180,1986,2224,1228,735,649,2821,2390,1114,132,437,405,594
2021-10-04,2021-10-17,560,676,1189,1219,509,3561,1305,897,183,1921,2002,1155,444,793,1938,1736,1879,180,384,435,476
2021-10-18,2021-10-31,574,884,1339,1201,632,2296,1420,1014,152,1793,3140,1932,1161,592,1877,1686,708,115,587,500,775
2021-11-01,2021-11-14,588,620,1173,1194,611,2696,1080,735,148,1515,3560,2279,1212,1221,1258,1317,662,170,510,511,738
2021-11-15,2021-11-28,602,687,1569,1051,509,4465,1260,980,91,1636,2446,1326,594,682,1034,975,528,108,391,347,680
2021-11-29,2021-12-12,616,784,1215,1006,500,7562,2367,1829,134,1009,1682,864,287,747,915,937,553,177,843,663,905
2021-12-13,2021-12-26,630,918,1604,1161,533,2959,1370,973,160,1332,2035,1052,580,542,1071,1092,520,239,555,539,581
2021-12-27,2022-01-09,644,870,1919,1356,614,6982,3187,2327,161,3136,3034,1750,1164,592,1440,1339,647,140,390,377,497
2022-01-10,2022-01-23,658,587,1380,1352,608,3473,1027,730,86,1769,1997,1108,479,615,1244,1314,666,105,406,356,462
2022-01-24,2022-02-06,672,885,1672,1083,600,4409,1430,1009,109,1905,2752,1528,658,983,1037,1058,643,3012,2272,1713,3609
2022-02-07,2022-02-20,686,628,1313,1110,503,2340,916,746,99,1351,2210,1193,499,1071,1243,1295,644,111,348,330,462
2022-02-21,2022-03-06,700,543,979,576,266,4121,1018,765,159,801,2276,1315,488,277,549,533,296,80,178,145,252
