start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,757,660,416,0,0,0,0,591,994,488,96,380,442,626,203,188,137,149,340
2020-04-06,2020-04-19,14,0,591,702,388,0,0,0,0,497,615,309,85,354,483,612,270,156,157,194,311
2020-04-20,2020-05-03,28,0,490,614,398,0,0,0,0,270,496,304,57,231,365,455,208,103,129,177,305
2020-05-04,2020-05-17,42,600,557,661,409,390,739,598,46,325,513,274,103,235,764,765,462,35,135,173,279
2020-05-18,2020-05-31,56,592,521,641,377,433,737,614,61,380,771,476,232,236,866,810,548,68,178,208,281
2020-06-01,2020-06-14,70,556,488,634,378,557,658,599,85,321,677,417,205,294,521,544,264,54,149,185,314
2020-06-15,2020-06-28,84,470,460,585,378,680,573,482,68,557,1085,667,428,221,580,568,353,112,306,294,385
2020-06-29,2020-07-12,98,460,454,542,366,626,558,450,56,291,628,366,208,280,696,631,508,71,253,247,359
2020-07-13,2020-07-26,112,14,374,470,237,11,23,18,0,202,429,257,145,197,842,735,561,35,122,141,172
2020-07-27,2020-08-09,126,602,541,579,345,595,826,678,160,462,1296,801,470,319,752,642,332,96,212,233,315
2020-08-10,2020-08-23,140,591,1384,1152,703,1656,1273,669,209,1912,4361,2609,1269,935,2124,1932,1066,221,546,517,753
2020-08-24,2020-09-06,154,694,1465,1437,808,1288,1236,795,221,1279,3470,1957,1049,752,2379,2102,1248,413,993,820,1034
2020-09-07,2020-09-20,168,887,1286,1456,947,13204,2530,1590,248,3228,3765,2330,2103,1495,2672,2372,1306,272,754,671,1078
2020-09-21,2020-10-04,182,731,1077,1049,603,6507,1526,904,102,2030,2682,1629,861,2387,1709,1592,893,126,549,418,573
2020-10-05,2020-10-18,196,661,956,998,588,3902,1373,861,156,1131,1703,970,499,1005,1004,1025,578,276,596,531,798
2020-10-19,2020-11-01,210,610,898,1041,732,1828,905,693,69,1254,1689,988,567,583,3048,2522,840,104,427,391,566
2020-11-02,2020-11-15,224,645,1139,1183,802,4457,1195,860,144,1737,1778,1050,381,484,1628,1498,874,114,549,531,819
2020-11-16,2020-11-29,238,808,999,1074,704,6702,1572,1021,89,1487,1267,734,284,618,1109,1083,663,107,301,315,511
2020-11-30,2020-12-13,252,699,1085,879,558,5963,1401,805,100,1209,2040,1156,1043,468,1360,1181,360,101,450,406,451
2020-12-14,2020-12-27,266,743,1310,1345,787,890,992,707,92,1021,1875,1133,533,687,2024,1779,805,159,559,475,666
2020-12-28,2021-01-10,280,714,1074,1056,670,663,883,600,57,767,1456,865,1586,356,1271,1211,586,68,256,240,477
2021-01-11,2021-01-24,294,549,1097,802,450,556,734,411,28,553,1189,579,302,305,1041,900,647,44,170,185,325
2021-01-25,2021-02-07,308,603,1090,836,439,789,804,505,31,479,1167,529,173,302,1773,1446,617,49,303,225,324
2021-02-08,2021-02-21,322,585,1074,881,449,681,727,487,43,560,1112,596,256,334,870,880,483,255,338,286,547
2021-02-22,2021-03-07,336,531,922,882,548,648,648,464,54,503,981,511,214,216,690,684,350,49,188,183,387
2021-03-08,2021-03-21,350,578,1023,991,537,3007,1032,572,66,1809,1294,668,303,1050,1452,1281,734,101,216,216,348
2021-03-22,2021-04-04,364,565,858,929,589,4452,1461,1024,1070,715,1475,896,326,307,1223,1130,595,106,252,211,396
2021-04-05,2021-04-18,378,559,886,799,519,1493,889,612,260,480,1109,600,342,428,1351,1138,407,68,212,222,355
2021-04-19,2021-05-02,392,556,1127,927,558,4607,1254,810,104,1590,1625,863,422,904,1273,1165,975,382,466,418,565
2021-05-03,2021-05-16,406,682,1027,1196,626,5536,1523,1008,223,1256,1817,1040,842,996,1601,1581,810,90,312,346,430
2021-05-17,2021-05-30,420,711,1052,1191,690,5778,1688,1057,129,1162,1943,1167,500,808,1589,1404,810,522,560,521,529
2021-05-31,2021-06-13,434,786,1454,1414,682,3877,1468,876,275,1264,1996,1086,694,1039,2004,1642,935,213,503,457,491
2021-06-14,2021-06-27,448,789,830,1288,788,6111,1868,1228,210,503,1316,747,453,1335,2411,2000,962,267,844,692,1733
