start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,778,660,408,0,0,0,0,620,1081,522,98,378,479,652,200,182,135,155,346
2020-04-06,2020-04-19,14,0,628,694,404,0,0,0,0,495,669,336,86,358,500,618,279,135,148,191,326
2020-04-20,2020-05-03,28,0,489,610,389,0,0,0,0,254,469,301,72,230,344,437,179,104,127,157,282
2020-05-04,2020-05-17,42,622,534,638,403,423,775,652,50,283,472,238,55,225,721,721,425,34,141,169,286
2020-05-18,2020-05-31,56,584,542,631,363,446,722,596,73,390,878,516,299,283,804,794,522,65,136,180,281
2020-06-01,2020-06-14,70,554,523,645,341,517,652,583,91,540,1026,631,313,313,483,551,238,43,195,194,271
2020-06-15,2020-06-28,84,454,460,611,383,517,549,467,45,321,720,432,207,224,657,603,412,123,272,244,393
2020-06-29,2020-07-12,98,449,471,547,368,605,502,422,43,626,901,584,716,225,514,513,314,96,316,278,573
2020-07-13,2020-07-26,112,17,355,450,253,22,24,27,2,195,394,233,117,265,967,781,615,46,146,137,184
2020-07-27,2020-08-09,126,588,538,582,355,679,816,637,124,439,1489,985,545,326,846,769,360,85,215,235,305
2020-08-10,2020-08-23,140,600,1392,1147,714,1616,1284,716,208,1699,4088,2288,1142,884,2227,2051,1046,227,664,591,683
2020-08-24,2020-09-06,154,687,1464,1413,829,1297,1252,812,226,3568,3552,2063,1225,648,2466,2100,1314,312,829,717,840
2020-09-07,2020-09-20,168,878,1274,1392,975,11269,2399,1526,1227,3492,3735,2274,1181,4882,2626,2341,1127,277,800,663,970
2020-09-21,2020-10-04,182,709,1085,1115,590,6958,1588,1016,129,1798,2206,1298,653,1974,1746,1555,846,133,511,431,576
2020-10-05,2020-10-18,196,628,955,997,609,3837,1272,784,143,1080,1630,871,500,1152,1053,1044,557,180,379,315,466
