start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,782,651,421,0,0,0,0,579,1046,534,104,366,466,654,190,185,139,145,372
2020-04-06,2020-04-19,14,0,590,694,380,0,0,0,0,466,651,344,84,367,546,631,287,121,156,168,308
2020-04-20,2020-05-03,28,0,505,614,391,0,0,0,0,283,468,271,72,241,392,455,177,95,107,181,272
2020-05-04,2020-05-17,42,603,533,646,408,415,784,590,42,284,468,252,65,212,622,651,412,26,151,150,300
2020-05-18,2020-05-31,56,579,542,647,361,454,711,605,75,363,812,473,245,281,633,687,300,72,168,191,286
2020-06-01,2020-06-14,70,554,494,647,354,538,650,590,91,308,659,371,197,352,544,585,219,52,142,190,303
2020-06-15,2020-06-28,84,447,473,613,371,920,566,471,70,466,908,564,356,223,584,587,291,98,258,216,363
2020-06-29,2020-07-12,98,463,468,555,355,603,543,437,41,389,784,516,246,279,635,615,436,38,155,181,296
2020-07-13,2020-07-26,112,14,356,485,244,17,17,20,2,208,427,257,145,227,624,551,596,47,123,117,178
2020-07-27,2020-08-09,126,593,536,583,336,714,819,687,139,407,944,564,268,349,798,706,322,60,189,204,248
2020-08-10,2020-08-23,140,590,1397,1130,685,1577,1188,681,290,1482,4083,2492,1263,946,2166,1954,1112,224,586,532,624
2020-08-24,2020-09-06,154,644,1503,1429,788,1323,1198,760,211,3656,3300,1845,1314,754,2259,1999,1194,408,886,746,947
2020-09-07,2020-09-20,168,880,1312,1453,945,11735,2472,1640,1241,3213,3965,2432,2204,3978,2192,2027,832,269,729,637,1041
2020-09-21,2020-10-04,182,678,1078,1072,613,6318,1491,873,98,1943,2475,1506,702,1183,1367,1305,609,137,551,461,619
2020-10-05,2020-10-18,196,610,959,1001,598,3571,1240,773,138,879,1560,839,375,1140,1185,1098,625,266,526,461,764
2020-10-19,2020-11-01,210,608,896,1040,717,1699,893,658,86,1129,1455,857,478,525,1337,1269,609,101,391,391,571
2020-11-02,2020-11-15,224,619,1124,1235,809,5723,1197,842,141,1776,1877,1050,451,512,1429,1360,750,139,473,511,821
2020-11-16,2020-11-29,238,782,987,1118,704,6794,1565,1048,99,2481,1186,653,299,481,1034,1119,667,188,362,380,536
2020-11-30,2020-12-13,252,692,1089,887,550,6924,1469,895,130,1343,1937,1094,620,475,1018,993,374,104,480,412,454
2020-12-14,2020-12-27,266,724,1325,1383,801,1019,987,721,120,938,1795,1072,618,595,2035,1746,781,144,517,469,662
2020-12-28,2021-01-10,280,703,1067,1093,652,663,847,586,46,720,1387,787,1571,310,1073,1073,472,53,264,277,443
2021-01-11,2021-01-24,294,549,1093,812,471,583,710,460,28,641,1193,588,312,256,787,743,391,49,170,206,348
2021-01-25,2021-02-07,308,589,1049,888,441,627,777,436,31,511,1087,479,109,312,1844,1494,1151,56,197,189,312
2021-02-08,2021-02-21,322,608,1081,897,443,729,767,502,57,633,1287,671,529,322,1028,968,668,238,343,286,551
2021-02-22,2021-03-07,336,523,912,884,550,700,641,464,35,515,995,533,235,224,751,711,350,44,181,170,394
2021-03-08,2021-03-21,350,590,1027,984,561,3755,1096,677,72,1770,1336,710,348,523,1212,1116,628,75,333,273,380
2021-03-22,2021-04-04,364,593,864,921,590,3000,999,623,76,1656,1558,898,327,589,965,949,655,114,266,250,431
2021-04-05,2021-04-18,378,577,851,819,499,1381,918,617,143,435,1113,663,319,535,997,920,719,78,232,246,392
2021-04-19,2021-05-02,392,584,1095,904,546,4543,1256,765,108,1023,1551,825,395,1440,1110,1071,640,331,408,370,572
2021-05-03,2021-05-16,406,708,1013,1162,648,4101,1276,849,136,940,1751,1005,635,1236,1479,1403,675,115,321,339,438
2021-05-17,2021-05-30,420,671,1058,1181,705,5630,1588,994,105,1605,1799,1091,523,642,1394,1228,683,556,610,512,521
