start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,777,653,417,0,0,0,0,633,1037,511,110,361,515,652,197,150,143,155,344
2020-04-06,2020-04-19,14,0,576,686,401,0,0,0,0,462,596,330,66,344,516,608,273,136,154,182,341
2020-04-20,2020-05-03,28,0,507,610,387,0,0,0,0,296,491,287,62,238,381,440,168,102,116,157,288
2020-05-04,2020-05-17,42,621,582,615,415,417,782,617,54,298,519,263,72,222,730,723,448,27,149,170,283
2020-05-18,2020-05-31,56,584,549,599,379,452,722,606,56,420,736,457,216,220,646,659,463,70,155,181,272
2020-06-01,2020-06-14,70,553,522,629,367,499,647,535,65,500,994,611,297,323,574,557,246,67,231,244,322
2020-06-15,2020-06-28,84,453,460,588,378,658,560,476,77,540,1078,674,426,232,715,662,415,119,250,234,366
2020-06-29,2020-07-12,98,465,480,544,342,521,505,436,54,267,583,342,182,294,699,646,508,56,252,247,332
2020-07-13,2020-07-26,112,16,363,472,244,21,18,19,0,241,421,269,171,285,966,845,656,52,142,142,188
2020-07-27,2020-08-09,126,585,535,601,366,593,790,683,152,455,1107,715,382,342,958,811,362,70,278,252,344
2020-08-10,2020-08-23,140,600,1386,1138,687,1410,1239,692,202,1757,3896,2262,1035,720,2250,1991,1032,194,656,602,733
2020-08-24,2020-09-06,154,667,1515,1426,813,1258,1091,739,178,1479,3507,1998,897,772,2548,2206,1311,322,799,642,898
2020-09-07,2020-09-20,168,883,1259,1423,954,12235,2541,1612,1275,3050,3825,2296,1232,3480,2388,2207,1209,278,795,654,1145
2020-09-21,2020-10-04,182,693,1115,1077,599,6781,1590,916,129,2035,2940,1816,946,1587,1504,1363,684,128,524,425,573
2020-10-05,2020-10-18,196,604,953,1035,596,3538,1205,768,127,1100,1527,809,500,1257,1167,1124,519,241,530,466,662
2020-10-19,2020-11-01,210,612,888,1066,700,1610,893,678,79,1049,1520,869,328,719,1468,1355,786,99,416,367,577
2020-11-02,2020-11-15,224,654,1139,1185,806,4988,1222,915,161,1806,1908,1131,417,623,1725,1584,961,159,624,590,954
2020-11-16,2020-11-29,238,812,1021,1056,694,6774,1600,1037,107,1102,1282,770,374,806,998,1065,743,166,369,340,514
2020-11-30,2020-12-13,252,714,1063,909,545,6092,1397,826,111,1574,1887,1052,867,501,1179,1096,512,94,412,376,416
2020-12-14,2020-12-27,266,760,1309,1383,823,852,992,704,107,1037,1988,1198,725,656,1631,1531,684,164,522,481,665
2020-12-28,2021-01-10,280,710,1129,1021,641,726,885,593,48,596,1464,794,703,329,1098,1114,583,53,223,257,433
2021-01-11,2021-01-24,294,564,1102,808,452,579,753,476,28,723,1103,576,238,317,1036,885,633,49,173,209,337
2021-01-25,2021-02-07,308,596,1086,868,443,674,776,488,39,483,1075,441,134,257,702,738,860,44,176,176,288
2021-02-08,2021-02-21,322,579,1099,906,472,685,734,447,44,750,1154,590,215,368,1030,1000,645,256,387,303,604
2021-02-22,2021-03-07,336,541,900,917,533,708,688,448,54,483,854,442,153,260,689,689,370,40,168,166,414
2021-03-08,2021-03-21,350,600,1049,979,556,3586,1101,664,68,984,1210,718,501,776,1375,1224,607,94,304,280,382
