start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,791,643,415,0,0,0,0,618,1078,514,93,373,489,637,201,194,136,142,350
2020-04-06,2020-04-19,14,0,591,694,395,0,0,0,0,441,644,336,90,358,524,590,256,133,161,192,320
2020-04-20,2020-05-03,28,0,509,620,388,0,0,0,0,293,496,261,67,231,386,440,202,107,115,154,317
2020-05-04,2020-05-17,42,622,546,665,387,427,740,603,52,306,487,236,71,239,628,656,262,32,141,150,278
2020-05-18,2020-05-31,56,589,558,616,367,465,725,650,70,411,791,492,233,258,850,828,531,67,153,182,288
2020-06-01,2020-06-14,70,556,505,608,363,578,692,574,95,508,976,622,284,285,505,532,245,51,162,188,298
2020-06-15,2020-06-28,84,443,468,604,375,923,564,453,69,514,1151,683,499,244,657,609,336,113,253,240,368
2020-06-29,2020-07-12,98,453,434,579,363,545,523,447,55,627,860,544,690,337,686,690,515,62,248,263,360
2020-07-13,2020-07-26,112,11,357,481,245,16,15,14,0,200,423,248,140,210,852,743,458,40,110,109,153
2020-07-27,2020-08-09,126,585,548,608,352,614,816,663,153,482,1379,862,618,327,949,790,359,84,199,218,295
2020-08-10,2020-08-23,140,604,1391,1132,697,1665,1361,786,305,1282,3582,2097,956,595,1785,1639,805,234,600,565,759
2020-08-24,2020-09-06,154,655,1481,1420,809,1296,1107,730,183,3385,3709,2162,1401,687,2072,1850,1201,284,875,704,862
2020-09-07,2020-09-20,168,895,1304,1389,926,13125,2312,1444,1212,3812,3752,2267,2154,1678,2509,2293,1238,183,703,615,1043
2020-09-21,2020-10-04,182,694,1085,1122,602,6475,1583,986,127,2240,2980,1863,1086,2623,1678,1538,855,145,516,437,547
2020-10-05,2020-10-18,196,610,940,1010,628,3860,1280,777,130,987,1570,803,351,1253,1107,1124,654,150,504,456,743
2020-10-19,2020-11-01,210,613,866,1050,735,1594,888,665,79,977,1758,1023,630,429,2862,2373,734,145,490,410,656
2020-11-02,2020-11-15,224,674,1141,1202,829,5214,1313,912,154,1386,1756,968,355,946,1581,1468,853,130,521,542,764
2020-11-16,2020-11-29,238,779,1019,1097,704,6286,1508,1030,81,1686,1344,835,556,794,1074,1125,610,163,373,394,534
2020-11-30,2020-12-13,252,690,1046,911,547,5365,1447,833,120,1400,2007,1125,750,486,1411,1232,532,98,487,420,487
2020-12-14,2020-12-27,266,750,1340,1369,796,1032,1032,730,132,1038,2060,1225,709,746,1861,1617,806,162,512,466,685
2020-12-28,2021-01-10,280,664,1128,1057,680,672,827,531,42,815,1584,913,1616,335,1405,1279,671,69,279,284,454
2021-01-11,2021-01-24,294,569,1101,798,430,588,756,439,34,704,1319,682,385,253,846,768,481,42,145,174,304
2021-01-25,2021-02-07,308,582,1087,884,427,562,740,454,40,527,1062,513,163,295,1685,1373,427,45,289,208,318
2021-02-08,2021-02-21,322,586,1102,885,480,696,750,473,50,660,1356,725,517,364,886,916,526,258,337,291,541
2021-02-22,2021-03-07,336,545,922,912,543,710,669,475,59,492,1047,553,226,247,745,732,402,46,202,191,381
2021-03-08,2021-03-21,350,596,1057,989,555,3562,1068,626,53,1302,1183,596,294,548,1295,1196,637,94,235,226,349
2021-03-22,2021-04-04,364,578,862,933,575,4982,1520,1036,1079,1560,1223,696,335,533,1293,1167,636,85,242,199,391
2021-04-05,2021-04-18,378,552,902,798,500,1264,865,573,252,621,1280,683,420,684,1064,1017,710,101,241,242,336
2021-04-19,2021-05-02,392,564,1134,898,561,4424,1261,732,89,1407,1786,994,700,1122,1321,1211,971,459,438,402,562
2021-05-03,2021-05-16,406,682,1086,1175,592,5601,1548,996,198,1199,1845,1084,460,1061,1362,1295,741,109,404,425,436
2021-05-17,2021-05-30,420,702,1040,1147,720,5861,1664,1039,150,1841,1914,1106,562,678,1349,1241,693,240,505,473,509
