start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,767,661,396,0,0,0,0,571,1055,508,101,371,468,653,216,175,139,131,339
2020-04-06,2020-04-19,14,0,592,712,411,0,0,0,0,421,626,315,89,374,512,604,270,154,146,160,331
2020-04-20,2020-05-03,28,0,500,602,395,0,0,0,0,227,440,301,86,242,382,438,179,87,124,172,295
2020-05-04,2020-05-17,42,628,535,630,434,418,771,617,51,301,514,252,94,187,413,472,175,41,145,155,310
2020-05-18,2020-05-31,56,597,540,606,362,456,713,601,79,411,860,517,262,241,805,776,512,63,182,207,277
2020-06-01,2020-06-14,70,562,510,638,351,492,706,579,98,296,629,351,148,315,487,504,217,46,134,172,269
2020-06-15,2020-06-28,84,467,470,595,360,813,575,495,82,340,758,409,188,243,679,623,422,122,290,242,401
2020-06-29,2020-07-12,98,446,457,561,378,492,502,461,59,353,748,478,187,277,606,556,402,65,264,271,371
2020-07-13,2020-07-26,112,15,360,457,242,16,20,20,2,225,433,272,194,223,947,806,588,37,119,110,152
2020-07-27,2020-08-09,126,560,535,619,352,683,802,623,148,423,1476,960,587,351,1009,839,349,95,227,223,305
2020-08-10,2020-08-23,140,610,1397,1134,702,1427,1329,770,336,1827,4182,2502,1379,911,2075,1880,1012,232,586,526,705
2020-08-24,2020-09-06,154,667,1490,1402,838,1274,1211,784,219,3482,3750,2112,1346,805,2473,2136,1198,395,1013,867,998
2020-09-07,2020-09-20,168,884,1277,1405,957,12468,2512,1532,1218,3623,3704,2267,1091,1977,2318,2121,1086,287,816,675,1117
2020-09-21,2020-10-04,182,670,1103,1081,614,5974,1451,861,98,1934,2514,1508,825,1991,1512,1410,782,127,502,401,562
2020-10-05,2020-10-18,196,637,936,979,616,3491,1242,754,118,1054,1542,834,415,815,1107,1053,577,318,562,497,624
2020-10-19,2020-11-01,210,604,909,1051,705,1501,868,639,72,804,1458,787,365,665,1244,1187,604,135,453,403,630
2020-11-02,2020-11-15,224,672,1143,1151,800,4757,1236,904,91,2115,1851,1110,364,1213,1410,1381,698,126,408,442,824
2020-11-16,2020-11-29,238,821,984,1086,710,6944,1614,1080,100,2215,1543,953,676,916,1187,1179,689,159,314,347,517
2020-11-30,2020-12-13,252,693,1093,891,547,5207,1487,823,109,1146,1889,1109,688,470,1361,1200,381,102,428,394,497
2020-12-14,2020-12-27,266,768,1318,1368,798,919,1028,751,128,1039,2035,1251,758,795,1547,1394,694,152,468,433,637
