start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,784,643,417,0,0,0,0,583,1034,535,109,380,445,608,205,177,150,160,357
2020-04-06,2020-04-19,14,0,587,701,398,0,0,0,0,485,675,331,82,367,494,591,264,141,152,171,347
2020-04-20,2020-05-03,28,0,496,627,393,0,0,0,0,276,463,310,77,243,381,454,195,108,96,142,316
2020-05-04,2020-05-17,42,612,538,613,412,424,781,620,56,279,403,226,70,213,423,500,192,29,139,156,289
2020-05-18,2020-05-31,56,578,520,619,380,459,696,595,83,316,827,501,288,246,799,764,499,66,162,201,281
2020-06-01,2020-06-14,70,584,484,608,381,476,698,586,85,529,929,617,285,333,546,502,213,60,228,235,336
2020-06-15,2020-06-28,84,443,466,596,378,911,535,439,72,531,1111,632,364,248,566,563,346,112,230,227,360
2020-06-29,2020-07-12,98,453,476,548,363,663,566,448,54,337,808,509,241,286,590,571,472,105,312,298,562
2020-07-13,2020-07-26,112,14,356,480,252,7,17,19,2,266,543,315,185,243,636,583,540,44,141,127,198
2020-07-27,2020-08-09,126,595,541,581,365,652,805,694,146,466,1426,894,521,318,803,666,351,101,239,254,327
2020-08-10,2020-08-23,140,585,1433,1118,698,1215,1077,606,177,1772,4142,2406,1191,814,1884,1735,910,236,662,566,674
2020-08-24,2020-09-06,154,647,1476,1414,793,1218,1030,668,173,1557,3207,1749,855,869,2452,2110,1205,299,858,726,809
2020-09-07,2020-09-20,168,886,1278,1443,943,13749,2589,1604,1236,2111,3911,2332,2240,4160,2211,2077,910,291,739,654,1141
2020-09-21,2020-10-04,182,676,1103,1122,602,6082,1482,922,126,1797,2295,1339,667,2451,1407,1395,640,133,483,386,533
2020-10-05,2020-10-18,196,589,952,1009,587,3437,1218,714,125,1083,1625,891,524,1126,1020,1061,491,257,579,497,781
2020-10-19,2020-11-01,210,608,909,1054,738,1500,901,669,84,931,1587,896,450,550,1304,1252,674,161,491,444,676
2020-11-02,2020-11-15,224,662,1128,1212,798,5757,1247,861,161,1764,1950,1135,437,457,1551,1521,653,132,404,429,698
2020-11-16,2020-11-29,238,777,981,1100,699,6990,1637,1052,78,1312,1025,605,192,758,1003,1061,520,81,278,342,493
2020-11-30,2020-12-13,252,693,1066,858,550,5069,1345,840,96,1316,2034,1208,1062,398,1125,1069,360,98,456,392,436
2020-12-14,2020-12-27,266,739,1343,1377,805,910,965,672,94,1115,1857,1093,483,585,1857,1584,692,174,528,463,672
2020-12-28,2021-01-10,280,707,1110,1059,653,696,869,602,47,792,1539,922,1556,340,1315,1278,621,59,235,279,437
2021-01-11,2021-01-24,294,542,1124,798,436,539,703,437,36,713,1226,625,343,284,950,849,539,39,119,180,268
2021-01-25,2021-02-07,308,579,1066,860,450,633,757,476,33,494,1007,468,135,335,1721,1430,440,60,285,222,338
2021-02-08,2021-02-21,322,597,1085,910,485,734,775,478,50,753,1329,719,515,352,898,881,454,255,383,309,607
2021-02-22,2021-03-07,336,534,904,925,516,746,644,464,47,493,883,454,143,238,763,740,336,39,174,148,377
2021-03-08,2021-03-21,350,590,1024,996,531,3584,1055,625,54,1895,1311,692,290,428,1006,973,485,80,280,244,347
2021-03-22,2021-04-04,364,614,838,928,597,3135,984,678,76,606,1458,877,332,606,1350,1231,865,120,266,236,424
2021-04-05,2021-04-18,378,555,878,818,502,1265,899,561,141,645,1288,730,403,375,1283,1113,477,96,243,249,411
2021-04-19,2021-05-02,392,578,1130,915,556,4229,1211,739,85,1505,1650,943,331,1441,1538,1315,1055,267,352,321,390
2021-05-03,2021-05-16,406,720,1015,1166,623,5812,1610,1025,217,881,1707,984,661,1053,1490,1405,770,106,344,332,401
2021-05-17,2021-05-30,420,718,1053,1141,684,5781,1728,1058,151,1939,2389,1416,523,735,1427,1275,683,482,501,448,416
2021-05-31,2021-06-13,434,801,1438,1420,701,4323,1575,968,192,1658,2261,1301,671,914,1711,1519,1096,290,554,473,528
2021-06-14,2021-06-27,448,807,878,1238,740,5528,1737,1103,196,598,1434,825,503,2869,3007,2358,1863,315,621,517,725
2021-06-28,2021-07-11,462,793,1062,1613,977,4033,1456,968,158,861,1800,1003,626,1247,2455,2295,1170,197,1352,1122,1910
2021-07-12,2021-07-25,476,665,681,1302,939,2033,1087,728,130,328,793,467,228,775,2093,1837,1146,284,1405,1135,1099
2021-07-26,2021-08-08,490,745,884,1337,889,1039,1076,837,260,561,1629,979,355,373,1608,1603,937,309,768,662,841
2021-08-09,2021-08-22,504,727,1684,1476,719,1122,1429,1032,343,1571,2979,1695,910,952,2781,2374,1196,303,1069,873,1358
2021-08-23,2021-09-05,518,813,1275,1322,635,1841,1250,816,143,1088,2358,1313,801,858,1748,1604,1343,126,414,400,579
2021-09-06,2021-09-19,532,644,1159,1176,654,2912,1073,772,134,1217,1976,1020,482,1267,1777,1692,657,129,499,457,720
2021-09-20,2021-10-03,546,698,1305,1286,663,5761,1317,866,183,2087,2425,1298,1037,642,2774,2325,2826,187,492,488,681
2021-10-04,2021-10-17,560,714,1147,1212,509,3952,1373,950,226,1913,1998,1174,588,801,1987,1804,1943,194,419,458,493
2021-10-18,2021-10-31,574,930,1319,1169,653,2350,1520,1110,272,1582,3297,1976,1316,729,1585,1499,996,1145,959,753,1711
2021-11-01,2021-11-14,588,608,1151,1228,598,2751,1047,676,106,1485,3300,2076,1025,893,1404,1362,1130,167,694,690,761
2021-11-15,2021-11-28,602,682,1487,1068,501,6538,1847,1386,103,1308,2080,1033,493,650,991,1010,581,147,390,355,672
2021-11-29,2021-12-12,616,780,1247,979,518,4629,1224,990,134,1000,1830,977,447,809,914,931,562,381,758,570,806
2021-12-13,2021-12-26,630,871,1564,1176,575,2361,1372,978,212,1231,2163,1228,593,920,1246,1237,612,207,520,511,631
2021-12-27,2022-01-09,644,858,1924,1364,633,6632,3032,2227,139,3045,2704,1519,898,571,1344,1351,670,121,465,422,598
2022-01-10,2022-01-23,658,580,1297,1351,635,3474,1074,708,72,1415,1827,988,606,1187,1360,1345,761,115,502,426,549
2022-01-24,2022-02-06,672,895,1735,1092,592,8079,1575,1158,168,1727,3298,1898,668,488,1031,1069,620,3009,2304,1722,3670
2022-02-07,2022-02-20,686,665,1335,1081,529,2643,996,808,87,1714,2729,1565,616,1049,1353,1331,687,93,297,311,462
2022-02-21,2022-03-06,700,511,978,621,266,3705,906,680,135,885,2155,1260,554,370,576,576,349,65,136,147,234
