start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,768,665,427,0,0,0,0,640,1027,468,112,375,480,657,211,183,152,160,370
2020-04-06,2020-04-19,14,0,607,730,398,0,0,0,0,484,671,366,74,372,521,646,282,134,173,189,322
2020-04-20,2020-05-03,28,0,507,617,414,0,0,0,0,259,485,297,74,240,366,467,172,102,120,190,306
2020-05-04,2020-05-17,42,625,538,638,430,410,794,642,46,306,499,253,107,235,731,762,445,45,160,154,279
2020-05-18,2020-05-31,56,569,554,624,367,415,683,560,50,374,807,489,224,255,615,657,289,57,173,202,258
2020-06-01,2020-06-14,70,571,478,621,363,542,684,582,68,494,905,548,283,344,506,539,219,52,215,216,308
2020-06-15,2020-06-28,84,451,452,583,364,832,576,452,74,556,1082,653,451,221,506,515,321,100,230,215,335
2020-06-29,2020-07-12,98,457,479,543,376,543,535,437,46,380,711,455,220,307,598,535,322,93,227,219,485
2020-07-13,2020-07-26,112,11,352,472,247,11,11,16,2,206,442,247,96,213,862,715,549,42,117,105,188
2020-07-27,2020-08-09,126,607,547,574,348,645,826,699,159,428,1220,754,383,326,959,801,425,99,231,240,262
2020-08-10,2020-08-23,140,609,1412,1126,689,1729,1208,638,271,1472,4129,2408,1101,688,1946,1807,886,243,637,567,671
2020-08-24,2020-09-06,154,644,1509,1412,822,1186,1131,729,215,1304,3333,1852,810,728,2531,2126,1328,311,766,616,849
2020-09-07,2020-09-20,168,898,1260,1441,940,12364,2508,1567,1225,3127,3737,2346,1118,4425,2191,2006,970,292,792,656,1130
2020-09-21,2020-10-04,182,695,1111,1101,625,6950,1592,992,143,1627,2817,1720,897,2815,1592,1461,679,123,559,454,527
2020-10-05,2020-10-18,196,618,975,1033,604,3737,1247,813,147,1193,1580,847,461,941,1130,1097,584,206,566,507,733
2020-10-19,2020-11-01,210,644,878,1026,718,1769,955,729,99,1101,1806,1073,836,476,1215,1173,679,129,474,413,646
2020-11-02,2020-11-15,224,653,1117,1207,805,4897,1213,919,150,1884,1653,924,326,426,1544,1492,733,152,463,496,664
2020-11-16,2020-11-29,238,802,993,1074,701,6370,1609,1012,87,1746,1457,860,599,736,1150,1174,781,174,369,374,524
2020-11-30,2020-12-13,252,688,1009,894,556,6591,1454,827,102,1596,1973,1140,928,531,1521,1278,563,69,326,315,418
2020-12-14,2020-12-27,266,747,1346,1361,813,964,1053,694,131,1163,2174,1295,726,920,2226,1874,885,135,575,510,702
2020-12-28,2021-01-10,280,690,1095,1054,641,706,862,548,39,717,1442,806,1456,306,1128,1131,457,74,274,300,436
2021-01-11,2021-01-24,294,559,1121,798,452,557,727,442,29,819,1366,721,420,236,649,628,311,49,152,197,319
2021-01-25,2021-02-07,308,601,1066,850,438,695,786,483,31,537,1147,493,153,279,1654,1380,920,50,248,184,331
