start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,744,665,434,0,0,0,0,637,988,463,97,389,505,636,198,198,149,165,370
2020-04-06,2020-04-19,14,0,599,706,386,0,0,0,0,460,640,335,73,343,534,620,275,142,151,162,334
2020-04-20,2020-05-03,28,0,482,611,412,0,0,0,0,238,462,301,75,223,379,446,174,92,109,158,305
2020-05-04,2020-05-17,42,630,558,636,429,424,790,655,49,340,525,266,102,222,564,617,242,33,160,166,302
2020-05-18,2020-05-31,56,595,542,604,395,464,733,621,73,397,885,529,288,263,694,718,331,67,182,193,279
2020-06-01,2020-06-14,70,558,504,612,366,527,666,557,54,480,954,588,288,326,520,544,241,59,192,203,321
2020-06-15,2020-06-28,84,462,457,601,367,928,579,489,42,530,1074,699,438,251,730,644,410,97,277,264,350
2020-06-29,2020-07-12,98,443,459,567,366,591,495,449,59,668,878,574,713,330,662,609,422,108,292,283,541
2020-07-13,2020-07-26,112,13,377,453,251,12,20,18,0,287,515,316,237,210,623,546,555,34,117,107,169
2020-07-27,2020-08-09,126,604,562,601,333,651,825,692,147,473,1514,995,733,359,965,808,380,73,246,225,302
2020-08-10,2020-08-23,140,594,1393,1156,675,1715,1258,675,288,1858,4262,2573,1252,804,1995,1861,890,218,622,559,731
2020-08-24,2020-09-06,154,659,1470,1407,789,1350,1093,746,172,3595,3677,2127,1409,624,2155,1942,1067,308,900,786,854
2020-09-07,2020-09-20,168,894,1312,1423,911,12407,2419,1552,1194,3202,3777,2275,2116,1931,2037,1887,967,331,806,674,935
2020-09-21,2020-10-04,182,696,1077,1106,596,6075,1531,958,132,2019,2441,1440,878,2240,1424,1326,655,138,553,459,582
2020-10-05,2020-10-18,196,642,953,991,617,3994,1214,808,137,1252,1739,964,601,753,1095,1052,480,197,508,472,673
2020-10-19,2020-11-01,210,599,907,1012,736,1624,876,652,97,1002,1688,964,557,633,3303,2640,986,111,430,419,588
2020-11-02,2020-11-15,224,636,1130,1207,794,5691,1113,832,85,2016,1757,1024,453,557,1644,1563,836,121,490,475,790
2020-11-16,2020-11-29,238,797,1015,1070,701,6706,1517,999,91,2194,1419,815,422,637,965,1042,595,130,365,363,529
2020-11-30,2020-12-13,252,675,1079,907,539,6846,1392,810,79,1603,2260,1287,1036,353,1509,1275,542,97,432,383,430
2020-12-14,2020-12-27,266,740,1300,1346,800,1009,1027,699,115,902,1928,1147,639,923,1931,1700,942,115,536,426,672
2020-12-28,2021-01-10,280,704,1070,1052,659,649,842,604,48,524,1369,793,530,338,1285,1231,558,63,271,271,426
2021-01-11,2021-01-24,294,597,1088,790,452,646,808,483,42,683,1245,628,307,335,1036,882,665,45,119,176,283
2021-01-25,2021-02-07,308,582,1046,836,430,651,788,440,29,516,1127,512,143,231,1665,1349,288,55,289,232,308
2021-02-08,2021-02-21,322,611,1086,863,450,795,786,502,51,595,1314,684,487,315,876,836,521,246,334,262,509
2021-02-22,2021-03-07,336,534,917,896,531,686,670,472,60,486,924,450,177,258,841,776,386,45,162,157,395
2021-03-08,2021-03-21,350,596,1054,975,546,3880,1089,663,58,2003,1463,830,495,758,1039,1021,572,109,321,289,362
2021-03-22,2021-04-04,364,616,868,909,581,5137,1572,1102,1092,718,1174,609,279,858,958,951,591,119,249,215,407
2021-04-05,2021-04-18,378,549,874,807,497,1452,857,585,255,436,1033,620,313,379,1317,1136,554,84,209,241,352
2021-04-19,2021-05-02,392,589,1139,917,548,4616,1285,779,106,1261,1681,911,357,1091,1516,1411,655,258,323,325,364
