start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,770,693,421,0,0,0,0,618,1026,506,117,399,493,677,198,181,149,157,367
2020-04-06,2020-04-19,14,0,589,727,398,0,0,0,0,503,642,333,74,349,537,629,288,137,167,198,325
2020-04-20,2020-05-03,28,0,489,629,414,0,0,0,0,275,470,281,71,243,384,461,197,93,107,175,312
2020-05-04,2020-05-17,42,619,548,636,411,404,755,632,53,287,443,233,68,239,726,755,432,35,155,184,294
2020-05-18,2020-05-31,56,595,556,597,369,416,697,606,67,429,927,566,303,252,788,711,508,68,133,192,261
2020-06-01,2020-06-14,70,560,491,628,371,570,691,594,103,332,620,356,182,303,477,504,248,55,232,219,316
2020-06-15,2020-06-28,84,448,474,598,380,575,537,420,72,476,978,612,388,239,665,614,398,130,269,245,391
2020-06-29,2020-07-12,98,428,477,571,389,456,478,409,49,301,656,382,155,298,671,624,432,96,267,237,564
2020-07-13,2020-07-26,112,12,368,475,233,15,13,16,2,245,471,276,211,190,842,708,490,44,127,128,163
2020-07-27,2020-08-09,126,586,531,582,333,644,838,662,149,462,1410,927,479,323,896,750,349,85,229,204,298
2020-08-10,2020-08-23,140,584,1391,1100,713,1725,1193,655,267,1492,4039,2401,1124,694,2055,1873,883,247,647,623,708
2020-08-24,2020-09-06,154,664,1461,1385,800,1302,1138,786,221,3144,3447,1909,1245,794,2258,1993,1194,275,900,714,830
2020-09-07,2020-09-20,168,902,1308,1421,937,13941,2552,1570,236,3968,3500,2061,1921,4586,2584,2321,1064,310,824,674,979
2020-09-21,2020-10-04,182,697,1104,1079,629,6545,1475,895,143,1755,2594,1587,802,2282,1546,1425,712,144,491,426,582
2020-10-05,2020-10-18,196,632,937,1030,595,3431,1267,765,123,1119,1551,838,527,914,1095,1078,517,234,517,449,723
2020-10-19,2020-11-01,210,628,882,1051,717,1580,964,690,103,1123,1593,926,449,564,1413,1319,650,113,427,381,581
2020-11-02,2020-11-15,224,653,1159,1206,786,4562,1216,876,140,1229,1732,1056,513,1056,1390,1381,619,113,571,552,823
2020-11-16,2020-11-29,238,793,998,1095,716,6090,1542,1050,100,2319,1129,635,238,685,1039,1098,613,158,339,367,546
2020-11-30,2020-12-13,252,689,1077,885,562,5154,1424,810,112,1829,2271,1403,1075,398,1546,1303,580,103,414,378,436
2020-12-14,2020-12-27,266,747,1366,1322,807,808,946,703,96,1127,2031,1240,596,731,1872,1573,722,125,531,447,668
2020-12-28,2021-01-10,280,688,1104,1075,644,694,845,575,51,640,1510,869,736,319,1013,1046,504,67,277,280,436
2021-01-11,2021-01-24,294,554,1087,816,448,532,701,456,32,640,1218,596,274,311,968,854,674,48,142,166,298
2021-01-25,2021-02-07,308,603,1011,887,428,727,809,492,43,517,1058,471,115,286,1882,1488,1066,54,255,195,310
2021-02-08,2021-02-21,322,597,1078,883,449,748,781,462,46,722,1344,692,512,336,929,923,606,58,213,189,355
2021-02-22,2021-03-07,336,542,876,872,564,673,653,494,41,467,977,497,207,256,768,772,348,46,181,167,402
2021-03-08,2021-03-21,350,618,1003,1003,562,3980,1150,707,69,953,1250,709,476,1054,1424,1309,721,77,231,218,356
2021-03-22,2021-04-04,364,586,851,937,604,2621,941,628,72,661,1412,807,322,727,1181,1107,747,140,261,236,440
2021-04-05,2021-04-18,378,568,885,788,507,1394,861,554,201,615,1114,607,368,397,1358,1178,528,104,259,255,413
2021-04-19,2021-05-02,392,572,1118,948,549,4195,1158,677,100,1249,1501,845,385,1507,1524,1344,988,381,389,400,530
2021-05-03,2021-05-16,406,671,1039,1160,635,4991,1494,945,183,1650,1593,944,593,971,1412,1322,729,108,341,370,445
2021-05-17,2021-05-30,420,667,1056,1180,713,5952,1678,1064,154,1719,2006,1202,407,845,1540,1374,785,340,584,498,571
2021-05-31,2021-06-13,434,829,1437,1396,682,4858,1640,1032,289,1648,2202,1281,862,738,1961,1627,1129,243,486,440,468
2021-06-14,2021-06-27,448,818,876,1286,744,5191,1763,1105,204,576,1398,752,488,2137,2404,1984,1897,313,782,621,1610
2021-06-28,2021-07-11,462,796,1064,1631,946,3760,1462,976,166,1235,1909,1073,645,1671,2657,2478,1321,1690,1425,1132,1860
2021-07-12,2021-07-25,476,716,652,1289,895,2197,1132,761,137,292,702,377,185,501,1710,1547,1168,217,630,553,796
2021-07-26,2021-08-08,490,762,892,1317,879,1088,1085,803,193,527,1461,888,391,380,1405,1425,818,315,761,648,799
2021-08-09,2021-08-22,504,734,1711,1400,718,954,1128,803,140,1456,3058,1670,895,594,1591,1535,790,312,1056,878,1333
2021-08-23,2021-09-05,518,790,1285,1281,630,1546,1248,802,171,1421,2325,1344,776,830,1797,1595,1319,137,372,383,587
2021-09-06,2021-09-19,532,652,1146,1170,682,2917,1103,763,135,1273,2125,1263,641,1054,1198,1219,593,173,562,509,761
2021-09-20,2021-10-03,546,647,1295,1266,644,5550,1204,787,171,2105,2228,1169,875,597,2826,2413,1066,156,443,425,669
2021-10-04,2021-10-17,560,669,1200,1251,501,4795,1390,972,213,2086,2579,1501,657,804,1487,1445,945,163,362,401,472
2021-10-18,2021-10-31,574,924,1306,1201,637,2642,1533,1172,338,1080,2231,1239,659,554,1790,1657,661,1157,1143,913,1759
2021-11-01,2021-11-14,588,646,1152,1199,615,2813,1175,824,153,1379,3458,2209,1104,1431,1399,1419,1135,186,705,693,780
2021-11-15,2021-11-28,602,668,1510,1042,511,5894,1740,1288,78,1484,2487,1322,544,675,913,927,530,150,373,371,709
2021-11-29,2021-12-12,616,764,1213,1022,521,7512,2333,1820,130,1050,1900,1013,482,490,1013,1008,626,304,817,664,914
2021-12-13,2021-12-26,630,846,1562,1174,568,3223,1367,1010,195,1311,2082,1176,643,877,1196,1168,584,248,675,652,668
2021-12-27,2022-01-09,644,876,1905,1379,624,5567,3141,2284,171,3002,2979,1714,1208,722,1472,1407,696,104,329,295,552
2022-01-10,2022-01-23,658,590,1299,1345,646,3558,1164,756,90,1601,2020,1117,638,1176,1243,1295,697,123,504,434,577
2022-01-24,2022-02-06,672,859,1678,1057,630,7418,1459,1109,144,1866,3267,1902,818,440,897,980,553,237,623,556,706
2022-02-07,2022-02-20,686,648,1328,1080,532,2807,976,802,175,1164,2154,1178,624,821,1210,1275,665,120,381,348,499
2022-02-21,2022-03-06,700,536,972,621,270,4143,995,723,154,807,2336,1389,595,368,604,564,338,88,124,141,221
