start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,765,673,416,0,0,0,0,574,1036,473,110,390,506,669,227,162,127,148,359
2020-04-06,2020-04-19,14,0,593,696,402,0,0,0,0,504,662,348,70,343,501,609,285,147,156,193,327
2020-04-20,2020-05-03,28,0,495,596,394,0,0,0,0,260,485,290,66,238,374,461,175,116,118,148,302
2020-05-04,2020-05-17,42,623,547,638,399,422,760,663,47,302,504,263,95,221,563,641,392,28,145,149,291
2020-05-18,2020-05-31,56,601,561,602,374,490,763,626,96,421,942,556,329,288,795,771,497,72,179,199,293
2020-06-01,2020-06-14,70,564,473,611,361,531,665,575,82,483,959,602,262,268,427,450,214,60,183,199,309
2020-06-15,2020-06-28,84,466,456,588,375,968,576,486,76,386,978,580,403,237,647,622,392,113,298,283,402
2020-06-29,2020-07-12,98,454,456,555,377,621,541,435,53,618,826,497,689,296,602,562,328,65,268,275,383
2020-07-13,2020-07-26,112,11,329,479,233,15,14,9,0,166,364,215,136,226,558,535,387,41,137,132,159
2020-07-27,2020-08-09,126,591,532,591,343,700,844,710,160,489,1568,1010,775,374,1102,877,399,90,254,254,326
2020-08-10,2020-08-23,140,566,1401,1134,731,1511,1104,606,170,1858,3731,2227,1051,593,1733,1646,812,227,682,590,737
2020-08-24,2020-09-06,154,655,1462,1432,823,1227,1121,748,211,1337,3391,1863,1018,745,2484,2169,1399,321,875,730,934
2020-09-07,2020-09-20,168,901,1300,1412,927,11997,2351,1467,1227,3946,3327,1977,912,2385,2364,2207,1141,318,766,654,1085
2020-09-21,2020-10-04,182,688,1125,1068,624,6570,1546,950,121,1838,2967,1862,949,1889,1494,1395,699,148,498,392,537
2020-10-05,2020-10-18,196,610,983,1029,594,3652,1233,798,134,1373,1759,976,556,1273,1158,1144,488,196,474,442,543
2020-10-19,2020-11-01,210,604,901,1033,740,1471,868,664,82,1185,1668,984,579,480,3034,2463,781,138,445,421,672
2020-11-02,2020-11-15,224,636,1127,1226,818,6298,1262,899,141,2135,1808,1072,411,464,1443,1417,745,129,606,572,971
2020-11-16,2020-11-29,238,812,988,1079,719,6655,1588,1079,83,1436,1351,833,556,551,920,1009,538,88,353,366,544
2020-11-30,2020-12-13,252,698,1063,886,556,4814,1461,828,116,1588,2136,1236,963,458,1499,1297,623,125,502,434,516
2020-12-14,2020-12-27,266,750,1291,1371,818,927,993,722,93,1052,2034,1247,680,763,1946,1664,788,181,538,458,686
2020-12-28,2021-01-10,280,741,1076,1043,658,748,917,615,51,705,1480,869,731,320,1149,1083,476,63,287,295,431
2021-01-11,2021-01-24,294,561,1101,786,436,548,730,453,31,583,1242,605,291,303,868,740,464,41,123,168,254
2021-01-25,2021-02-07,308,593,1047,892,439,668,772,473,36,537,1090,498,141,301,1887,1475,643,59,295,220,319
2021-02-08,2021-02-21,322,596,1106,881,478,719,781,475,58,696,1297,685,466,333,898,898,560,57,196,188,341
2021-02-22,2021-03-07,336,547,901,913,525,689,682,501,38,481,928,464,171,281,816,768,377,37,184,196,369
2021-03-08,2021-03-21,350,592,1009,1002,551,3579,1121,623,65,1510,1218,658,172,1085,1563,1363,716,104,229,246,358
2021-03-22,2021-04-04,364,578,854,932,589,4915,1509,1038,1070,1430,1064,567,250,906,1301,1211,830,104,304,242,421
2021-04-05,2021-04-18,378,570,887,818,494,1269,889,600,146,434,1055,538,308,689,1000,1000,681,101,258,245,380
2021-04-19,2021-05-02,392,575,1133,939,548,4397,1273,781,101,1406,1588,888,395,907,1460,1342,962,402,386,332,560
2021-05-03,2021-05-16,406,712,994,1152,642,6113,1647,1022,215,1114,1861,1061,844,964,1495,1389,696,105,329,358,407
2021-05-17,2021-05-30,420,710,1057,1169,712,5788,1652,1049,132,1977,2058,1259,521,582,1348,1254,640,415,533,464,509
2021-05-31,2021-06-13,434,835,1451,1391,716,4540,1647,1025,279,1320,2176,1186,686,750,1601,1436,938,198,501,466,530
2021-06-14,2021-06-27,448,828,839,1272,752,5388,1811,1190,179,578,1249,704,461,2726,2951,2315,1862,282,872,700,1765
2021-06-28,2021-07-11,462,804,1078,1651,976,3982,1487,936,145,1170,1946,1101,674,1369,2381,2332,1036,1699,1532,1236,1928
2021-07-12,2021-07-25,476,672,680,1309,935,1603,1035,712,119,322,882,542,273,700,2087,1825,1194,220,1385,1149,1023
2021-07-26,2021-08-08,490,761,882,1351,892,980,1130,768,172,544,1502,974,353,569,1866,1788,1082,310,744,649,886
2021-08-09,2021-08-22,504,754,1651,1421,708,908,1098,768,183,1266,2897,1653,694,1025,2784,2416,1264,323,1044,878,1365
2021-08-23,2021-09-05,518,777,1307,1290,653,1573,1247,755,135,934,2250,1288,580,952,1827,1617,1316,126,400,372,590
2021-09-06,2021-09-19,532,666,1137,1177,652,3132,1143,791,125,1289,2310,1341,679,1180,1739,1662,603,173,607,509,734
2021-09-20,2021-10-03,546,684,1343,1268,670,4457,1329,882,176,2022,2384,1275,758,600,2732,2301,958,172,528,458,673
2021-10-04,2021-10-17,560,688,1204,1216,490,5211,1342,969,153,1070,2063,1140,535,781,1955,1810,1902,175,363,386,500
2021-10-18,2021-10-31,574,895,1314,1210,649,2610,1414,997,211,1483,3207,1939,937,578,1693,1628,735,1138,1136,913,1399
2021-11-01,2021-11-14,588,618,1194,1208,625,2860,1070,760,99,1536,3532,2314,1152,764,1140,1208,547,180,704,669,787
2021-11-15,2021-11-28,602,689,1531,1061,501,6370,1846,1345,92,1425,2384,1209,688,444,1018,964,583,96,335,320,462
2021-11-29,2021-12-12,616,784,1213,993,501,7070,2386,1869,115,1098,1655,830,396,888,981,1022,586,365,714,557,794
2021-12-13,2021-12-26,630,908,1567,1140,592,2304,1405,1049,183,1312,2169,1210,645,816,925,987,525,276,717,636,770
2021-12-27,2022-01-09,644,863,1921,1369,615,4296,1488,1118,142,2955,3079,1686,1245,635,1352,1292,706,115,359,300,521
2022-01-10,2022-01-23,658,586,1334,1341,634,3788,1183,793,92,1847,2005,1122,602,1194,1577,1549,854,115,494,437,520
2022-01-24,2022-02-06,672,881,1684,1081,619,4737,1424,1025,106,2469,3231,1895,923,426,1100,1094,655,3046,2254,1704,3605
2022-02-07,2022-02-20,686,672,1323,1061,511,2465,933,790,79,1273,2723,1539,588,411,1187,1247,672,107,330,330,502
2022-02-21,2022-03-06,700,514,970,617,267,2771,886,666,125,723,2074,1164,453,363,614,606,286,85,170,176,257
