start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,759,695,432,0,0,0,0,643,992,487,114,406,521,673,215,180,157,164,379
2020-04-06,2020-04-19,14,0,638,696,396,0,0,0,0,510,688,339,89,377,501,609,243,146,148,187,317
2020-04-20,2020-05-03,28,0,493,611,401,0,0,0,0,268,474,282,64,225,391,454,180,95,138,158,290
2020-05-04,2020-05-17,42,608,557,633,427,407,741,614,52,331,476,233,54,230,752,779,439,37,171,174,273
2020-05-18,2020-05-31,56,585,556,618,389,444,719,598,67,477,905,577,322,209,623,669,265,63,173,192,282
2020-06-01,2020-06-14,70,548,502,640,363,567,675,562,98,459,923,570,246,343,499,504,220,50,186,196,266
2020-06-15,2020-06-28,84,457,477,598,382,825,579,423,73,456,844,493,395,227,699,646,417,126,309,267,394
2020-06-29,2020-07-12,98,435,487,569,366,579,472,418,48,356,739,427,175,270,659,605,459,66,269,245,351
2020-07-13,2020-07-26,112,11,366,470,233,9,10,14,2,230,466,269,183,197,626,561,549,32,127,112,154
2020-07-27,2020-08-09,126,597,551,568,346,611,836,661,151,475,1262,792,563,322,920,768,355,95,241,245,276
2020-08-10,2020-08-23,140,565,1425,1139,730,1517,1250,717,316,1778,4056,2442,1085,720,2153,1912,952,252,655,572,796
2020-08-24,2020-09-06,154,668,1499,1386,817,1322,1221,792,218,3318,3616,1981,1327,781,2331,2051,1276,269,831,699,821
2020-09-07,2020-09-20,168,886,1269,1462,933,13569,2563,1599,1231,3482,3400,2059,1924,1856,2534,2270,1049,223,680,593,882
2020-09-21,2020-10-04,182,688,1115,1082,613,6408,1497,884,113,2075,2908,1836,982,2794,1402,1312,568,138,521,426,553
2020-10-05,2020-10-18,196,628,961,989,597,3530,1201,756,98,1144,1809,986,620,1050,1098,1116,519,309,566,509,788
2020-10-19,2020-11-01,210,642,900,1048,717,1802,923,704,92,1264,1752,1030,589,790,3262,2700,828,120,424,373,570
2020-11-02,2020-11-15,224,671,1134,1209,795,4653,1246,910,85,1916,1852,1081,365,803,1477,1383,620,151,511,487,743
2020-11-16,2020-11-29,238,786,1006,1100,683,6046,1513,975,89,1738,1466,879,622,715,1029,1079,577,119,317,340,520
2020-11-30,2020-12-13,252,689,1041,919,566,5401,1454,866,137,1284,2087,1250,944,487,1356,1188,513,94,379,328,440
2020-12-14,2020-12-27,266,690,1359,1399,822,884,920,660,117,1091,2008,1191,710,890,1761,1580,776,173,533,474,686
2020-12-28,2021-01-10,280,684,1079,1059,676,689,802,605,54,709,1416,764,1453,303,1162,1121,534,60,283,283,450
2021-01-11,2021-01-24,294,556,1086,812,437,498,719,454,36,774,1251,612,332,366,1030,890,646,58,164,206,336
2021-01-25,2021-02-07,308,599,1074,854,451,715,787,482,39,545,1122,496,160,267,1808,1450,545,58,209,184,285
2021-02-08,2021-02-21,322,599,1130,876,485,719,743,514,50,785,1361,749,555,314,924,891,572,63,209,192,354
2021-02-22,2021-03-07,336,542,891,909,535,618,668,456,46,473,996,482,238,275,789,754,327,54,201,193,385
2021-03-08,2021-03-21,350,598,1050,988,525,3404,1024,591,51,1243,1260,650,385,838,1406,1261,710,84,283,272,368
2021-03-22,2021-04-04,364,601,875,914,587,3082,969,655,76,1618,1214,635,307,439,1046,1013,495,134,287,248,434
2021-04-05,2021-04-18,378,559,872,826,498,1388,840,546,197,600,1283,714,435,238,1226,1084,423,94,261,256,385
2021-04-19,2021-05-02,392,585,1125,905,524,4303,1187,715,86,1396,1623,907,377,1363,1370,1249,899,481,436,372,548
2021-05-03,2021-05-16,406,691,1031,1176,631,5697,1602,987,201,1147,1697,996,490,893,1423,1344,671,114,446,416,420
2021-05-17,2021-05-30,420,690,1055,1148,744,5639,1481,1002,132,1439,2040,1212,631,783,1452,1288,738,300,538,489,542
2021-05-31,2021-06-13,434,803,1459,1406,675,4307,1529,921,207,1401,2219,1284,701,969,2069,1685,1252,251,524,464,469
2021-06-14,2021-06-27,448,816,875,1272,735,5689,1836,1227,203,693,1468,844,516,1530,2407,2014,872,217,790,644,1694
2021-06-28,2021-07-11,462,816,1082,1573,986,4112,1571,1007,261,898,1735,972,503,1436,1950,1929,1150,228,815,734,1016
2021-07-12,2021-07-25,476,663,678,1297,959,2125,1059,762,129,324,886,553,294,760,1925,1739,1122,285,1504,1205,1170
2021-07-26,2021-08-08,490,767,866,1321,889,1049,1127,807,237,562,1543,982,362,393,1631,1563,1053,177,644,537,812
2021-08-09,2021-08-22,504,719,1701,1464,688,967,1291,877,188,1275,3065,1678,777,870,2085,1822,1052,389,1038,856,1376
2021-08-23,2021-09-05,518,815,1293,1307,622,1553,1324,781,148,1122,2324,1323,770,869,1766,1594,1329,134,390,365,570
2021-09-06,2021-09-19,532,665,1160,1142,678,2980,1097,799,138,1546,2242,1321,665,1392,1174,1157,498,165,573,516,836
