start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,772,688,388,0,0,0,0,601,1053,499,100,386,508,668,201,174,130,143,342
2020-04-06,2020-04-19,14,0,590,696,396,0,0,0,0,506,622,312,90,366,536,610,263,131,162,195,333
2020-04-20,2020-05-03,28,0,511,619,396,0,0,0,0,250,472,254,70,242,359,462,201,96,104,165,295
2020-05-04,2020-05-17,42,610,550,640,427,458,778,649,56,333,509,273,98,217,753,775,455,37,161,171,310
2020-05-18,2020-05-31,56,581,556,618,370,462,719,628,86,386,930,580,304,277,867,850,537,59,171,204,280
2020-06-01,2020-06-14,70,547,522,623,345,522,648,570,68,485,921,574,266,357,534,554,264,62,220,218,303
2020-06-15,2020-06-28,84,457,472,597,391,696,578,459,68,553,1082,692,419,232,652,601,354,136,313,281,419
2020-06-29,2020-07-12,98,462,488,542,364,561,539,454,48,633,844,558,733,247,566,504,263,56,190,225,330
2020-07-13,2020-07-26,112,14,361,448,253,14,20,14,0,233,451,295,196,267,941,759,588,44,125,133,183
2020-07-27,2020-08-09,126,612,518,579,358,713,855,710,136,524,1573,1040,758,357,927,776,373,94,236,244,312
2020-08-10,2020-08-23,140,613,1358,1148,703,1548,1243,718,189,1319,3960,2344,1075,869,2303,2068,1017,223,605,560,703
2020-08-24,2020-09-06,154,678,1516,1403,793,1210,1214,818,218,3527,3786,2201,1441,825,2145,1894,1184,280,845,716,857
2020-09-07,2020-09-20,168,865,1289,1388,952,12526,2485,1521,1222,2009,3532,2105,2025,1826,2114,2013,1040,284,739,629,909
2020-09-21,2020-10-04,182,677,1101,1081,606,6249,1492,896,136,1833,2525,1526,776,1788,1413,1313,670,129,457,370,518
2020-10-05,2020-10-18,196,605,937,1011,611,3965,1200,748,115,1160,1553,890,514,1153,1180,1173,664,148,427,376,635
2020-10-19,2020-11-01,210,634,909,1015,715,1641,967,679,97,1201,1753,984,597,634,3018,2473,887,134,464,425,644
2020-11-02,2020-11-15,224,667,1105,1243,840,4590,1228,892,149,2057,1766,1005,259,1183,1719,1631,848,118,501,495,816
2020-11-16,2020-11-29,238,799,985,1084,703,6936,1639,1095,88,1606,1119,663,324,781,1092,1113,631,166,294,314,490
2020-11-30,2020-12-13,252,726,1059,887,553,4772,1400,829,94,1594,2025,1174,1050,486,1413,1235,437,111,511,435,502
2020-12-14,2020-12-27,266,734,1345,1360,817,883,962,708,117,1181,2100,1281,766,872,1749,1529,748,146,524,466,674
2020-12-28,2021-01-10,280,705,1080,1040,650,707,862,613,54,739,1473,822,1483,315,980,1027,454,69,275,294,424
2021-01-11,2021-01-24,294,552,1098,796,483,551,745,421,35,600,1121,569,211,249,764,732,359,50,157,204,334
2021-01-25,2021-02-07,308,614,1060,847,456,662,811,485,37,492,1091,509,143,311,853,826,1111,58,204,184,304
2021-02-08,2021-02-21,322,600,1092,898,452,738,768,471,53,628,1130,557,271,323,766,808,493,238,373,292,556
2021-02-22,2021-03-07,336,565,901,904,550,685,697,488,48,497,914,495,207,218,690,699,327,52,215,186,394
2021-03-08,2021-03-21,350,609,1010,996,568,2990,1057,635,58,1855,1284,704,308,988,1551,1382,893,108,322,301,397
2021-03-22,2021-04-04,364,597,902,940,562,2934,952,676,79,1586,1483,879,270,544,1104,1011,582,107,289,218,452
2021-04-05,2021-04-18,378,569,885,813,527,1333,866,559,145,445,1187,651,386,358,1347,1174,553,86,251,250,412
2021-04-19,2021-05-02,392,579,1098,929,561,4676,1192,697,88,1320,1757,981,660,896,1645,1450,1058,402,422,380,566
2021-05-03,2021-05-16,406,681,1054,1190,661,4729,1335,847,128,900,1755,1008,643,1047,1493,1415,731,128,367,393,515
2021-05-17,2021-05-30,420,704,1032,1142,723,6302,1636,1037,105,1656,2100,1267,494,561,1447,1326,736,591,614,544,526
2021-05-31,2021-06-13,434,814,1407,1412,719,4754,1610,997,217,1757,1975,1151,689,847,2093,1728,1313,212,498,460,470
2021-06-14,2021-06-27,448,793,843,1266,754,5616,1701,1073,152,660,1501,873,562,2696,3213,2563,2021,301,667,552,830
2021-06-28,2021-07-11,462,800,1076,1594,1003,4168,1563,983,243,1260,1845,1029,594,1438,2309,2182,1309,242,1397,1156,2000
2021-07-12,2021-07-25,476,698,645,1289,932,2254,1110,742,132,270,862,518,255,507,1586,1483,1218,219,700,619,785
2021-07-26,2021-08-08,490,739,899,1299,890,947,1070,782,202,560,1367,880,348,378,1553,1551,960,255,733,598,865
2021-08-09,2021-08-22,504,736,1702,1413,720,925,1200,802,190,1392,3244,1748,909,790,1999,1782,1018,370,1092,885,1432
2021-08-23,2021-09-05,518,777,1304,1311,647,1672,1220,760,149,1529,2196,1286,777,867,1728,1591,1219,136,393,382,601
2021-09-06,2021-09-19,532,648,1168,1171,666,2915,1059,723,134,1458,1874,1056,490,1284,1685,1599,603,145,525,463,798
2021-09-20,2021-10-03,546,684,1316,1224,656,5912,1273,812,124,1879,2413,1348,872,747,3954,3181,3016,135,430,417,609
2021-10-04,2021-10-17,560,687,1202,1206,519,4100,1288,906,108,2040,2584,1537,761,716,1908,1712,1768,191,392,442,463
2021-10-18,2021-10-31,574,897,1334,1206,667,2633,1451,1076,269,1643,3524,2148,1339,967,1683,1530,1112,1161,1113,870,1772
2021-11-01,2021-11-14,588,627,1160,1180,623,2979,1096,784,119,1605,3289,2119,1054,1085,1491,1384,1189,151,511,486,723
2021-11-15,2021-11-28,602,690,1564,1065,503,6114,1856,1374,94,1566,2240,1114,689,779,1194,1094,575,152,376,325,576
2021-11-29,2021-12-12,616,760,1193,1041,515,8140,2363,1831,133,1144,1727,937,463,615,1004,1009,601,905,1180,919,1266
2021-12-13,2021-12-26,630,867,1599,1168,582,2993,1314,969,146,1355,2298,1236,672,970,1269,1198,574,306,722,644,693
