start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,751,667,418,0,0,0,0,556,1021,500,97,386,502,661,183,187,137,157,350
2020-04-06,2020-04-19,14,0,607,670,415,0,0,0,0,504,640,331,61,338,504,582,263,129,160,200,330
2020-04-20,2020-05-03,28,0,491,612,393,0,0,0,0,267,475,298,70,227,356,431,180,104,119,155,296
2020-05-04,2020-05-17,42,614,576,614,430,423,757,634,58,321,487,250,65,215,707,741,451,33,146,166,293
2020-05-18,2020-05-31,56,561,549,623,367,395,685,587,57,409,713,484,270,289,688,702,332,67,178,208,264
2020-06-01,2020-06-14,70,554,507,628,362,504,682,550,77,494,949,563,290,284,461,517,231,52,196,214,290
2020-06-15,2020-06-28,84,459,489,585,377,755,555,475,39,423,974,630,398,216,664,599,400,91,282,235,369
2020-06-29,2020-07-12,98,441,467,577,329,589,515,446,50,306,518,341,189,296,699,656,520,48,189,182,284
2020-07-13,2020-07-26,112,15,367,457,243,18,20,24,2,230,504,279,208,237,655,592,593,35,137,135,188
2020-07-27,2020-08-09,126,590,561,591,347,590,768,629,118,525,1587,1031,743,305,712,623,306,61,221,225,304
2020-08-10,2020-08-23,140,609,1436,1168,696,1526,1293,743,307,1719,4404,2600,1176,957,2350,2155,1204,252,596,551,710
2020-08-24,2020-09-06,154,657,1488,1431,811,1306,1086,719,190,3534,3673,2094,1306,867,2566,2207,1327,355,839,705,910
2020-09-07,2020-09-20,168,895,1308,1363,927,14885,2538,1581,216,3162,3175,1828,1949,3749,2254,2109,1137,262,753,633,893
2020-09-21,2020-10-04,182,703,1117,1081,617,7184,1580,927,111,2033,2976,1862,956,2529,1654,1542,717,129,495,394,545
2020-10-05,2020-10-18,196,613,939,1007,613,3607,1209,786,120,1214,1572,876,473,1241,1154,1124,657,293,597,489,769
2020-10-19,2020-11-01,210,627,923,1004,717,1604,923,651,82,1253,1809,1040,599,736,1510,1332,668,123,397,368,576
2020-11-02,2020-11-15,224,672,1147,1184,817,6023,1207,900,95,1430,1851,1054,451,439,1554,1541,734,135,425,450,642
2020-11-16,2020-11-29,238,792,997,1104,690,6076,1527,995,82,2402,1526,954,641,780,1129,1138,558,124,344,351,492
2020-11-30,2020-12-13,252,702,1054,871,551,6368,1397,846,106,1352,2090,1233,814,481,911,863,390,82,322,316,395
2020-12-14,2020-12-27,266,728,1334,1330,843,1007,986,700,119,1124,2132,1285,800,789,2193,1877,923,155,550,468,649
2020-12-28,2021-01-10,280,697,1082,1031,642,750,868,577,52,701,1419,817,1495,339,1399,1245,613,71,294,283,439
2021-01-11,2021-01-24,294,554,1082,819,464,537,735,431,22,602,1020,500,245,383,1014,851,675,56,177,198,338
2021-01-25,2021-02-07,308,584,1087,842,443,682,785,445,31,556,1129,513,148,306,778,783,1032,60,175,142,279
2021-02-08,2021-02-21,322,589,1098,897,462,732,737,483,47,587,1312,694,448,351,834,877,449,62,236,210,358
2021-02-22,2021-03-07,336,540,910,905,532,749,673,480,45,453,996,530,219,260,768,745,338,32,177,191,372
2021-03-08,2021-03-21,350,592,1010,925,589,3541,1079,620,70,2072,1429,836,492,781,956,907,383,70,250,251,378
2021-03-22,2021-04-04,364,549,896,935,602,4797,1450,1029,1072,738,1492,895,338,515,1225,1130,734,110,245,236,428
2021-04-05,2021-04-18,378,562,872,840,493,1493,846,577,204,457,881,492,181,562,905,882,566,76,209,208,393
2021-04-19,2021-05-02,392,584,1119,911,552,4726,1258,786,108,1357,1626,922,569,695,1401,1321,614,396,411,394,578
2021-05-03,2021-05-16,406,685,1020,1164,621,5355,1533,995,217,1479,2095,1277,954,647,1352,1330,660,129,443,418,467
2021-05-17,2021-05-30,420,693,1068,1171,714,5115,1576,975,144,1948,1957,1107,547,754,1580,1404,864,536,600,507,495
2021-05-31,2021-06-13,434,802,1472,1390,684,4370,1555,934,293,1755,2267,1311,651,585,1796,1479,945,266,581,489,570
