start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,772,679,420,0,0,0,0,582,1037,519,117,371,462,627,213,187,156,151,349
2020-04-06,2020-04-19,14,0,592,689,411,0,0,0,0,452,626,317,77,386,500,595,269,154,156,184,348
2020-04-20,2020-05-03,28,0,530,594,396,0,0,0,0,297,509,291,73,221,401,460,162,104,124,155,301
2020-05-04,2020-05-17,42,639,556,630,419,458,816,659,49,305,495,286,103,241,707,744,415,37,169,159,289
2020-05-18,2020-05-31,56,589,522,622,367,437,696,626,63,380,715,427,240,263,768,760,517,59,159,180,251
2020-06-01,2020-06-14,70,531,516,639,352,549,624,546,90,478,989,608,279,301,532,549,266,54,180,214,283
2020-06-15,2020-06-28,84,471,483,579,388,789,559,505,48,521,1147,673,459,237,601,571,391,102,218,229,329
2020-06-29,2020-07-12,98,444,443,565,363,466,532,402,55,609,604,385,655,282,592,564,304,86,232,214,517
2020-07-13,2020-07-26,112,15,355,479,244,13,21,17,0,189,423,297,164,284,1021,835,668,40,126,136,171
2020-07-27,2020-08-09,126,581,530,594,347,576,781,621,127,395,1248,772,381,356,973,788,354,91,203,197,273
2020-08-10,2020-08-23,140,579,1402,1146,690,1407,1312,725,320,1443,4102,2424,1207,667,1824,1715,943,200,600,541,718
2020-08-24,2020-09-06,154,636,1528,1396,816,1138,1026,664,170,3473,3861,2220,1399,856,2447,2102,1252,381,867,735,921
2020-09-07,2020-09-20,168,894,1299,1411,944,12489,2416,1515,1218,3481,3467,2064,894,4123,2472,2225,1122,298,802,683,1147
2020-09-21,2020-10-04,182,692,1071,1120,625,7263,1572,967,114,1602,3016,1887,866,2826,1589,1491,663,130,482,388,566
2020-10-05,2020-10-18,196,621,987,1018,615,3667,1222,772,114,975,1612,856,451,1347,1149,1085,466,220,573,493,725
2020-10-19,2020-11-01,210,609,910,1021,701,1676,883,664,68,1443,1868,1101,762,731,3095,2546,759,151,518,431,663
2020-11-02,2020-11-15,224,649,1144,1238,818,6063,1231,914,152,2452,2027,1146,435,736,1433,1397,525,129,581,526,820
2020-11-16,2020-11-29,238,801,960,1128,721,6906,1567,1049,92,1482,1512,942,647,920,1084,1091,600,170,387,373,558
