start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,786,649,404,0,0,0,0,632,1032,487,104,356,453,615,204,174,131,140,341
2020-04-06,2020-04-19,14,0,605,705,380,0,0,0,0,424,652,337,69,361,516,613,281,143,169,178,302
2020-04-20,2020-05-03,28,0,500,612,407,0,0,0,0,284,457,266,74,229,363,438,168,110,124,161,299
2020-05-04,2020-05-17,42,613,523,631,429,399,764,604,42,280,427,207,65,214,775,794,453,31,154,172,295
2020-05-18,2020-05-31,56,589,535,621,386,413,706,618,61,384,772,497,238,233,824,794,523,68,156,192,294
2020-06-01,2020-06-14,70,562,474,639,346,514,670,580,83,264,559,310,130,327,482,531,223,49,176,203,279
2020-06-15,2020-06-28,84,449,467,589,384,634,560,453,78,362,816,491,323,198,662,586,411,91,291,266,352
2020-06-29,2020-07-12,98,443,463,555,369,465,506,406,42,307,522,324,164,241,615,601,465,62,252,257,378
2020-07-13,2020-07-26,112,13,369,477,241,8,15,17,2,255,496,310,199,214,610,565,623,32,137,135,177
2020-07-27,2020-08-09,126,566,555,593,336,615,804,646,137,520,1276,833,660,284,781,665,355,68,183,184,283
2020-08-10,2020-08-23,140,589,1388,1151,695,1653,1295,746,296,1795,4194,2541,1183,795,2078,1854,866,244,689,598,736
2020-08-24,2020-09-06,154,647,1469,1444,802,1224,1168,729,197,3441,3411,1888,1253,784,2508,2132,1334,411,907,747,1008
2020-09-07,2020-09-20,168,880,1314,1410,965,11799,2434,1472,1225,2837,4144,2494,2222,2382,2494,2226,1200,278,811,696,976
2020-09-21,2020-10-04,182,681,1118,1092,657,6436,1514,887,92,1788,2551,1570,846,1893,1682,1515,803,151,620,501,634
2020-10-05,2020-10-18,196,611,960,1013,593,3304,1159,696,97,1081,1675,924,567,855,1069,1042,654,123,461,409,598
2020-10-19,2020-11-01,210,670,865,1024,749,2045,1019,759,99,826,1517,918,488,560,1377,1288,644,148,538,457,734
2020-11-02,2020-11-15,224,651,1104,1209,823,6036,1247,914,146,1219,1771,1026,500,620,1554,1461,769,138,603,561,890
2020-11-16,2020-11-29,238,813,1019,1060,698,6722,1568,1085,88,2245,1501,922,599,760,940,1026,607,168,342,355,516
2020-11-30,2020-12-13,252,712,1094,866,555,6774,1477,837,91,1648,2202,1278,907,336,1456,1268,586,105,496,434,510
2020-12-14,2020-12-27,266,738,1272,1398,817,731,962,660,91,1007,1876,1128,526,841,2050,1745,828,151,509,469,702
2020-12-28,2021-01-10,280,700,1100,1074,654,749,855,594,41,712,1451,822,1491,315,896,959,392,55,282,282,432
2021-01-11,2021-01-24,294,565,1082,789,449,560,746,451,25,638,1253,611,258,255,743,683,324,44,153,211,323
2021-01-25,2021-02-07,308,606,1064,869,434,665,797,501,40,512,1093,494,150,243,1825,1485,1004,45,292,218,319
2021-02-08,2021-02-21,322,600,1121,870,451,724,765,492,40,766,1390,752,448,350,944,941,583,235,322,279,541
2021-02-22,2021-03-07,336,563,882,892,549,716,703,495,49,470,891,477,148,242,726,684,384,51,187,167,383
2021-03-08,2021-03-21,350,630,1059,969,544,4096,1209,678,74,1883,1440,845,515,728,1346,1199,637,53,188,209,333
2021-03-22,2021-04-04,364,576,880,942,582,2848,953,642,82,1544,1504,917,346,610,1132,1082,614,117,271,236,426
2021-04-05,2021-04-18,378,580,860,811,499,1359,853,523,196,466,1074,576,228,644,1380,1224,683,85,238,228,414
2021-04-19,2021-05-02,392,583,1116,931,556,4522,1221,782,101,1197,1524,845,369,1285,1344,1218,909,474,418,378,569
2021-05-03,2021-05-16,406,709,1029,1162,645,5577,1614,1017,234,1585,1990,1198,979,1010,1350,1370,783,82,358,371,450
2021-05-17,2021-05-30,420,668,1028,1195,728,5855,1623,1055,148,1224,2073,1244,507,752,1544,1399,796,272,582,502,507
2021-05-31,2021-06-13,434,768,1451,1399,716,4041,1469,909,181,1916,2180,1317,791,803,2029,1607,1238,258,537,443,489
2021-06-14,2021-06-27,448,834,836,1310,744,6165,1830,1226,193,630,1308,763,405,2280,2716,2206,2187,333,832,678,1716
2021-06-28,2021-07-11,462,830,1060,1581,973,4337,1627,1040,259,1178,1809,1000,510,1400,2246,2167,1147,247,810,734,964
2021-07-12,2021-07-25,476,691,633,1315,939,2263,1153,726,141,358,817,541,281,735,2147,1911,1147,262,1470,1202,1118
2021-07-26,2021-08-08,490,743,910,1313,929,1029,1048,779,215,561,1654,1035,435,600,1870,1773,1074,333,782,664,875
2021-08-09,2021-08-22,504,733,1703,1442,715,1031,1377,960,305,1336,3270,1761,882,1092,3002,2526,1376,237,1099,898,1415
2021-08-23,2021-09-05,518,821,1271,1304,653,1673,1290,827,176,1167,2264,1278,874,837,1620,1463,804,123,376,376,575
2021-09-06,2021-09-19,532,655,1159,1160,685,3149,1063,768,162,1598,2364,1378,685,1490,1831,1717,673,183,598,554,858
2021-09-20,2021-10-03,546,679,1295,1293,659,6192,1321,866,167,2198,2650,1473,1089,594,2489,2181,651,174,474,438,693
2021-10-04,2021-10-17,560,688,1211,1177,535,5018,1356,960,181,1366,2801,1615,706,536,1712,1618,1577,182,368,393,470
2021-10-18,2021-10-31,574,919,1327,1183,644,2660,1585,1121,320,1471,2648,1526,689,837,2042,1798,1088,1146,931,768,1644
2021-11-01,2021-11-14,588,616,1169,1209,623,2824,1162,790,128,1452,2730,1773,761,935,1064,1170,598,234,735,679,846
2021-11-15,2021-11-28,602,685,1550,1072,515,5999,1787,1323,89,1401,2334,1186,578,689,1035,1014,496,149,336,334,653
