start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,752,688,426,0,0,0,0,604,993,471,105,404,501,638,195,184,148,154,357
2020-04-06,2020-04-19,14,0,604,695,389,0,0,0,0,496,680,345,68,351,523,644,271,136,162,173,330
2020-04-20,2020-05-03,28,0,489,618,388,0,0,0,0,251,460,259,66,248,372,450,188,102,127,180,281
2020-05-04,2020-05-17,42,605,553,639,433,408,741,581,41,310,465,240,63,252,780,776,450,27,144,174,292
2020-05-18,2020-05-31,56,581,555,602,363,454,701,596,84,424,725,432,218,244,556,597,255,65,165,196,249
2020-06-01,2020-06-14,70,550,501,656,362,520,645,557,66,442,913,544,251,365,539,562,250,52,195,214,302
2020-06-15,2020-06-28,84,464,478,574,372,656,542,473,80,413,938,534,371,221,571,554,290,116,308,268,411
2020-06-29,2020-07-12,98,454,448,554,365,547,498,423,36,284,712,438,180,273,571,565,326,109,278,254,532
2020-07-13,2020-07-26,112,12,372,454,236,6,13,17,2,218,409,243,131,225,851,704,529,40,127,114,148
2020-07-27,2020-08-09,126,606,546,579,357,688,849,664,120,472,1256,787,540,300,865,718,330,73,234,241,329
2020-08-10,2020-08-23,140,612,1402,1131,684,1599,1192,638,163,1933,4368,2649,1276,1015,2276,2063,1127,211,661,558,679
2020-08-24,2020-09-06,154,663,1456,1439,804,1184,1188,758,192,3377,3295,1849,1349,737,2143,1915,1020,322,906,737,850
2020-09-07,2020-09-20,168,874,1259,1432,931,12721,2372,1479,202,3054,3784,2278,2000,1947,2589,2290,1107,302,756,631,1124
2020-09-21,2020-10-04,182,676,1094,1086,626,6464,1487,913,99,1719,2622,1619,879,1881,1597,1515,671,129,524,422,578
2020-10-05,2020-10-18,196,617,956,976,612,3574,1214,730,113,1254,1674,963,525,734,982,995,516,210,576,505,706
2020-10-19,2020-11-01,210,602,888,1033,729,1429,913,644,85,1165,1771,1029,761,695,3088,2521,798,107,422,407,541
2020-11-02,2020-11-15,224,645,1104,1221,824,5046,1198,834,94,1356,1633,946,383,556,1621,1469,801,142,526,512,893
2020-11-16,2020-11-29,238,816,975,1106,700,6486,1543,1043,90,2632,1488,926,622,761,1148,1169,772,182,330,330,500
2020-11-30,2020-12-13,252,697,1063,870,575,5236,1406,861,106,1467,2068,1266,920,428,1542,1294,601,107,520,443,535
2020-12-14,2020-12-27,266,726,1348,1388,817,848,984,679,99,948,1843,1071,456,915,2236,1841,885,179,607,498,677
2020-12-28,2021-01-10,280,664,1106,1066,683,662,804,567,40,764,1452,874,1563,350,1231,1196,621,65,271,288,478
2021-01-11,2021-01-24,294,549,1114,801,439,576,744,438,35,669,1297,643,311,400,989,877,609,42,156,183,294
2021-01-25,2021-02-07,308,593,1046,834,442,639,782,463,39,544,1055,500,145,270,1830,1414,1095,54,197,192,305
2021-02-08,2021-02-21,322,612,1088,861,476,760,772,502,45,673,1260,714,522,301,787,804,448,247,357,298,575
2021-02-22,2021-03-07,336,520,902,915,551,658,640,452,49,479,934,515,206,287,776,737,302,33,179,188,386
2021-03-08,2021-03-21,350,604,1031,997,530,3766,1062,660,50,1124,1237,662,385,456,1241,1117,627,56,270,242,350
2021-03-22,2021-04-04,364,568,857,918,618,4448,1475,1015,1077,727,1222,672,338,903,1298,1183,794,141,284,248,453
2021-04-05,2021-04-18,378,570,859,830,494,1322,838,510,81,471,1016,521,308,381,1381,1155,522,98,259,256,395
2021-04-19,2021-05-02,392,571,1138,884,561,4600,1266,776,99,1552,1725,973,645,1525,1435,1319,790,380,433,407,577
2021-05-03,2021-05-16,406,710,1008,1166,642,4777,1434,851,117,808,1499,794,373,1302,1489,1386,803,113,357,383,448
2021-05-17,2021-05-30,420,701,1029,1207,675,5547,1620,1043,118,1244,1468,824,337,888,1470,1284,777,184,485,393,390
2021-05-31,2021-06-13,434,816,1417,1406,689,4360,1691,962,197,1942,2228,1308,819,765,2019,1646,1237,297,572,514,482
2021-06-14,2021-06-27,448,804,863,1259,759,5702,1791,1162,169,567,1303,739,586,2947,2908,2334,1736,290,747,632,1544
2021-06-28,2021-07-11,462,806,1048,1653,956,3836,1436,927,160,1063,1670,944,513,1439,2493,2367,1363,264,1349,1081,1906
2021-07-12,2021-07-25,476,694,650,1290,917,2448,1137,748,123,314,875,522,268,919,1969,1769,1154,230,1319,1085,1031
2021-07-26,2021-08-08,490,733,912,1319,876,950,1048,791,232,570,1530,932,361,580,1906,1772,1023,260,684,623,831
2021-08-09,2021-08-22,504,717,1694,1419,720,962,1322,902,222,1505,3038,1623,742,982,2630,2242,1069,389,1079,938,1348
2021-08-23,2021-09-05,518,800,1285,1256,614,1600,1270,812,152,1009,2237,1240,717,1010,1843,1679,1308,107,348,344,539
2021-09-06,2021-09-19,532,663,1169,1155,697,2776,1079,763,114,1249,2298,1321,680,890,1670,1563,627,128,563,491,731
2021-09-20,2021-10-03,546,661,1360,1280,674,5663,1250,790,137,2230,2737,1463,1128,746,3943,3148,2982,147,425,409,629
2021-10-04,2021-10-17,560,690,1191,1214,506,4934,1421,947,200,989,2075,1224,552,782,2014,1789,1939,181,367,376,402
2021-10-18,2021-10-31,574,904,1327,1194,650,2702,1540,1129,336,1495,3297,2027,1144,659,2061,1808,915,1146,1007,800,1432
2021-11-01,2021-11-14,588,600,1156,1182,647,2914,1122,764,137,1596,3509,2278,1155,571,1037,1117,532,114,459,471,616
2021-11-15,2021-11-28,602,689,1507,1027,539,6426,1827,1339,79,1359,2325,1201,617,563,976,961,498,145,342,313,706
2021-11-29,2021-12-12,616,794,1206,993,510,4886,1253,1027,158,1448,1789,948,483,675,891,888,522,750,792,667,912
2021-12-13,2021-12-26,630,862,1568,1179,558,2123,1290,969,190,1111,1975,1095,533,692,1261,1262,678,289,690,594,675
2021-12-27,2022-01-09,644,870,1865,1383,616,7151,3222,2338,192,2863,2763,1496,1164,487,1126,1117,686,88,279,274,461
2022-01-10,2022-01-23,658,593,1292,1336,627,3791,1154,781,93,1659,2101,1243,666,1084,1644,1517,849,119,439,394,514
2022-01-24,2022-02-06,672,869,1686,1044,619,6492,1524,1073,157,2399,3453,2038,792,447,956,1035,635,241,623,555,708
2022-02-07,2022-02-20,686,646,1330,1063,512,2341,884,741,108,1157,2593,1408,470,1013,1014,1114,610,82,359,353,422
2022-02-21,2022-03-06,700,520,983,604,274,3239,942,703,106,916,2361,1399,450,373,568,553,327,92,155,177,240
