start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,780,672,409,0,0,0,0,619,1005,488,114,362,485,637,203,178,134,145,343
2020-04-06,2020-04-19,14,0,596,695,391,0,0,0,0,437,690,330,78,374,516,611,270,149,163,191,302
2020-04-20,2020-05-03,28,0,505,586,393,0,0,0,0,266,471,284,76,218,393,437,186,82,115,159,304
2020-05-04,2020-05-17,42,606,545,611,423,401,741,607,56,302,490,260,105,223,592,608,234,42,158,177,291
2020-05-18,2020-05-31,56,591,549,620,371,438,734,576,69,314,656,411,165,241,575,607,251,65,147,177,271
2020-06-01,2020-06-14,70,528,492,622,379,498,616,559,69,496,952,587,297,335,507,542,260,49,227,220,316
2020-06-15,2020-06-28,84,444,461,582,375,691,547,468,72,494,1120,673,450,234,684,610,402,114,251,230,358
2020-06-29,2020-07-12,98,443,463,570,372,528,531,421,49,611,795,513,676,290,650,627,407,108,308,288,579
2020-07-13,2020-07-26,112,10,365,474,253,10,17,18,0,246,516,320,229,165,530,511,498,42,128,149,180
2020-07-27,2020-08-09,126,600,558,590,349,738,891,676,157,522,1445,897,737,335,906,770,344,69,248,238,324
2020-08-10,2020-08-23,140,607,1414,1163,691,1699,1314,754,303,1410,3913,2302,1158,787,2025,1821,986,225,644,565,765
2020-08-24,2020-09-06,154,641,1482,1437,815,1242,1160,737,208,3577,3620,2033,1516,819,2493,2212,1423,251,862,746,832
2020-09-07,2020-09-20,168,875,1299,1403,976,10521,2443,1560,1203,2717,3836,2239,1126,4510,2136,1997,946,284,801,690,957
2020-09-21,2020-10-04,182,704,1100,1078,595,6307,1493,937,116,2097,2781,1697,996,1081,1638,1412,784,122,465,379,567
2020-10-05,2020-10-18,196,606,957,1037,598,3823,1212,787,136,1033,1482,761,393,832,1093,1074,477,219,540,466,597
2020-10-19,2020-11-01,210,622,866,1078,711,1731,947,688,104,1225,1845,1033,830,743,3168,2608,908,140,489,423,627
2020-11-02,2020-11-15,224,647,1120,1211,846,6006,1221,864,156,1935,1895,1112,384,495,1570,1464,792,147,588,566,934
2020-11-16,2020-11-29,238,790,999,1076,723,6778,1563,1064,95,1816,1467,902,616,696,1039,1071,578,152,346,349,530
2020-11-30,2020-12-13,252,707,1077,863,544,4853,1445,803,103,1497,1962,1091,812,355,1331,1198,425,70,351,348,443
2020-12-14,2020-12-27,266,760,1297,1353,827,932,1057,711,123,1140,2000,1176,622,698,2013,1668,822,131,580,498,653
2020-12-28,2021-01-10,280,717,1070,1075,665,721,891,604,52,728,1434,845,1451,328,1140,1153,528,55,260,279,454
2021-01-11,2021-01-24,294,567,1081,809,470,587,749,430,39,649,1220,549,287,278,907,792,535,43,158,183,325
2021-01-25,2021-02-07,308,595,1068,871,454,640,804,467,35,520,1094,497,135,261,849,826,1112,58,172,165,302
2021-02-08,2021-02-21,322,613,1083,897,418,712,781,493,45,681,1029,548,219,316,904,909,458,236,304,253,478
2021-02-22,2021-03-07,336,560,913,903,528,750,697,505,60,445,851,395,137,307,736,702,432,47,191,181,390
2021-03-08,2021-03-21,350,593,1040,968,567,3280,1037,631,67,1794,1454,844,442,1019,1417,1254,658,111,248,242,376
2021-03-22,2021-04-04,364,568,893,878,594,4966,1510,1023,1072,653,1138,621,287,383,987,971,446,110,250,221,395
