start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,798,652,404,0,0,0,0,616,1086,518,102,378,492,621,199,167,128,148,336
2020-04-06,2020-04-19,14,0,603,681,391,0,0,0,0,470,658,357,70,366,489,581,257,138,159,196,311
2020-04-20,2020-05-03,28,0,518,606,399,0,0,0,0,265,509,324,66,234,392,473,180,103,105,162,309
2020-05-04,2020-05-17,42,614,539,654,419,437,804,612,48,320,464,231,109,233,620,652,251,42,153,169,288
2020-05-18,2020-05-31,56,594,552,591,366,431,707,604,52,429,899,554,325,240,635,673,440,65,169,200,275
2020-06-01,2020-06-14,70,580,512,606,376,555,713,582,92,464,942,585,253,281,431,460,192,54,212,212,324
2020-06-15,2020-06-28,84,453,470,584,376,634,566,497,76,566,1256,744,464,209,681,620,402,98,267,224,359
2020-06-29,2020-07-12,98,444,474,547,369,583,517,445,53,300,578,361,175,262,568,532,275,60,235,236,357
2020-07-13,2020-07-26,112,13,369,464,239,16,19,18,0,232,428,270,177,278,971,806,604,34,117,112,169
2020-07-27,2020-08-09,126,585,546,576,359,723,834,691,147,445,1241,809,644,326,909,783,389,78,224,225,308
2020-08-10,2020-08-23,140,613,1418,1152,688,1763,1358,781,314,1309,3973,2364,1179,947,2283,2002,1063,226,654,545,696
2020-08-24,2020-09-06,154,671,1468,1420,823,1065,1196,795,200,3236,3358,1870,1344,710,2426,2071,1258,230,840,734,796
2020-09-07,2020-09-20,168,881,1284,1435,909,13010,2266,1367,212,2630,4099,2496,2239,2226,2505,2272,1165,209,718,614,898
2020-09-21,2020-10-04,182,674,1120,1102,604,5833,1466,891,99,1918,2773,1693,830,932,1515,1398,774,141,556,433,605
2020-10-05,2020-10-18,196,605,955,1026,600,3406,1241,760,141,886,1442,696,383,1186,1085,1039,593,150,433,405,571
2020-10-19,2020-11-01,210,594,869,1038,738,1532,892,649,75,1416,1697,996,651,661,1305,1185,561,107,409,400,588
2020-11-02,2020-11-15,224,687,1081,1180,801,6295,1301,944,154,2137,1724,972,398,1043,1402,1411,648,150,454,446,770
2020-11-16,2020-11-29,238,797,996,1079,715,5928,1526,979,82,1766,1497,864,533,523,962,980,552,158,343,329,534
2020-11-30,2020-12-13,252,700,1062,904,570,6607,1491,858,131,1287,1858,1046,516,496,1542,1320,615,125,518,455,520
2020-12-14,2020-12-27,266,741,1329,1376,801,1057,1007,725,120,1128,2025,1222,625,646,2288,1931,957,155,489,452,669
2020-12-28,2021-01-10,280,708,1111,1047,642,718,902,608,57,741,1342,743,1324,327,1253,1228,644,49,259,262,448
2021-01-11,2021-01-24,294,553,1129,809,472,554,720,449,31,663,1233,572,226,294,975,848,568,42,156,197,346
2021-01-25,2021-02-07,308,589,1041,874,441,702,765,502,38,568,1047,440,164,329,1672,1387,442,41,291,225,339
2021-02-08,2021-02-21,322,628,1062,917,445,771,814,510,50,731,1343,730,503,261,784,834,486,243,329,269,538
2021-02-22,2021-03-07,336,542,918,884,520,760,705,476,44,434,920,446,164,222,675,646,328,37,182,175,385
2021-03-08,2021-03-21,350,598,1009,998,547,3312,1034,623,66,1186,1141,602,329,853,1401,1264,792,84,302,270,353
2021-03-22,2021-04-04,364,563,879,927,607,4767,1501,1039,1072,1567,1428,843,303,687,1246,1121,525,103,256,214,419
2021-04-05,2021-04-18,378,568,886,842,498,1315,870,554,134,612,1285,722,450,569,1452,1224,594,116,246,248,352
2021-04-19,2021-05-02,392,576,1126,949,532,4387,1171,707,90,1213,1562,901,461,1140,1791,1597,1057,330,423,356,549
2021-05-03,2021-05-16,406,715,1022,1195,639,6034,1670,1053,223,1438,1979,1161,895,962,1415,1333,756,116,354,385,440
2021-05-17,2021-05-30,420,690,1036,1199,704,5900,1660,1066,165,1026,1772,973,424,769,1318,1248,750,560,569,507,513
2021-05-31,2021-06-13,434,804,1465,1398,700,4664,1620,988,199,2001,2268,1311,751,855,1765,1424,827,270,578,518,553
2021-06-14,2021-06-27,448,814,852,1267,734,5289,1686,1046,192,577,1226,686,237,1465,2439,2020,1083,240,662,574,800
2021-06-28,2021-07-11,462,804,1069,1584,984,4334,1488,1001,166,1148,1778,1054,625,1394,1894,1868,904,1694,1501,1246,1969
2021-07-12,2021-07-25,476,671,691,1275,930,2095,1081,755,119,369,928,556,284,769,1534,1441,1129,263,718,645,834
2021-07-26,2021-08-08,490,745,912,1326,870,1065,1111,847,252,533,1552,964,357,673,1899,1762,1233,316,740,644,834
2021-08-09,2021-08-22,504,734,1742,1399,702,1047,1352,919,312,1373,3260,1827,855,723,1962,1739,950,305,1043,867,1383
2021-08-23,2021-09-05,518,766,1320,1303,630,1795,1264,808,150,1337,2279,1241,739,616,1716,1611,1219,110,337,335,586
2021-09-06,2021-09-19,532,663,1139,1159,703,3185,1115,798,157,1188,1959,1096,617,1426,1282,1264,625,160,615,531,874
