start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,752,659,436,0,0,0,0,561,1015,491,124,346,464,635,207,150,142,154,355
2020-04-06,2020-04-19,14,0,582,687,409,0,0,0,0,445,634,317,72,358,486,582,263,146,153,184,325
2020-04-20,2020-05-03,28,0,489,631,397,0,0,0,0,253,469,274,62,231,382,478,173,93,120,167,283
2020-05-04,2020-05-17,42,609,559,635,407,388,718,628,40,281,505,254,108,226,769,772,454,41,150,173,283
2020-05-18,2020-05-31,56,612,549,628,369,472,767,652,78,396,789,521,286,248,780,793,542,66,156,175,287
2020-06-01,2020-06-14,70,554,487,617,381,538,679,585,95,436,955,572,278,302,517,521,229,56,208,219,316
2020-06-15,2020-06-28,84,450,463,595,366,535,552,470,47,435,866,494,401,191,516,524,236,127,312,293,410
2020-06-29,2020-07-12,98,454,467,548,381,635,531,434,57,308,724,417,161,329,561,525,284,51,209,198,337
2020-07-13,2020-07-26,112,14,375,458,252,16,24,19,0,298,551,359,239,200,585,509,510,40,145,121,175
2020-07-27,2020-08-09,126,597,537,593,354,693,861,678,155,467,1331,819,686,312,789,722,336,70,253,250,338
2020-08-10,2020-08-23,140,617,1375,1140,692,1801,1357,768,300,1707,3724,2194,919,665,1906,1822,900,235,559,534,692
2020-08-24,2020-09-06,154,674,1479,1442,794,1270,1071,698,179,3437,3563,1957,1350,764,2361,2120,1240,389,877,746,918
2020-09-07,2020-09-20,168,897,1297,1419,928,12999,2521,1526,1232,3051,3494,2072,2017,1818,2489,2210,1146,252,827,696,1073
2020-09-21,2020-10-04,182,686,1104,1092,621,6637,1577,943,126,2031,2969,1854,1036,1541,1614,1417,778,118,474,399,521
2020-10-05,2020-10-18,196,623,946,1017,614,3120,1181,747,99,1046,1658,903,490,1207,1104,1078,545,305,557,496,599
2020-10-19,2020-11-01,210,620,881,1035,753,1773,946,698,101,1428,1823,1080,766,635,1445,1328,628,143,487,450,666
2020-11-02,2020-11-15,224,666,1114,1200,781,4875,1228,907,146,2026,1661,974,404,1186,1737,1653,873,143,411,438,680
2020-11-16,2020-11-29,238,818,1028,1088,722,6393,1685,1098,93,2098,1433,885,521,635,1064,1125,720,164,373,361,528
2020-11-30,2020-12-13,252,685,1073,882,549,5906,1356,800,115,1439,1996,1147,872,486,1528,1284,616,67,299,285,387
2020-12-14,2020-12-27,266,723,1314,1362,805,1003,987,705,121,988,2051,1228,666,834,1822,1631,859,190,546,468,674
