start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,791,652,422,0,0,0,0,624,1054,484,120,387,432,655,213,183,139,160,370
2020-04-06,2020-04-19,14,0,593,707,391,0,0,0,0,471,654,330,74,372,497,585,258,147,158,178,306
2020-04-20,2020-05-03,28,0,516,609,396,0,0,0,0,260,470,296,67,205,390,468,181,92,134,170,318
2020-05-04,2020-05-17,42,627,533,627,433,425,776,613,59,318,459,221,69,238,772,783,440,37,162,171,311
2020-05-18,2020-05-31,56,606,531,640,355,459,713,628,87,336,698,416,181,230,771,756,499,76,179,191,279
2020-06-01,2020-06-14,70,555,499,644,369,469,657,541,62,444,944,559,226,345,557,557,248,62,199,223,331
2020-06-15,2020-06-28,84,469,501,580,371,887,565,458,45,376,863,519,344,234,620,601,373,83,235,225,307
2020-06-29,2020-07-12,98,430,451,564,377,502,480,383,34,664,905,599,734,274,695,633,467,70,224,232,389
2020-07-13,2020-07-26,112,13,378,468,235,12,19,23,2,268,510,320,224,216,827,744,516,49,116,111,161
2020-07-27,2020-08-09,126,602,531,596,363,682,846,651,134,457,1372,889,526,350,943,812,391,60,239,230,317
2020-08-10,2020-08-23,140,610,1366,1134,689,1630,1321,774,324,1745,4171,2557,1149,648,1828,1756,879,222,606,550,708
2020-08-24,2020-09-06,154,652,1452,1423,807,1203,1196,756,205,3479,3474,2044,1424,720,2309,2031,1161,305,758,630,878
2020-09-07,2020-09-20,168,885,1266,1420,945,12246,2472,1544,231,3900,2986,1782,1773,2348,2440,2192,916,274,788,650,1082
2020-09-21,2020-10-04,182,700,1113,1051,614,6535,1589,988,124,1711,2569,1551,794,2334,1413,1333,714,138,575,479,533
2020-10-05,2020-10-18,196,632,940,1025,611,3652,1278,838,148,1283,1645,920,626,802,1101,1007,594,260,528,457,746
2020-10-19,2020-11-01,210,621,915,1022,718,1742,891,663,68,1335,1793,1065,712,657,3149,2543,889,161,496,422,653
2020-11-02,2020-11-15,224,665,1104,1229,816,6328,1210,891,77,2340,1846,1105,414,975,1708,1585,818,134,598,570,852
2020-11-16,2020-11-29,238,802,1030,1096,694,6897,1590,1059,85,2400,1489,890,643,543,1113,1150,752,107,279,314,506
2020-11-30,2020-12-13,252,712,1069,881,542,6605,1464,847,95,962,2039,1173,670,512,1332,1222,396,113,464,395,490
2020-12-14,2020-12-27,266,739,1308,1360,815,1003,1030,720,88,911,2014,1233,645,789,2309,1922,931,185,578,488,683
2020-12-28,2021-01-10,280,700,1071,1060,663,725,882,577,60,775,1363,779,1384,307,1038,1044,452,61,276,271,435
2021-01-11,2021-01-24,294,556,1096,821,465,594,725,437,24,764,1176,589,287,283,898,819,450,49,174,206,321
2021-01-25,2021-02-07,308,589,1058,870,447,691,772,461,33,516,1138,521,156,242,649,680,777,47,283,237,333
2021-02-08,2021-02-21,322,608,1113,872,447,792,780,510,58,601,1113,579,255,283,896,847,479,251,340,286,550
2021-02-22,2021-03-07,336,544,860,906,547,737,668,449,44,400,826,410,151,246,734,743,411,51,200,180,428
2021-03-08,2021-03-21,350,595,1003,993,572,3729,1078,665,62,1741,1233,646,181,1064,1468,1293,704,48,305,271,385
2021-03-22,2021-04-04,364,582,870,949,594,4665,1507,1027,1063,1619,1294,697,289,474,1233,1111,647,144,282,241,465
2021-04-05,2021-04-18,378,547,887,814,485,1116,860,543,248,570,1293,726,433,673,1009,977,739,106,236,226,354
2021-04-19,2021-05-02,392,561,1115,934,539,4277,1270,797,103,1272,1630,981,531,1320,1439,1286,1000,201,329,312,377
2021-05-03,2021-05-16,406,699,1021,1149,630,4205,1357,848,99,1472,1705,985,769,1270,1439,1389,671,104,498,428,448
2021-05-17,2021-05-30,420,686,1077,1226,713,5762,1672,1059,154,1331,1885,1133,612,755,1534,1393,749,489,513,440,493
2021-05-31,2021-06-13,434,809,1432,1401,695,4436,1536,938,199,1445,2100,1250,839,1001,1625,1405,967,293,541,461,542
2021-06-14,2021-06-27,448,799,854,1259,759,5498,1727,1101,220,657,1407,765,562,2608,2888,2281,1776,274,609,516,742
2021-06-28,2021-07-11,462,809,1084,1621,977,3934,1486,949,180,774,1711,972,393,1632,2587,2350,1372,266,1405,1105,1960
2021-07-12,2021-07-25,476,665,661,1282,925,2187,1076,734,115,321,775,489,246,906,2076,1823,1341,235,1404,1160,1023
2021-07-26,2021-08-08,490,741,883,1321,890,1039,1039,757,210,592,1585,1011,343,567,1853,1776,1007,290,679,572,798
2021-08-09,2021-08-22,504,731,1686,1410,719,1016,1255,860,219,1478,3135,1703,873,692,1852,1721,879,292,1043,861,1343
2021-08-23,2021-09-05,518,781,1299,1335,648,1525,1242,765,164,1077,2220,1281,807,909,1966,1754,1355,122,348,354,595
2021-09-06,2021-09-19,532,658,1163,1144,689,3063,1064,773,142,1539,2087,1168,654,438,1709,1609,648,159,588,534,873
2021-09-20,2021-10-03,546,693,1339,1232,645,4075,1232,791,136,1987,2207,1181,688,696,2494,2150,856,190,457,450,653
2021-10-04,2021-10-17,560,695,1201,1243,498,4452,1395,997,223,2059,2607,1600,620,765,1832,1690,1716,165,341,335,374
2021-10-18,2021-10-31,574,910,1325,1189,639,2769,1431,1043,211,1547,3384,2032,1337,866,1539,1430,1009,1168,1158,891,1782
2021-11-01,2021-11-14,588,605,1156,1222,601,2499,1079,727,147,1344,2878,1868,854,1264,1286,1325,630,199,740,688,769
