start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,742,671,425,0,0,0,0,585,961,454,92,399,512,677,192,154,137,164,339
2020-04-06,2020-04-19,14,0,608,695,386,0,0,0,0,432,662,340,81,383,485,600,264,163,144,170,303
2020-04-20,2020-05-03,28,0,487,592,416,0,0,0,0,257,455,278,71,238,362,434,187,81,124,178,321
2020-05-04,2020-05-17,42,581,559,646,439,380,720,623,41,311,515,258,98,206,618,658,370,43,170,182,308
2020-05-18,2020-05-31,56,580,516,630,372,449,741,598,69,329,765,502,300,237,567,636,263,66,177,188,273
2020-06-01,2020-06-14,70,544,504,627,369,526,649,556,68,523,1004,637,291,297,472,507,224,60,186,198,309
2020-06-15,2020-06-28,84,465,452,597,374,905,570,486,84,390,822,507,348,221,535,578,273,88,209,190,337
2020-06-29,2020-07-12,98,434,468,554,364,560,487,429,39,645,779,468,684,301,572,533,310,66,278,270,353
2020-07-13,2020-07-26,112,11,355,473,245,16,10,15,0,194,426,251,168,269,850,739,376,51,155,136,187
2020-07-27,2020-08-09,126,613,554,583,321,703,861,653,124,456,1321,808,485,366,979,821,357,80,211,222,274
2020-08-10,2020-08-23,140,604,1363,1132,687,1767,1291,688,293,1373,4073,2375,1252,772,2119,1928,1019,214,663,590,700
2020-08-24,2020-09-06,154,685,1468,1441,804,1162,1178,729,218,1651,3313,1821,755,717,2569,2202,1284,311,924,778,860
2020-09-07,2020-09-20,168,896,1289,1411,932,12722,2489,1641,1231,3359,3282,1975,1839,3967,2571,2246,955,317,832,679,943
2020-09-21,2020-10-04,182,691,1088,1120,626,6312,1445,915,109,1490,2963,1804,931,2356,1709,1509,729,138,591,471,630
2020-10-05,2020-10-18,196,640,949,1006,606,3776,1320,809,149,1093,1617,849,503,1056,1112,1092,580,185,512,462,629
2020-10-19,2020-11-01,210,633,920,1052,725,1709,950,687,90,966,1530,860,332,801,3180,2628,933,120,460,410,610
2020-11-02,2020-11-15,224,642,1137,1217,775,6001,1199,900,146,1974,1744,1030,406,751,1612,1534,756,143,469,486,753
2020-11-16,2020-11-29,238,808,982,1107,713,6528,1606,1070,83,2755,1445,849,486,727,1051,1102,539,107,378,368,537
2020-11-30,2020-12-13,252,733,1052,862,548,6858,1532,916,121,1219,2173,1262,1139,360,1403,1263,559,98,461,428,484
