start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,745,667,428,0,0,0,0,540,1006,491,110,400,454,679,201,158,145,150,354
2020-04-06,2020-04-19,14,0,618,702,405,0,0,0,0,512,648,332,70,361,514,638,286,147,147,176,318
2020-04-20,2020-05-03,28,0,490,627,379,0,0,0,0,278,458,278,65,244,374,446,191,91,102,170,284
2020-05-04,2020-05-17,42,595,546,647,423,385,705,602,58,295,486,249,104,241,759,785,472,40,156,156,292
2020-05-18,2020-05-31,56,576,547,632,389,457,751,548,80,424,802,476,224,277,904,830,546,84,186,206,297
2020-06-01,2020-06-14,70,519,507,655,362,471,605,518,59,483,925,577,283,301,527,544,253,69,201,217,312
2020-06-15,2020-06-28,84,468,470,591,359,868,593,475,80,491,1082,701,461,249,642,595,335,117,299,272,413
2020-06-29,2020-07-12,98,434,470,564,349,516,497,409,38,607,738,498,739,244,555,518,287,66,234,230,361
2020-07-13,2020-07-26,112,10,341,491,246,13,12,16,2,220,446,270,188,171,591,552,543,38,133,146,176
2020-07-27,2020-08-09,126,573,545,596,366,606,779,686,138,448,1228,719,276,347,1029,841,420,85,245,244,316
2020-08-10,2020-08-23,140,603,1428,1157,689,1307,1281,714,215,1581,4415,2671,1297,996,2417,2162,1242,233,572,527,693
2020-08-24,2020-09-06,154,634,1498,1413,834,1163,1047,716,179,1803,3643,2031,966,874,2555,2205,1309,407,984,845,987
2020-09-07,2020-09-20,168,892,1297,1407,941,11246,2352,1478,220,1850,3607,2185,1219,3580,2138,2033,988,290,840,677,1130
2020-09-21,2020-10-04,182,693,1097,1097,599,6887,1549,978,101,1800,2608,1564,879,2645,1574,1444,735,123,422,380,582
2020-10-05,2020-10-18,196,635,921,1005,623,3967,1361,795,136,1124,1504,823,434,1282,1101,1080,471,120,524,476,572
2020-10-19,2020-11-01,210,630,886,1036,715,1597,955,663,83,1235,1780,1002,613,678,3183,2582,933,130,501,417,658
2020-11-02,2020-11-15,224,673,1120,1230,809,6116,1257,907,89,1319,1756,1042,476,1068,1788,1647,1005,171,619,583,841
2020-11-16,2020-11-29,238,778,1029,1073,707,6573,1552,1015,90,2170,1216,676,345,824,1087,1121,683,168,368,385,547
2020-11-30,2020-12-13,252,714,1083,874,555,6817,1451,845,96,1264,1979,1130,947,405,1235,1171,368,109,492,422,488
2020-12-14,2020-12-27,266,764,1340,1364,821,942,1017,692,105,1146,1997,1209,603,602,1912,1607,717,158,565,466,692
2020-12-28,2021-01-10,280,715,1091,1057,652,641,888,606,57,755,1410,781,1406,358,1371,1247,605,57,251,268,441
2021-01-11,2021-01-24,294,567,1103,803,449,606,747,463,37,648,1241,631,298,302,909,793,567,41,138,170,290
2021-01-25,2021-02-07,308,609,1057,869,438,683,825,483,35,463,1098,478,146,323,786,814,967,46,280,218,323
2021-02-08,2021-02-21,322,599,1112,842,463,659,765,493,50,565,1135,607,253,304,864,816,485,255,380,306,567
2021-02-22,2021-03-07,336,550,931,926,521,700,688,480,46,500,991,516,242,261,699,712,364,48,167,156,381
2021-03-08,2021-03-21,350,630,1035,976,522,3992,1180,718,71,1938,1222,676,183,515,1176,1051,631,64,185,204,342
2021-03-22,2021-04-04,364,589,850,924,612,4195,1449,1023,1064,1579,1492,889,379,885,1244,1173,731,85,259,242,420
2021-04-05,2021-04-18,378,571,848,824,505,1423,878,569,254,595,1192,645,355,706,1601,1349,781,114,263,262,409
2021-04-19,2021-05-02,392,590,1107,946,555,4244,1210,715,85,1505,1688,988,592,872,1163,1127,693,288,359,348,391
2021-05-03,2021-05-16,406,692,1040,1200,626,5929,1580,1023,196,1094,1921,1131,665,1034,1424,1395,752,112,338,366,414
2021-05-17,2021-05-30,420,686,1057,1163,719,5763,1671,1033,146,1376,2149,1321,535,628,1466,1333,703,471,449,420,452
2021-05-31,2021-06-13,434,833,1437,1422,681,4742,1680,1004,291,1543,2030,1130,699,1169,2330,1950,1423,343,628,552,523
2021-06-14,2021-06-27,448,786,847,1277,752,5849,1719,1134,177,549,1390,741,450,1661,1898,1631,857,327,836,684,1747
2021-06-28,2021-07-11,462,828,1057,1631,970,4205,1577,1057,244,1157,1738,949,596,1652,2487,2292,1104,1678,1599,1279,2006
2021-07-12,2021-07-25,476,690,636,1275,948,2276,1109,766,134,313,738,406,225,761,1507,1418,1213,257,1418,1183,1113
2021-07-26,2021-08-08,490,744,909,1352,898,1042,1072,791,201,617,1791,1110,451,615,1783,1705,1128,305,844,695,847
2021-08-09,2021-08-22,504,740,1703,1442,701,1034,1336,895,325,1485,2885,1570,800,910,2570,2246,1156,364,1075,889,1435
2021-08-23,2021-09-05,518,793,1288,1293,644,1548,1271,805,180,1372,2251,1271,756,810,1646,1513,839,122,381,385,520
2021-09-06,2021-09-19,532,649,1138,1154,672,2809,1082,745,131,976,2039,1136,443,1175,1244,1245,590,152,542,499,808
2021-09-20,2021-10-03,546,682,1342,1288,666,5674,1277,840,162,1642,2315,1204,555,772,3878,3070,2728,164,412,378,594
2021-10-04,2021-10-17,560,730,1169,1215,513,4622,1332,945,188,2223,2493,1483,672,605,1355,1305,874,106,424,458,476
2021-10-18,2021-10-31,574,895,1367,1182,641,2714,1569,1080,252,1181,2728,1607,975,848,2183,1936,1065,1149,1017,829,1441
2021-11-01,2021-11-14,588,588,1138,1236,620,2584,1025,701,86,1204,2231,1276,510,1300,1088,1191,509,183,703,693,782
2021-11-15,2021-11-28,602,685,1528,1060,515,6083,1721,1284,82,1163,2079,1066,510,641,1164,1068,624,149,309,304,454
2021-11-29,2021-12-12,616,748,1224,1008,530,7816,2337,1785,103,1104,1749,959,440,912,1021,1007,605,375,727,557,809
2021-12-13,2021-12-26,630,925,1551,1179,552,2286,1392,1043,142,1389,2248,1233,679,869,1060,1058,600,276,776,676,749
2021-12-27,2022-01-09,644,885,1915,1382,611,2736,1508,1088,195,3166,3117,1800,1296,580,1600,1529,717,105,290,290,453
2022-01-10,2022-01-23,658,592,1335,1333,623,3973,1172,785,90,1878,2025,1157,664,1249,1722,1563,870,130,425,428,476
2022-01-24,2022-02-06,672,858,1678,1059,599,5959,1502,1088,135,2410,3352,1953,877,956,1086,1116,689,177,550,509,581
2022-02-07,2022-02-20,686,642,1291,1079,513,2507,942,786,176,1486,2668,1534,666,883,1107,1161,598,78,322,321,434
2022-02-21,2022-03-06,700,546,990,614,248,3917,1004,732,156,792,2232,1309,433,188,506,545,248,78,130,140,226
