start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,770,663,407,0,0,0,0,631,1045,501,105,372,463,623,208,178,141,149,340
2020-04-06,2020-04-19,14,0,589,715,399,0,0,0,0,483,652,321,88,360,524,637,266,139,178,184,346
2020-04-20,2020-05-03,28,0,498,620,383,0,0,0,0,262,482,280,65,238,359,444,184,97,103,155,298
2020-05-04,2020-05-17,42,611,547,632,425,435,794,609,58,303,471,245,105,180,451,497,188,41,143,156,301
2020-05-18,2020-05-31,56,566,555,615,363,451,680,562,72,433,768,481,270,242,752,740,486,65,155,189,243
2020-06-01,2020-06-14,70,558,498,625,376,591,671,584,85,473,983,607,303,335,502,530,233,51,182,203,314
2020-06-15,2020-06-28,84,430,475,606,407,814,535,427,77,403,907,543,377,217,707,643,407,144,331,291,442
2020-06-29,2020-07-12,98,417,459,537,354,557,500,403,38,315,700,424,172,286,633,612,476,116,312,271,515
2020-07-13,2020-07-26,112,16,360,503,247,22,18,25,2,238,445,262,177,298,949,798,617,47,136,126,183
2020-07-27,2020-08-09,126,623,536,578,351,689,867,706,148,482,1453,921,566,324,745,630,326,92,240,241,302
2020-08-10,2020-08-23,140,588,1400,1171,662,1583,1191,686,170,1883,4264,2560,1309,773,2018,1869,1024,245,601,558,724
2020-08-24,2020-09-06,154,642,1489,1423,823,1116,1085,689,207,1660,3535,1979,853,731,2108,1886,997,364,916,735,899
2020-09-07,2020-09-20,168,906,1291,1409,938,13281,2663,1604,1209,3226,3680,2288,2126,4257,2452,2222,1160,269,783,664,1140
2020-09-21,2020-10-04,182,702,1119,1078,614,6651,1554,980,136,2230,2957,1843,990,2733,1760,1548,761,132,518,427,583
2020-10-05,2020-10-18,196,652,958,1000,590,3353,1270,792,142,1089,1638,881,485,493,1051,1058,667,312,532,480,635
2020-10-19,2020-11-01,210,632,907,1037,727,1424,925,684,93,1261,1789,1101,774,455,3079,2574,817,139,503,448,673
2020-11-02,2020-11-15,224,668,1140,1180,814,4730,1250,898,163,1998,1780,996,408,1285,1526,1425,735,108,399,449,735
2020-11-16,2020-11-29,238,794,1023,1056,694,6056,1537,1007,89,2353,1409,795,386,740,1078,1080,682,166,349,363,525
2020-11-30,2020-12-13,252,707,1098,898,533,6970,1478,867,111,1094,2153,1261,894,526,1371,1275,352,90,431,370,422
2020-12-14,2020-12-27,266,732,1328,1350,828,951,982,697,87,855,1973,1240,690,881,2337,1922,932,166,579,503,704
2020-12-28,2021-01-10,280,691,1102,1077,650,677,887,559,43,711,1488,842,1513,310,1056,1061,417,57,244,254,434
2021-01-11,2021-01-24,294,564,1092,788,444,563,773,443,28,784,1267,633,313,284,931,824,527,30,149,198,322
2021-01-25,2021-02-07,308,589,1072,876,415,726,774,492,25,490,1105,508,159,237,809,825,490,52,197,173,284
2021-02-08,2021-02-21,322,606,1112,887,447,773,758,518,47,714,1348,711,449,347,850,855,507,52,235,188,335
2021-02-22,2021-03-07,336,550,893,889,542,702,665,485,55,454,888,422,171,255,775,724,418,41,175,176,363
2021-03-08,2021-03-21,350,608,1014,973,534,3332,1105,647,51,1261,1245,709,481,741,1097,1053,612,87,236,228,327
