start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,754,676,406,0,0,0,0,568,1033,506,103,394,519,687,212,181,137,136,355
2020-04-06,2020-04-19,14,0,584,693,405,0,0,0,0,473,620,341,81,340,511,576,272,141,139,161,335
2020-04-20,2020-05-03,28,0,477,618,406,0,0,0,0,236,453,289,56,247,363,445,182,93,121,177,302
2020-05-04,2020-05-17,42,619,559,645,403,425,790,651,52,308,491,229,63,197,573,652,410,38,146,168,288
2020-05-18,2020-05-31,56,589,533,622,375,418,721,583,63,391,816,504,282,268,699,725,462,66,180,203,261
2020-06-01,2020-06-14,70,546,512,633,350,464,669,570,68,330,641,357,192,289,503,549,230,52,174,201,285
2020-06-15,2020-06-28,84,479,468,579,376,907,574,498,81,471,901,551,347,219,558,553,336,135,317,266,395
2020-06-29,2020-07-12,98,427,494,572,370,467,471,399,48,612,823,484,649,322,688,654,518,100,259,243,542
2020-07-13,2020-07-26,112,12,376,471,254,13,16,17,2,238,497,330,217,246,881,768,548,36,131,131,190
2020-07-27,2020-08-09,126,592,553,573,344,586,814,690,153,463,1483,964,542,327,779,648,333,56,187,187,275
2020-08-10,2020-08-23,140,598,1403,1145,702,1730,1304,756,326,1811,4484,2704,1349,975,2313,2091,1148,228,638,558,726
2020-08-24,2020-09-06,154,669,1489,1402,813,1161,1204,755,196,3128,3538,1958,1334,681,2310,1983,1171,244,798,718,730
2020-09-07,2020-09-20,168,877,1274,1441,944,12446,2323,1462,227,2533,3107,1894,1869,4154,2400,2213,1170,254,780,666,1128
2020-09-21,2020-10-04,182,681,1114,1077,600,6302,1493,937,135,1913,2600,1524,851,1632,1325,1266,650,138,537,453,556
2020-10-05,2020-10-18,196,627,934,1036,596,3202,1237,736,128,1055,1576,850,474,694,1068,1084,637,311,534,479,770
2020-10-19,2020-11-01,210,613,891,1018,739,1647,887,640,78,1171,1712,1009,602,447,1085,1050,469,105,425,384,597
2020-11-02,2020-11-15,224,640,1165,1205,814,4462,1155,864,140,1411,1777,1016,390,1162,1731,1654,787,126,577,557,900
