start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,756,648,419,0,0,0,0,638,981,496,100,359,503,659,198,146,118,148,340
2020-04-06,2020-04-19,14,0,613,684,401,0,0,0,0,468,671,339,81,357,500,585,249,154,151,173,366
2020-04-20,2020-05-03,28,0,503,627,383,0,0,0,0,237,481,321,71,238,405,474,181,99,122,171,277
2020-05-04,2020-05-17,42,624,544,639,440,419,769,605,48,277,424,223,66,233,773,769,449,39,185,178,301
2020-05-18,2020-05-31,56,592,543,604,382,439,732,611,60,439,886,564,328,248,798,769,517,72,180,208,291
2020-06-01,2020-06-14,70,574,469,649,358,502,682,614,77,306,625,376,158,300,505,520,245,50,175,181,310
2020-06-15,2020-06-28,84,440,463,611,368,576,528,451,41,496,1061,603,371,209,628,594,407,120,303,264,404
2020-06-29,2020-07-12,98,469,472,537,371,587,542,463,44,620,688,456,705,306,657,633,462,56,219,235,351
2020-07-13,2020-07-26,112,15,358,482,250,20,17,21,2,226,413,260,164,219,577,521,531,40,126,110,165
2020-07-27,2020-08-09,126,584,527,605,354,603,833,651,128,483,1480,920,646,361,964,828,412,91,214,224,294
2020-08-10,2020-08-23,140,592,1385,1187,691,1636,1278,748,326,1797,4117,2384,1147,739,2056,1863,983,226,663,592,725
2020-08-24,2020-09-06,154,674,1485,1418,798,1252,1153,725,209,1212,3545,2011,953,734,2486,2123,1215,244,712,589,725
2020-09-07,2020-09-20,168,897,1280,1401,958,12800,2451,1581,221,3321,3090,1789,883,4236,2637,2312,1126,267,786,677,1166
2020-09-21,2020-10-04,182,701,1118,1044,614,6550,1565,914,108,1868,2918,1771,834,753,1549,1420,787,118,456,362,565
2020-10-05,2020-10-18,196,615,951,1064,615,3529,1167,758,122,1136,1637,863,546,1338,1078,1106,695,191,473,447,554
2020-10-19,2020-11-01,210,621,887,1050,726,1805,945,677,100,941,1658,920,474,680,1431,1293,633,144,489,416,647
2020-11-02,2020-11-15,224,656,1126,1193,829,6465,1247,904,156,1219,1557,859,309,1186,1642,1527,751,152,479,491,814
2020-11-16,2020-11-29,238,774,1008,1088,678,6262,1573,1022,97,1013,1281,759,409,875,1192,1185,736,151,279,311,474
2020-11-30,2020-12-13,252,716,1019,895,554,6565,1420,817,90,1335,2056,1198,853,484,1430,1254,373,81,344,325,425
2020-12-14,2020-12-27,266,707,1335,1365,795,949,1015,676,121,1132,2075,1248,745,707,1848,1674,792,113,469,451,682
2020-12-28,2021-01-10,280,701,1092,1058,670,708,855,603,49,729,1505,828,1570,344,1202,1172,642,57,299,320,429
2021-01-11,2021-01-24,294,562,1107,788,440,557,724,475,34,731,1146,547,233,308,728,700,360,53,187,195,340
2021-01-25,2021-02-07,308,578,1051,853,450,678,760,475,34,542,1109,482,132,305,812,820,625,49,291,246,333
2021-02-08,2021-02-21,322,606,1083,866,452,681,773,491,51,687,1330,671,482,365,1046,1010,599,73,237,215,362
2021-02-22,2021-03-07,336,543,914,895,541,689,651,459,44,504,1012,544,253,298,736,744,414,50,189,182,414
2021-03-08,2021-03-21,350,596,1003,969,557,3777,1122,671,62,924,1152,616,348,1093,1200,1127,705,95,230,237,370
2021-03-22,2021-04-04,364,587,882,939,597,3167,956,665,73,717,1252,688,347,671,1164,1131,680,108,269,242,444
2021-04-05,2021-04-18,378,577,865,822,511,1310,925,585,260,413,942,488,204,645,1447,1267,644,73,231,238,416
2021-04-19,2021-05-02,392,566,1127,925,528,4357,1219,728,103,1687,1650,986,635,1118,1503,1358,943,105,296,313,342
2021-05-03,2021-05-16,406,703,1026,1173,656,4825,1456,905,133,1584,1904,1114,732,1259,1532,1446,797,128,494,489,500
2021-05-17,2021-05-30,420,679,1069,1193,699,6129,1493,979,126,1647,2036,1147,628,629,1333,1177,665,536,531,450,461
2021-05-31,2021-06-13,434,824,1414,1414,672,4632,1667,954,230,1384,2189,1310,767,743,1737,1443,864,336,597,493,525
2021-06-14,2021-06-27,448,815,858,1285,739,6063,1806,1179,216,492,1398,790,545,2806,2805,2310,1734,266,808,654,1684
