start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,753,667,406,0,0,0,0,546,986,458,106,379,502,652,192,177,141,152,358
2020-04-06,2020-04-19,14,0,589,697,409,0,0,0,0,448,644,310,68,356,509,608,257,131,154,189,346
2020-04-20,2020-05-03,28,0,489,612,402,0,0,0,0,273,482,300,68,232,383,468,174,93,110,148,314
2020-05-04,2020-05-17,42,609,552,648,422,410,767,642,60,303,452,228,69,223,763,793,466,38,150,173,296
2020-05-18,2020-05-31,56,566,552,605,349,446,685,565,86,401,899,547,277,267,711,738,313,65,141,181,239
2020-06-01,2020-06-14,70,524,518,632,344,460,653,514,67,372,739,420,192,272,492,525,224,57,220,228,304
2020-06-15,2020-06-28,84,453,493,571,374,493,559,401,41,440,992,627,383,197,584,556,314,115,271,229,372
2020-06-29,2020-07-12,98,455,446,573,368,566,523,424,51,577,649,437,642,311,670,633,453,110,279,250,539
2020-07-13,2020-07-26,112,14,373,479,223,15,18,16,2,198,496,292,207,260,944,807,417,29,114,95,157
2020-07-27,2020-08-09,126,591,550,576,348,736,856,684,140,537,1544,980,810,238,865,716,310,69,263,245,305
2020-08-10,2020-08-23,140,606,1407,1111,700,1632,1338,753,304,1881,4120,2510,1188,724,1954,1809,966,246,678,631,731
2020-08-24,2020-09-06,154,670,1488,1428,786,1335,1104,710,174,3586,3601,2021,1425,747,2060,1865,1164,297,773,707,835
2020-09-07,2020-09-20,168,874,1301,1422,936,12185,2294,1473,1203,3668,4075,2530,2225,1743,2355,2178,1233,281,783,644,1123
2020-09-21,2020-10-04,182,693,1102,1064,608,6775,1573,917,147,1999,2677,1642,960,2249,1645,1481,780,126,520,433,537
2020-10-05,2020-10-18,196,620,945,1026,596,3544,1258,795,167,989,1756,973,620,388,985,1009,552,207,489,436,651
2020-10-19,2020-11-01,210,601,915,1040,728,1738,876,672,80,1334,1676,1007,550,685,3194,2584,933,127,428,377,579
2020-11-02,2020-11-15,224,639,1163,1206,825,4623,1207,903,144,2034,1831,1039,417,1308,1845,1673,883,144,486,503,778
2020-11-16,2020-11-29,238,798,971,1090,688,6123,1525,1012,91,2212,1436,869,607,844,1144,1180,775,162,288,318,492
2020-11-30,2020-12-13,252,694,1080,901,540,6367,1437,830,134,1713,2161,1240,1093,373,1115,993,597,87,425,416,426
2020-12-14,2020-12-27,266,750,1312,1418,789,1073,1048,713,120,1159,2040,1212,721,755,2132,1787,831,120,555,486,668
2020-12-28,2021-01-10,280,730,1115,1051,674,733,930,597,55,672,1445,815,679,330,1167,1110,579,49,263,271,466
2021-01-11,2021-01-24,294,568,1065,811,458,534,731,458,33,700,1127,582,277,361,917,824,522,39,155,179,291
2021-01-25,2021-02-07,308,616,1064,852,443,692,798,481,35,531,1042,457,127,281,1785,1422,1026,44,198,179,306
2021-02-08,2021-02-21,322,607,1112,900,459,680,777,504,45,642,1131,562,269,343,874,854,615,66,229,190,365
2021-02-22,2021-03-07,336,555,914,891,539,651,642,485,49,498,963,482,199,286,795,732,377,45,185,181,405
2021-03-08,2021-03-21,350,614,1038,965,582,3876,1131,664,68,2042,1468,837,504,793,1310,1202,625,109,305,270,397
2021-03-22,2021-04-04,364,583,846,920,615,4901,1505,1040,1072,1617,1402,864,276,617,1298,1213,778,112,289,250,440
2021-04-05,2021-04-18,378,580,859,795,514,1064,856,589,116,442,1027,545,279,647,1463,1246,612,76,229,216,402
2021-04-19,2021-05-02,392,596,1155,884,574,4394,1184,739,95,1754,1732,1013,628,1223,1335,1288,770,337,434,406,600
