start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,782,650,408,0,0,0,0,645,1063,473,91,380,477,655,188,196,137,139,352
2020-04-06,2020-04-19,14,0,609,696,398,0,0,0,0,467,660,331,73,365,492,611,266,151,162,164,341
2020-04-20,2020-05-03,28,0,507,587,405,0,0,0,0,280,489,293,77,203,334,426,169,97,133,152,305
2020-05-04,2020-05-17,42,609,556,662,395,396,720,615,56,303,496,245,63,259,779,781,454,37,165,180,252
2020-05-18,2020-05-31,56,598,543,597,375,464,750,590,81,391,824,489,286,263,676,644,473,70,164,209,265
2020-06-01,2020-06-14,70,542,481,643,381,541,664,586,87,507,935,578,274,335,551,571,257,44,221,214,335
2020-06-15,2020-06-28,84,445,480,585,392,889,558,448,73,418,1031,597,428,211,619,586,381,90,246,225,350
2020-06-29,2020-07-12,98,462,457,564,368,590,522,440,41,655,899,572,725,274,625,602,439,96,256,244,503
2020-07-13,2020-07-26,112,12,359,492,237,8,15,17,0,245,481,304,221,302,999,865,691,33,99,118,171
2020-07-27,2020-08-09,126,578,522,595,357,722,811,630,128,473,1508,949,534,343,946,816,361,77,199,210,318
2020-08-10,2020-08-23,140,601,1389,1158,701,1420,1338,746,295,1732,4002,2393,1010,664,1798,1708,776,227,609,545,727
2020-08-24,2020-09-06,154,671,1493,1458,809,1272,1208,783,204,3566,3581,1999,1445,669,2289,2038,1152,333,804,653,914
2020-09-07,2020-09-20,168,894,1269,1436,962,12597,2628,1601,1228,2608,3871,2395,2224,4057,2341,2151,1013,331,814,677,1159
2020-09-21,2020-10-04,182,702,1110,1086,628,6986,1652,972,116,2047,2726,1661,895,895,1564,1433,785,135,540,447,608
2020-10-05,2020-10-18,196,600,943,999,602,3428,1195,776,142,1123,1583,842,362,1025,1054,1058,625,140,521,473,644
2020-10-19,2020-11-01,210,610,913,1012,744,1669,911,643,72,1318,1714,1006,532,415,2934,2432,771,115,424,413,608
2020-11-02,2020-11-15,224,645,1133,1202,825,6353,1183,885,83,1240,1554,848,399,1326,1619,1555,823,125,517,517,801
2020-11-16,2020-11-29,238,792,998,1114,706,6200,1512,1040,97,2188,1482,876,519,687,1001,1031,553,167,356,359,535
2020-11-30,2020-12-13,252,743,1084,905,528,6973,1567,871,122,1537,2094,1223,951,502,1367,1223,477,80,297,304,395
2020-12-14,2020-12-27,266,722,1367,1370,820,959,984,682,103,1067,2001,1169,562,796,2232,1843,836,119,568,500,642
2020-12-28,2021-01-10,280,691,1110,1062,651,663,844,597,55,707,1434,802,1345,335,1390,1285,658,68,289,280,429
2021-01-11,2021-01-24,294,562,1094,758,478,536,743,424,36,736,1223,614,340,239,722,626,379,46,157,197,293
2021-01-25,2021-02-07,308,600,1046,871,435,613,789,477,41,476,1161,501,158,274,1731,1402,845,50,277,221,329
2021-02-08,2021-02-21,322,596,1066,893,444,729,713,501,45,736,1124,587,242,308,827,891,388,254,357,290,561
2021-02-22,2021-03-07,336,537,894,900,535,759,677,488,51,482,932,505,206,237,700,691,401,46,169,166,385
2021-03-08,2021-03-21,350,623,1009,971,542,3575,1144,674,76,1768,1217,656,183,996,1342,1209,567,86,246,218,350
2021-03-22,2021-04-04,364,579,896,924,621,4365,1484,1040,1075,1627,1493,904,324,587,1042,958,546,116,267,244,440
2021-04-05,2021-04-18,378,580,860,790,497,1261,804,516,192,408,1136,626,370,627,847,823,564,75,207,217,400
2021-04-19,2021-05-02,392,576,1102,945,549,4292,1210,790,88,1500,1777,1043,702,1689,1711,1513,1065,383,416,395,570
2021-05-03,2021-05-16,406,701,1026,1184,635,6147,1660,1065,235,924,1650,951,465,1171,1455,1378,662,103,350,358,418
2021-05-17,2021-05-30,420,686,1075,1176,691,5808,1619,1020,146,2163,1969,1116,545,836,1382,1296,810,289,469,414,489
2021-05-31,2021-06-13,434,812,1445,1376,733,4316,1567,964,211,1301,2036,1203,672,900,1936,1608,1062,293,570,470,516
2021-06-14,2021-06-27,448,784,861,1281,767,5227,1685,1126,187,591,1195,644,262,2413,2794,2247,1588,345,837,665,1707
2021-06-28,2021-07-11,462,826,1067,1616,981,3731,1471,929,215,864,1778,1046,488,1474,2322,2118,1337,1670,1410,1157,1877
2021-07-12,2021-07-25,476,672,671,1277,943,2163,1077,713,114,323,888,546,249,887,2087,1830,1111,254,1413,1178,1091
2021-07-26,2021-08-08,490,735,887,1346,894,1045,1064,795,230,546,1621,1003,439,387,1636,1608,969,264,776,712,860
2021-08-09,2021-08-22,504,735,1704,1427,714,942,1186,784,199,1551,3064,1757,801,969,2680,2335,1071,277,1069,896,1393
2021-08-23,2021-09-05,518,798,1318,1299,632,1753,1266,797,139,1363,2241,1212,749,837,1648,1530,719,136,396,369,541
2021-09-06,2021-09-19,532,650,1164,1158,678,3397,1155,783,153,1620,2201,1296,696,1567,1247,1220,550,194,498,457,786
