start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,786,669,399,0,0,0,0,668,1004,491,108,399,536,654,194,161,142,142,343
2020-04-06,2020-04-19,14,0,575,718,383,0,0,0,0,451,600,345,70,371,526,604,295,128,143,174,301
2020-04-20,2020-05-03,28,0,507,593,397,0,0,0,0,265,477,273,74,241,346,434,162,98,107,160,314
2020-05-04,2020-05-17,42,642,528,632,408,441,801,686,55,322,528,264,97,235,775,775,460,34,119,165,287
2020-05-18,2020-05-31,56,575,533,629,374,458,726,598,69,330,786,509,272,259,897,853,560,60,180,189,281
2020-06-01,2020-06-14,70,577,496,627,360,513,693,602,72,485,904,570,272,299,505,540,267,59,175,196,310
2020-06-15,2020-06-28,84,433,471,593,385,499,538,449,79,488,1157,699,428,247,605,623,407,130,312,269,409
2020-06-29,2020-07-12,98,458,447,567,372,544,540,436,43,589,840,518,705,280,532,513,343,117,338,293,584
2020-07-13,2020-07-26,112,10,368,470,226,10,11,11,2,264,537,333,248,183,495,436,482,42,99,116,171
2020-07-27,2020-08-09,126,613,531,591,335,710,854,676,130,449,1348,845,651,333,884,771,382,83,208,209,284
2020-08-10,2020-08-23,140,576,1418,1162,712,1480,1147,658,191,1858,4236,2524,1115,920,2227,2002,1091,226,686,593,732
2020-08-24,2020-09-06,154,654,1519,1417,808,1304,1188,737,192,3625,3677,2032,1267,625,2267,1986,1245,397,936,787,939
2020-09-07,2020-09-20,168,874,1279,1445,928,12113,2515,1561,1206,3155,3554,2135,2115,3917,2321,2148,925,303,785,692,1131
2020-09-21,2020-10-04,182,708,1115,1059,618,6916,1582,987,136,1966,2505,1521,865,2450,1655,1443,777,107,527,447,537
2020-10-05,2020-10-18,196,611,937,1010,581,3679,1259,798,166,1270,1738,942,561,947,1101,1081,601,318,567,534,765
2020-10-19,2020-11-01,210,595,916,1047,749,1655,909,653,90,1285,1714,1006,604,735,3148,2578,941,115,384,367,591
2020-11-02,2020-11-15,224,640,1124,1198,815,4508,1167,854,80,1284,1647,985,389,915,1400,1380,632,141,475,469,798
2020-11-16,2020-11-29,238,780,999,1085,710,6264,1495,987,74,1779,1499,908,591,736,1063,1106,525,177,328,346,515
2020-11-30,2020-12-13,252,680,1093,893,511,5453,1457,833,118,1490,2201,1308,1173,418,1410,1244,491,91,339,359,410
2020-12-14,2020-12-27,266,748,1283,1394,804,1055,1041,723,129,1009,2001,1247,642,692,1752,1540,727,147,520,472,733
2020-12-28,2021-01-10,280,715,1088,1077,643,666,893,572,46,731,1357,742,1360,375,1338,1252,630,62,247,267,429
2021-01-11,2021-01-24,294,556,1085,806,447,591,760,451,36,632,1217,642,252,326,810,758,545,46,169,209,332
2021-01-25,2021-02-07,308,582,1077,872,449,641,762,461,29,554,1091,511,164,251,809,799,1025,51,294,221,335
2021-02-08,2021-02-21,322,591,1116,863,442,678,751,460,47,638,1233,623,390,307,818,867,444,54,197,192,289
2021-02-22,2021-03-07,336,576,905,882,551,771,700,516,51,499,1001,534,240,232,695,677,342,53,195,161,414
2021-03-08,2021-03-21,350,581,1022,957,569,3939,1102,664,63,1967,1433,800,460,830,1270,1235,829,63,318,291,381
2021-03-22,2021-04-04,364,586,882,919,598,5041,1510,1041,1080,1581,1515,922,351,859,1273,1151,748,91,231,218,416
2021-04-05,2021-04-18,378,546,887,831,500,1372,931,548,262,476,1217,681,392,326,1223,1078,504,72,225,223,426
2021-04-19,2021-05-02,392,573,1133,936,534,4544,1241,777,101,1222,1641,917,606,1714,1784,1602,1027,452,444,409,564
2021-05-03,2021-05-16,406,685,1035,1165,639,3781,1280,780,108,1251,1863,1068,718,1144,1519,1502,831,85,432,442,428
