start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,756,678,420,0,0,0,0,555,1007,490,107,329,518,669,229,177,149,149,357
2020-04-06,2020-04-19,14,0,585,694,391,0,0,0,0,492,614,345,80,350,497,591,269,145,168,185,335
2020-04-20,2020-05-03,28,0,496,614,407,0,0,0,0,274,457,259,60,250,397,463,176,93,120,170,301
2020-05-04,2020-05-17,42,611,582,629,401,430,724,629,52,324,524,259,113,195,598,646,401,31,138,161,269
2020-05-18,2020-05-31,56,599,539,604,373,444,733,603,58,399,793,476,229,254,695,742,307,68,149,203,268
2020-06-01,2020-06-14,70,566,494,623,358,484,660,579,92,355,692,401,211,314,536,544,237,47,169,169,297
2020-06-15,2020-06-28,84,451,483,581,373,645,530,473,74,439,876,498,355,254,579,573,289,69,173,185,288
2020-06-29,2020-07-12,98,447,468,554,377,532,500,429,50,556,634,391,639,310,609,609,346,57,183,200,301
2020-07-13,2020-07-26,112,11,380,451,234,16,13,20,2,286,569,344,260,188,793,689,403,41,118,124,171
2020-07-27,2020-08-09,126,588,548,602,322,705,820,669,152,366,1343,902,377,355,1007,875,399,74,179,196,242
2020-08-10,2020-08-23,140,598,1411,1120,708,1541,1317,735,309,1916,4228,2583,1183,779,2196,1932,1148,238,650,578,693
2020-08-24,2020-09-06,154,697,1530,1419,775,1291,1209,796,213,3563,3571,1948,1356,699,2346,2028,1352,356,934,751,973
2020-09-07,2020-09-20,168,890,1269,1398,987,12860,2385,1468,1179,4071,3261,1965,828,3651,2382,2069,1054,319,834,677,1197
2020-09-21,2020-10-04,182,682,1096,1114,610,6362,1480,883,132,1692,2403,1444,819,2891,1517,1402,674,127,454,376,505
2020-10-05,2020-10-18,196,605,921,1001,617,3330,1197,762,119,975,1615,883,584,1274,1084,1059,516,261,585,524,807
2020-10-19,2020-11-01,210,613,885,1041,718,1595,887,646,92,1509,1717,1000,654,807,1645,1461,805,133,440,417,639
2020-11-02,2020-11-15,224,625,1118,1215,790,5770,1195,839,138,2298,1997,1185,486,1108,1573,1508,808,139,558,517,789
2020-11-16,2020-11-29,238,834,995,1038,690,6950,1672,1109,103,1578,1305,796,324,579,1046,1078,667,117,315,339,490
2020-11-30,2020-12-13,252,717,1073,903,526,6896,1530,889,127,1383,2145,1285,812,467,1580,1338,578,104,447,385,420
2020-12-14,2020-12-27,266,723,1332,1368,809,840,926,699,109,1028,2033,1222,811,661,1781,1614,846,137,517,456,652
2020-12-28,2021-01-10,280,691,1098,1063,693,762,855,580,50,815,1551,877,1674,295,1128,1119,469,63,280,292,452
2021-01-11,2021-01-24,294,563,1101,789,450,651,800,436,39,636,1151,567,278,303,894,793,607,38,154,172,321
2021-01-25,2021-02-07,308,580,1049,879,453,644,754,482,36,509,1037,451,136,300,1827,1473,637,58,266,206,326
2021-02-08,2021-02-21,322,607,1101,890,464,605,759,499,43,612,1018,544,224,292,779,811,417,248,331,289,547
2021-02-22,2021-03-07,336,547,912,908,532,682,674,490,57,517,993,502,183,240,748,714,327,54,167,175,379
2021-03-08,2021-03-21,350,638,1007,977,542,3711,1142,681,70,1884,1255,685,268,752,1310,1190,654,45,231,244,360
2021-03-22,2021-04-04,364,583,853,927,596,5048,1521,1037,1077,683,1356,808,282,660,1228,1162,747,106,275,243,437
2021-04-05,2021-04-18,378,577,885,805,500,1364,868,556,91,447,1223,667,349,457,1306,1102,610,72,239,237,364
2021-04-19,2021-05-02,392,580,1131,917,563,4176,1149,740,92,1736,1707,954,589,1570,1711,1534,1140,470,407,391,545
2021-05-03,2021-05-16,406,685,1011,1177,613,6159,1596,978,227,1532,1624,930,397,961,1448,1398,706,114,454,432,425
2021-05-17,2021-05-30,420,690,1060,1194,682,5850,1621,1053,111,1654,2035,1200,492,653,1499,1378,686,468,507,436,472
2021-05-31,2021-06-13,434,811,1425,1411,700,4580,1569,989,201,1782,2061,1205,780,983,2136,1740,1292,237,527,466,539
2021-06-14,2021-06-27,448,801,844,1270,759,5841,1830,1224,219,632,1467,817,504,1747,2647,2144,1041,268,817,661,1734
2021-06-28,2021-07-11,462,824,1068,1584,980,3797,1518,1001,190,1132,1962,1113,613,1472,2277,2090,1274,1630,870,811,946
2021-07-12,2021-07-25,476,672,677,1296,934,2219,1105,730,126,331,876,531,254,561,1402,1350,1044,240,1386,1165,1065
2021-07-26,2021-08-08,490,729,869,1348,896,1032,1050,827,248,545,1450,909,321,682,2095,1920,1262,237,660,558,797
2021-08-09,2021-08-22,504,718,1695,1475,709,987,1241,832,210,1440,3358,1838,951,1108,2842,2398,1279,319,485,476,629
2021-08-23,2021-09-05,518,800,1291,1264,620,1748,1287,825,170,1316,2300,1356,674,879,1812,1632,1248,126,390,379,529
2021-09-06,2021-09-19,532,637,1147,1158,668,2871,1052,717,124,1320,2073,1181,501,947,1615,1558,598,137,549,486,770
2021-09-20,2021-10-03,546,649,1309,1287,669,5273,1200,764,113,2033,2710,1497,921,650,3791,3041,2962,177,508,461,705
2021-10-04,2021-10-17,560,708,1185,1247,513,3968,1287,928,177,1137,2018,1132,605,766,1913,1717,1841,215,419,454,484
2021-10-18,2021-10-31,574,948,1316,1177,639,2752,1555,1086,274,1358,3021,1810,903,687,2120,1879,970,1133,1081,838,1310
2021-11-01,2021-11-14,588,622,1138,1240,599,3024,1109,765,107,1479,3158,2016,1023,1419,1538,1480,1077,162,427,423,675
2021-11-15,2021-11-28,602,691,1550,1081,498,6723,1841,1424,96,1446,2111,1129,553,507,1123,1067,604,155,322,307,640
2021-11-29,2021-12-12,616,739,1222,990,512,5798,1194,943,124,1496,1770,988,437,514,902,908,487,900,1171,913,1298
2021-12-13,2021-12-26,630,894,1570,1190,554,3108,1383,1007,193,1447,2217,1294,664,947,1235,1216,635,280,655,591,663
2021-12-27,2022-01-09,644,898,1932,1351,595,5548,3162,2339,187,1767,3112,1762,1325,761,1648,1472,800,117,338,320,468
2022-01-10,2022-01-23,658,591,1301,1326,647,3550,1180,797,87,1454,1717,904,472,968,1465,1462,792,105,426,406,521
2022-01-24,2022-02-06,672,873,1654,1080,622,6369,1485,1071,115,2088,2471,1311,656,542,1031,1122,688,2994,2221,1722,3580
2022-02-07,2022-02-20,686,656,1319,1043,523,2586,970,797,97,1574,2712,1527,538,1279,1109,1134,646,96,362,322,454
2022-02-21,2022-03-06,700,502,969,617,269,3479,902,679,148,595,1468,739,434,365,603,593,281,48,181,166,269
