start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,772,664,419,0,0,0,0,632,1007,500,118,377,470,643,200,188,141,146,370
2020-04-06,2020-04-19,14,0,601,690,401,0,0,0,0,468,641,352,78,357,513,615,270,151,152,194,318
2020-04-20,2020-05-03,28,0,490,624,382,0,0,0,0,272,444,283,75,252,373,459,161,91,114,171,293
2020-05-04,2020-05-17,42,592,556,656,411,366,735,563,53,306,462,236,69,248,773,782,434,39,154,169,268
2020-05-18,2020-05-31,56,573,553,648,353,441,704,614,84,368,799,519,272,266,663,701,481,66,172,192,263
2020-06-01,2020-06-14,70,521,499,635,363,535,652,525,79,479,923,576,280,355,542,545,238,47,190,188,322
2020-06-15,2020-06-28,84,459,468,600,386,849,556,488,52,567,1217,752,457,226,604,566,371,112,251,230,379
2020-06-29,2020-07-12,98,446,464,553,366,593,534,429,56,646,837,549,719,307,605,550,281,54,179,195,262
2020-07-13,2020-07-26,112,12,347,489,236,8,17,20,2,220,451,257,159,271,955,819,501,44,100,94,178
2020-07-27,2020-08-09,126,607,520,605,359,700,851,664,138,420,1242,815,621,350,985,835,363,63,207,227,305
2020-08-10,2020-08-23,140,585,1374,1144,678,1401,1165,656,280,1420,3897,2303,1145,748,2023,1829,1006,204,617,563,724
2020-08-24,2020-09-06,154,667,1499,1429,819,1475,1167,762,211,3462,3685,2146,1523,668,2249,1939,1132,416,1010,855,983
2020-09-07,2020-09-20,168,914,1249,1394,924,11854,2470,1529,215,2956,3499,2087,1083,4569,2682,2399,1290,264,789,675,1101
2020-09-21,2020-10-04,182,706,1099,1112,614,7370,1685,1026,129,1929,2921,1766,1054,2362,1467,1418,598,125,460,366,517
2020-10-05,2020-10-18,196,627,943,1023,619,3641,1341,831,144,1311,1621,898,380,959,1084,1095,586,321,587,495,768
2020-10-19,2020-11-01,210,585,906,1029,740,1594,854,600,81,1082,1752,1032,625,627,1400,1278,635,140,480,424,629
2020-11-02,2020-11-15,224,654,1126,1175,789,6025,1199,881,148,2269,1856,1103,447,1301,1838,1698,940,106,370,405,750
2020-11-16,2020-11-29,238,801,1005,1066,701,6614,1606,1078,85,1763,1406,800,426,699,1078,1078,605,178,385,368,524
2020-11-30,2020-12-13,252,700,1065,877,544,6889,1486,841,122,1649,2180,1220,1030,553,1399,1241,457,62,287,306,404
2020-12-14,2020-12-27,266,766,1321,1347,842,922,1039,701,110,1133,1947,1156,695,749,1863,1602,844,155,578,515,707
2020-12-28,2021-01-10,280,678,1095,1041,650,666,827,582,57,823,1536,868,1698,280,1037,1022,450,54,276,274,456
2021-01-11,2021-01-24,294,564,1085,797,449,577,763,454,25,709,1150,576,223,262,608,620,342,56,167,187,333
2021-01-25,2021-02-07,308,611,1057,868,452,731,817,481,41,530,1064,513,157,303,1777,1438,642,57,179,160,305
2021-02-08,2021-02-21,322,610,1102,875,453,690,752,499,41,588,1328,735,419,309,767,836,356,62,233,215,363
2021-02-22,2021-03-07,336,539,900,911,544,712,660,468,47,479,981,491,220,255,751,754,414,43,199,196,397
2021-03-08,2021-03-21,350,615,980,1020,549,3375,1097,637,69,1750,1404,821,516,748,984,987,483,69,279,262,381
2021-03-22,2021-04-04,364,579,836,922,587,5003,1499,1036,1068,656,1070,565,215,782,1207,1107,733,108,275,228,416
2021-04-05,2021-04-18,378,585,862,803,492,1411,884,590,256,573,1164,642,365,640,1001,931,612,96,233,224,382
2021-04-19,2021-05-02,392,581,1144,908,551,4644,1287,796,91,1210,1649,976,601,1727,1479,1392,807,448,435,414,584
2021-05-03,2021-05-16,406,700,1037,1182,619,4145,1359,815,116,1506,2053,1238,851,1032,1621,1510,796,88,439,414,438
2021-05-17,2021-05-30,420,693,1076,1180,710,5706,1662,1042,154,1731,1915,1166,354,904,1546,1353,841,487,504,470,526
