start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,770,685,397,0,0,0,0,591,1021,484,98,392,525,676,215,171,142,132,338
2020-04-06,2020-04-19,14,0,615,695,393,0,0,0,0,468,657,332,80,375,507,597,274,129,165,185,320
2020-04-20,2020-05-03,28,0,508,617,393,0,0,0,0,266,476,315,73,233,375,464,188,90,116,172,307
2020-05-04,2020-05-17,42,587,578,635,397,381,682,580,43,320,525,253,111,240,573,595,253,23,149,164,280
2020-05-18,2020-05-31,56,597,565,623,367,458,724,613,57,384,744,452,228,285,666,721,341,68,164,196,256
2020-06-01,2020-06-14,70,539,510,631,351,518,637,542,58,389,765,457,213,321,559,571,227,49,226,214,290
2020-06-15,2020-06-28,84,481,473,599,374,764,610,488,46,472,973,575,423,208,509,542,292,104,248,227,384
2020-06-29,2020-07-12,98,427,458,564,379,590,499,394,50,581,814,495,659,254,626,608,416,108,326,302,567
2020-07-13,2020-07-26,112,11,363,476,242,12,10,11,0,223,461,265,208,279,984,843,642,37,124,126,172
2020-07-27,2020-08-09,126,586,514,598,365,604,775,654,134,526,1299,818,703,331,903,738,283,92,229,238,341
2020-08-10,2020-08-23,140,611,1403,1114,661,1866,1358,769,325,1389,4086,2375,1143,633,1924,1738,842,200,565,477,651
2020-08-24,2020-09-06,154,689,1466,1434,805,1368,1193,779,207,3052,3418,2008,1366,676,2498,2176,1354,385,936,770,908
2020-09-07,2020-09-20,168,893,1338,1415,932,12510,2371,1470,1209,3406,3341,1944,1899,1722,2119,1949,919,240,748,618,1031
2020-09-21,2020-10-04,182,696,1083,1104,626,6542,1522,980,138,1920,2660,1662,887,2512,1540,1421,633,149,541,445,606
2020-10-05,2020-10-18,196,601,929,1026,602,3232,1197,756,125,1096,1596,889,467,1128,1167,1093,676,140,437,421,587
2020-10-19,2020-11-01,210,593,897,1039,731,1661,896,672,93,1358,1775,1005,737,401,2959,2446,740,150,518,450,668
2020-11-02,2020-11-15,224,640,1069,1196,830,6028,1204,881,85,2147,1783,1015,372,1062,1325,1318,533,164,518,510,885
2020-11-16,2020-11-29,238,809,1015,1052,725,6763,1619,1082,88,1699,1558,926,561,586,993,1086,528,178,385,383,529
2020-11-30,2020-12-13,252,709,1074,874,548,5615,1481,840,116,1519,1972,1156,807,453,1423,1247,421,76,323,331,438
2020-12-14,2020-12-27,266,736,1319,1387,797,947,985,711,108,998,1747,1049,487,880,2160,1820,830,127,572,500,672
2020-12-28,2021-01-10,280,712,1072,1046,686,758,882,630,52,646,1434,815,740,351,1195,1144,512,59,283,303,445
2021-01-11,2021-01-24,294,565,1081,816,464,591,762,438,32,598,1054,542,154,305,910,825,578,50,154,195,335
2021-01-25,2021-02-07,308,606,1066,856,446,726,827,499,45,516,1125,511,145,237,757,751,516,54,196,188,308
2021-02-08,2021-02-21,322,581,1090,898,463,660,732,454,51,704,1045,543,300,348,982,936,507,253,338,289,556
2021-02-22,2021-03-07,336,567,878,905,525,777,705,509,42,436,926,464,190,317,771,738,420,38,189,187,369
2021-03-08,2021-03-21,350,608,1029,959,565,3536,1046,676,74,1564,1345,729,338,673,1072,1057,607,100,313,283,372
2021-03-22,2021-04-04,364,596,839,955,586,4414,1506,1048,1064,1579,1281,699,363,834,1477,1309,877,100,281,220,419
2021-04-05,2021-04-18,378,552,863,827,511,1299,841,516,196,632,1198,630,362,609,913,931,572,97,215,249,332
2021-04-19,2021-05-02,392,595,1130,914,539,4857,1326,806,103,1124,1612,915,496,1410,1495,1315,953,203,311,315,366
2021-05-03,2021-05-16,406,706,1025,1182,663,5800,1615,1011,196,1459,1820,1062,611,1199,1540,1458,712,102,473,446,475
2021-05-17,2021-05-30,420,706,1035,1208,697,6442,1766,1125,175,1296,2082,1193,577,596,1571,1340,709,552,551,501,540
2021-05-31,2021-06-13,434,789,1445,1398,703,4167,1529,931,272,1643,2178,1263,839,978,2158,1748,1270,333,587,490,562
2021-06-14,2021-06-27,448,831,855,1279,739,6055,1906,1262,198,661,1425,772,495,1468,2439,2033,1146,324,672,568,867
2021-06-28,2021-07-11,462,823,1074,1576,989,4133,1456,980,153,798,1736,941,515,1879,2490,2291,1326,1667,860,751,852
2021-07-12,2021-07-25,476,685,679,1305,931,2210,1131,731,134,335,863,512,270,699,1728,1593,1029,283,1441,1165,1167
2021-07-26,2021-08-08,490,756,905,1319,898,1061,1152,806,251,562,1555,953,388,658,1993,1883,1152,326,792,664,843
2021-08-09,2021-08-22,504,761,1699,1430,698,1111,1312,886,239,1553,3267,1781,938,948,2578,2211,1127,327,1053,885,1376
2021-08-23,2021-09-05,518,766,1252,1336,629,1566,1213,729,139,1048,1974,1103,610,711,1920,1697,1313,127,383,357,543
2021-09-06,2021-09-19,532,672,1128,1133,674,3088,1100,790,131,1376,2102,1176,521,1062,1289,1257,622,137,603,559,848
2021-09-20,2021-10-03,546,677,1329,1283,636,5727,1306,799,147,2016,2356,1268,751,646,4063,3294,3061,138,416,429,570
2021-10-04,2021-10-17,560,702,1203,1241,506,5108,1308,964,162,2100,2019,1088,539,672,1288,1274,814,182,446,442,464
2021-10-18,2021-10-31,574,897,1309,1223,658,2668,1555,1110,266,1436,2769,1633,1168,830,1550,1420,999,1157,1141,891,1742
2021-11-01,2021-11-14,588,626,1140,1218,595,2675,1078,730,117,903,2118,1192,734,1007,1133,1219,656,111,394,390,530
2021-11-15,2021-11-28,602,682,1564,1038,505,6352,1814,1365,104,1446,2341,1214,609,663,910,877,477,136,397,351,496
2021-11-29,2021-12-12,616,719,1253,990,508,5796,2217,1732,113,1136,1790,961,395,741,877,941,503,249,1054,833,1245
2021-12-13,2021-12-26,630,863,1578,1171,579,2302,1392,974,195,1360,2110,1134,597,727,950,979,546,230,625,623,673
2021-12-27,2022-01-09,644,866,1917,1343,617,6733,3211,2340,180,3158,3051,1664,1145,732,1514,1423,754,98,309,310,516
2022-01-10,2022-01-23,658,560,1337,1363,636,3094,1072,725,83,1529,1853,962,640,640,1232,1336,712,105,436,409,503
2022-01-24,2022-02-06,672,862,1705,1060,599,6773,1519,1085,148,2524,3353,1981,905,914,974,1053,597,2963,2281,1714,3594
2022-02-07,2022-02-20,686,642,1341,1039,520,2670,932,817,156,1728,2198,1150,620,704,952,1062,476,91,283,284,443
2022-02-21,2022-03-06,700,529,967,607,268,3836,940,704,119,741,1503,800,407,201,509,531,316,89,160,157,255
