start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,785,682,399,0,0,0,0,638,1031,483,101,400,519,679,202,171,132,151,344
2020-04-06,2020-04-19,14,0,598,697,377,0,0,0,0,413,609,330,73,340,506,588,284,139,119,164,320
2020-04-20,2020-05-03,28,0,513,606,372,0,0,0,0,250,498,272,71,218,366,439,186,96,115,159,304
2020-05-04,2020-05-17,42,620,526,647,413,430,743,629,62,290,454,250,94,226,718,757,459,41,141,157,289
2020-05-18,2020-05-31,56,588,550,605,371,379,711,629,60,386,866,526,265,254,792,796,537,76,163,172,256
2020-06-01,2020-06-14,70,537,488,635,375,494,653,557,59,332,611,374,143,329,533,559,271,61,208,224,315
2020-06-15,2020-06-28,84,446,454,578,378,836,550,430,46,509,1019,630,368,235,556,538,292,112,290,279,400
2020-06-29,2020-07-12,98,456,466,553,350,551,498,420,54,617,807,516,660,285,570,547,331,34,191,199,287
2020-07-13,2020-07-26,112,11,374,480,237,8,14,9,2,224,458,269,177,199,522,522,564,44,133,121,165
2020-07-27,2020-08-09,126,611,523,586,352,607,864,682,152,442,1493,950,593,317,933,754,314,63,258,247,319
2020-08-10,2020-08-23,140,612,1410,1143,692,1617,1350,763,335,1863,4271,2603,1305,901,2293,2048,1131,205,556,510,710
2020-08-24,2020-09-06,154,666,1437,1388,801,1368,1209,775,193,1681,3199,1855,842,713,2331,2012,1303,288,830,712,839
2020-09-07,2020-09-20,168,894,1281,1421,943,14003,2370,1508,1177,3113,3990,2427,2120,3635,2282,2137,1151,222,649,583,1029
2020-09-21,2020-10-04,182,698,1114,1084,609,6602,1556,980,127,1698,2100,1202,638,1768,1452,1358,677,115,492,386,545
2020-10-05,2020-10-18,196,621,951,1006,608,3852,1292,831,137,1135,1705,949,588,906,1180,1137,680,205,513,429,697
2020-10-19,2020-11-01,210,608,895,1016,741,1461,905,661,95,1281,1907,1132,823,633,2930,2418,813,142,525,446,681
2020-11-02,2020-11-15,224,664,1113,1194,825,4862,1255,902,150,1787,1916,1084,398,698,1665,1547,846,155,496,497,869
2020-11-16,2020-11-29,238,771,1022,1075,717,6590,1505,986,89,2393,1500,874,556,517,1042,1087,614,186,360,376,537
2020-11-30,2020-12-13,252,718,1054,907,547,6139,1629,889,119,1188,1903,1114,766,405,1456,1276,549,79,353,328,440
2020-12-14,2020-12-27,266,739,1313,1373,801,939,1007,713,117,1136,2053,1245,654,724,1867,1633,772,178,553,494,672
2020-12-28,2021-01-10,280,708,1085,1067,646,696,885,603,52,802,1465,864,1520,335,1150,1137,485,74,258,274,439
2021-01-11,2021-01-24,294,579,1069,826,455,615,818,449,27,662,1237,585,286,341,1048,900,692,47,150,180,298
2021-01-25,2021-02-07,308,565,1059,857,433,634,733,449,31,519,1092,486,141,336,1688,1405,461,50,273,206,320
2021-02-08,2021-02-21,322,612,1068,880,459,752,793,497,44,685,1218,652,497,334,946,915,573,240,321,277,547
2021-02-22,2021-03-07,336,574,889,870,532,762,696,501,42,397,978,472,203,256,776,721,425,40,170,160,406
2021-03-08,2021-03-21,350,612,1053,976,555,3556,1112,633,69,1759,1390,772,450,977,1131,1085,642,110,231,251,365
2021-03-22,2021-04-04,364,599,850,922,589,4811,1515,1074,1080,1556,1414,826,278,824,1355,1206,754,123,289,217,426
2021-04-05,2021-04-18,378,588,865,804,509,1371,898,585,94,586,1248,730,405,414,1315,1176,521,99,248,248,347
2021-04-19,2021-05-02,392,587,1143,920,539,4496,1301,766,95,1497,1527,887,387,1395,1529,1348,1006,246,337,331,371
2021-05-03,2021-05-16,406,672,1018,1204,611,5891,1642,988,214,1528,1926,1136,949,982,1411,1338,600,117,440,428,435
2021-05-17,2021-05-30,420,701,1063,1178,660,6027,1653,1030,145,2057,2263,1362,562,756,1397,1264,681,310,463,467,488
2021-05-31,2021-06-13,434,804,1442,1410,702,4553,1604,940,284,1470,2370,1406,850,995,2060,1665,1206,302,604,531,549
2021-06-14,2021-06-27,448,825,869,1270,748,6272,1806,1221,170,544,1388,735,521,2255,2255,1902,1850,291,813,608,1618
2021-06-28,2021-07-11,462,799,1081,1619,1007,4241,1534,973,241,1261,2112,1197,697,1344,2555,2367,1273,1686,985,854,1011
2021-07-12,2021-07-25,476,682,648,1283,937,2170,1067,760,116,316,718,437,236,715,2134,1862,1144,228,1345,1156,1121
2021-07-26,2021-08-08,490,724,877,1326,871,984,1082,804,238,538,1475,942,348,626,1868,1730,1039,326,788,672,828
2021-08-09,2021-08-22,504,707,1685,1492,719,1038,1268,876,255,1586,3226,1863,923,808,1980,1823,1031,230,508,488,636
2021-08-23,2021-09-05,518,800,1281,1317,633,1751,1308,820,150,953,2342,1350,808,859,1861,1660,1415,117,404,375,535
2021-09-06,2021-09-19,532,655,1147,1154,668,3134,1084,783,132,1331,2205,1187,518,1358,1823,1693,647,135,545,523,815
2021-09-20,2021-10-03,546,676,1301,1282,658,5503,1289,818,164,2097,2535,1353,873,757,2763,2395,872,146,471,441,655
2021-10-04,2021-10-17,560,678,1194,1212,531,5216,1427,935,175,2194,2577,1562,623,855,1994,1780,1842,99,336,356,474
2021-10-18,2021-10-31,574,895,1336,1208,666,2588,1478,1059,351,1608,2975,1746,1159,536,2007,1848,948,1164,1112,866,1752
2021-11-01,2021-11-14,588,605,1128,1157,644,2898,1153,789,131,1513,3195,2085,1147,1244,1024,1123,656,167,515,517,697
2021-11-15,2021-11-28,602,681,1546,1058,501,6494,1795,1358,89,1657,2265,1161,586,665,1027,994,586,142,362,345,488
2021-11-29,2021-12-12,616,753,1218,1001,503,7717,2297,1803,124,1492,1726,976,361,833,995,1018,583,762,822,652,875
2021-12-13,2021-12-26,630,867,1557,1195,560,2839,1284,962,147,1303,2023,1170,568,907,1038,1068,629,268,672,602,743
2021-12-27,2022-01-09,644,858,1946,1365,617,6718,3027,2266,144,3128,2688,1546,782,689,1360,1344,725,124,453,404,587
2022-01-10,2022-01-23,658,606,1334,1323,612,3385,1106,769,92,1923,1942,1100,502,937,1479,1403,814,115,424,373,505
2022-01-24,2022-02-06,672,870,1704,1077,605,7971,1567,1104,166,2186,3332,1991,856,428,983,995,508,3024,2245,1700,3595
2022-02-07,2022-02-20,686,655,1335,1054,511,2119,921,757,92,1686,2501,1439,658,1284,1293,1339,720,104,337,323,446
2022-02-21,2022-03-06,700,517,982,617,261,3969,942,707,138,609,1498,746,355,243,529,569,242,50,142,163,270
