start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,764,681,414,0,0,0,0,607,1028,474,104,358,488,674,211,179,136,156,354
2020-04-06,2020-04-19,14,0,609,708,384,0,0,0,0,454,658,337,70,372,515,599,248,138,130,176,307
2020-04-20,2020-05-03,28,0,501,604,388,0,0,0,0,257,481,295,66,222,363,463,184,104,129,171,310
2020-05-04,2020-05-17,42,597,544,643,415,388,737,564,39,271,468,222,65,241,767,754,458,37,155,173,279
2020-05-18,2020-05-31,56,607,555,604,370,494,763,636,85,419,734,456,218,219,666,680,290,73,177,185,281
2020-06-01,2020-06-14,70,549,504,640,361,516,688,548,69,504,949,614,299,323,502,498,242,58,199,203,317
2020-06-15,2020-06-28,84,473,455,609,366,943,552,493,77,460,950,568,370,220,708,659,424,107,296,272,385
2020-06-29,2020-07-12,98,418,489,567,376,601,489,396,42,617,636,394,634,248,566,565,395,105,240,236,522
2020-07-13,2020-07-26,112,9,362,500,228,6,9,11,2,237,506,327,196,231,582,526,366,40,127,122,178
2020-07-27,2020-08-09,126,569,531,604,362,700,851,657,151,435,1387,890,445,261,769,686,306,80,243,243,307
2020-08-10,2020-08-23,140,596,1390,1155,679,1568,1148,672,263,1816,4113,2474,1135,686,1894,1777,882,206,618,530,687
2020-08-24,2020-09-06,154,637,1483,1474,795,1164,1053,632,141,1590,3694,2122,1054,801,2647,2268,1352,328,763,653,839
2020-09-07,2020-09-20,168,884,1276,1388,983,12888,2529,1549,1238,3629,3872,2348,2176,3761,2088,1949,916,275,860,714,1182
2020-09-21,2020-10-04,182,703,1108,1079,601,7048,1630,969,132,1446,2871,1786,1034,2206,1717,1554,888,136,475,378,555
2020-10-05,2020-10-18,196,614,983,981,599,3694,1290,828,157,916,1415,738,313,734,998,996,620,193,508,445,569
2020-10-19,2020-11-01,210,619,887,1043,712,1743,955,648,91,1055,1678,993,825,649,3008,2470,864,107,429,382,563
2020-11-02,2020-11-15,224,664,1108,1195,810,4632,1238,870,149,2051,1889,1116,365,1264,1626,1546,817,136,522,497,900
2020-11-16,2020-11-29,238,776,987,1089,701,6453,1551,1030,75,1479,1286,762,393,891,1111,1133,697,117,349,367,520
2020-11-30,2020-12-13,252,686,1093,865,562,6391,1412,814,120,1392,2302,1410,1175,477,1366,1194,383,105,499,430,497
2020-12-14,2020-12-27,266,721,1330,1356,802,993,1009,711,117,1105,1829,1145,678,858,2085,1763,828,123,519,440,605
2020-12-28,2021-01-10,280,706,1100,1058,636,788,871,575,44,769,1502,856,1583,367,1286,1235,580,54,268,253,425
2021-01-11,2021-01-24,294,562,1101,813,466,596,767,454,28,648,1247,602,282,321,1019,903,630,41,159,190,323
2021-01-25,2021-02-07,308,594,1067,867,444,727,749,501,41,519,1123,487,150,281,1751,1441,1039,57,214,181,301
2021-02-08,2021-02-21,322,598,1095,904,462,676,757,483,40,618,1091,591,235,387,1004,988,498,252,338,286,579
2021-02-22,2021-03-07,336,546,911,912,520,688,653,494,36,433,925,482,178,216,752,757,379,42,177,173,365
2021-03-08,2021-03-21,350,608,1040,950,532,3871,1117,675,53,937,1257,660,464,828,1281,1191,688,60,227,238,341
2021-03-22,2021-04-04,364,586,854,926,598,4771,1527,1054,1080,685,1462,878,339,834,1283,1163,738,142,286,250,435
2021-04-05,2021-04-18,378,562,885,823,500,1201,829,490,72,423,1034,564,209,603,1523,1310,513,73,222,224,398
2021-04-19,2021-05-02,392,610,1130,933,538,4323,1196,753,96,978,1638,904,558,1327,1647,1484,1052,421,411,373,556
2021-05-03,2021-05-16,406,698,1050,1166,632,5381,1593,985,211,1076,1929,1157,815,897,1402,1366,665,119,446,415,468
2021-05-17,2021-05-30,420,703,1059,1181,709,6242,1689,1025,177,1450,2318,1396,632,694,1330,1124,605,415,447,396,450
2021-05-31,2021-06-13,434,807,1445,1436,688,4128,1580,950,197,1790,2110,1245,676,739,1960,1606,1249,296,581,494,524
2021-06-14,2021-06-27,448,828,851,1266,754,5651,1837,1249,214,640,1283,723,530,2240,3173,2500,2070,256,802,625,1652
2021-06-28,2021-07-11,462,795,1083,1630,989,3953,1551,989,232,1201,1663,937,483,1807,2413,2279,1146,229,1379,1102,1911
2021-07-12,2021-07-25,476,688,645,1323,937,2081,1054,748,117,287,812,459,191,687,1726,1591,1063,293,1422,1192,1143
2021-07-26,2021-08-08,490,758,884,1333,907,1075,1089,837,201,550,1563,981,360,555,1753,1661,977,276,766,609,880
2021-08-09,2021-08-22,504,762,1695,1424,714,1063,1487,1009,321,1465,3122,1785,791,938,2752,2305,1203,272,1096,907,1361
2021-08-23,2021-09-05,518,758,1290,1313,638,1333,1135,701,138,1042,2163,1194,539,904,1656,1566,1226,123,409,370,563
2021-09-06,2021-09-19,532,665,1159,1165,643,3036,1085,778,131,1445,2146,1208,572,954,1225,1248,629,134,519,480,721
2021-09-20,2021-10-03,546,688,1338,1283,656,4592,1294,836,189,2334,2452,1364,998,759,2750,2270,2876,178,511,455,678
2021-10-04,2021-10-17,560,710,1242,1204,490,5304,1439,1003,199,2281,2715,1615,768,718,1227,1231,735,202,428,462,489
2021-10-18,2021-10-31,574,909,1347,1169,647,2618,1525,1097,335,1622,3316,2029,1285,604,2003,1778,901,1144,1101,815,1629
2021-11-01,2021-11-14,588,637,1169,1201,598,2753,1151,814,129,1370,3567,2333,1212,600,1238,1243,558,155,622,610,640
2021-11-15,2021-11-28,602,667,1525,1055,522,4380,1211,923,97,1446,2110,1086,486,427,868,861,485,108,320,290,559
2021-11-29,2021-12-12,616,768,1175,1034,530,6341,1249,999,116,1071,1612,887,321,605,873,943,607,348,647,523,761
2021-12-13,2021-12-26,630,867,1560,1177,569,2220,1332,988,195,1199,2127,1166,656,620,983,1007,491,182,618,544,672
2021-12-27,2022-01-09,644,858,1904,1380,610,6492,2999,2259,145,1533,3062,1758,1275,447,1057,1112,591,138,484,396,589
2022-01-10,2022-01-23,658,581,1372,1337,629,3650,1160,777,81,1818,1999,1148,634,1310,1538,1509,932,129,479,432,561
2022-01-24,2022-02-06,672,900,1695,1047,600,4474,1408,1069,105,1687,2701,1491,558,370,1007,1027,592,154,580,509,685
2022-02-07,2022-02-20,686,665,1327,1078,508,2635,974,778,87,904,2299,1275,528,995,1185,1241,618,95,368,352,473
2022-02-21,2022-03-06,700,519,988,615,271,2789,907,718,93,781,1634,880,347,284,618,592,348,62,162,169,289
