start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,739,663,431,0,0,0,0,561,996,486,98,372,493,693,207,191,157,148,372
2020-04-06,2020-04-19,14,0,593,688,399,0,0,0,0,429,635,332,75,358,480,608,256,143,160,188,332
2020-04-20,2020-05-03,28,0,514,588,401,0,0,0,0,279,499,285,72,217,327,442,164,88,126,178,307
2020-05-04,2020-05-17,42,610,562,643,412,421,778,639,52,316,532,286,106,228,743,739,451,23,141,155,286
2020-05-18,2020-05-31,56,556,528,629,364,393,664,588,72,330,732,470,233,271,729,705,348,68,148,175,268
2020-06-01,2020-06-14,70,558,480,628,367,553,676,598,87,427,882,513,239,328,528,538,271,60,234,253,323
2020-06-15,2020-06-28,84,452,494,568,376,901,573,461,45,360,755,456,203,205,681,627,380,120,290,261,411
2020-06-29,2020-07-12,98,437,461,573,370,550,489,396,43,284,529,336,179,334,639,608,360,101,232,216,475
2020-07-13,2020-07-26,112,12,359,472,241,12,12,19,2,183,396,231,154,262,912,771,472,28,114,119,166
2020-07-27,2020-08-09,126,591,543,593,357,702,850,640,127,506,1581,1025,735,345,975,821,361,101,226,239,292
2020-08-10,2020-08-23,140,566,1428,1131,680,1634,1217,718,291,1885,4550,2669,1354,733,1984,1807,929,199,558,520,640
2020-08-24,2020-09-06,154,678,1473,1438,800,1232,1163,723,195,3233,3652,2092,1263,845,2531,2183,1364,299,833,696,856
2020-09-07,2020-09-20,168,871,1275,1412,941,13007,2472,1574,229,3693,3737,2324,2040,3753,2190,2018,976,248,741,614,1112
2020-09-21,2020-10-04,182,707,1110,1081,632,6364,1426,895,104,1736,2886,1761,926,2434,1750,1525,827,133,566,464,628
2020-10-05,2020-10-18,196,613,932,1018,616,3443,1260,783,131,1018,1578,845,392,585,956,932,581,295,540,474,864
2020-10-19,2020-11-01,210,631,882,1034,736,1560,930,652,80,1101,1717,1059,605,560,1313,1237,675,129,465,408,608
2020-11-02,2020-11-15,224,666,1131,1241,789,6208,1271,913,101,2309,1961,1143,490,1075,1531,1500,739,117,544,525,784
2020-11-16,2020-11-29,238,807,997,1058,702,6496,1588,1061,94,2222,1445,872,583,619,1005,1094,623,161,341,343,500
2020-11-30,2020-12-13,252,691,1040,894,580,6605,1444,820,108,1388,1690,963,578,524,1226,1061,508,118,507,448,492
2020-12-14,2020-12-27,266,732,1309,1344,832,1077,1002,717,117,1116,1979,1184,565,733,2130,1809,904,156,586,518,678
2020-12-28,2021-01-10,280,698,1080,1064,642,661,846,594,48,672,1470,859,1541,372,1217,1226,609,60,254,280,454
