start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,765,679,398,0,0,0,0,613,1036,518,109,367,497,682,207,146,127,135,340
2020-04-06,2020-04-19,14,0,616,701,395,0,0,0,0,457,655,344,77,370,502,628,272,136,154,177,329
2020-04-20,2020-05-03,28,0,477,623,411,0,0,0,0,259,446,273,73,240,371,443,185,106,106,165,313
2020-05-04,2020-05-17,42,608,568,647,419,406,754,606,47,326,560,275,94,224,632,641,259,28,154,171,288
2020-05-18,2020-05-31,56,602,560,601,381,484,742,615,83,388,623,368,148,244,737,712,464,62,177,194,285
2020-06-01,2020-06-14,70,542,486,620,380,491,681,551,79,321,674,359,154,330,449,494,184,56,174,201,298
2020-06-15,2020-06-28,84,446,466,594,372,970,564,484,79,457,1060,671,451,229,519,535,237,114,260,249,380
2020-06-29,2020-07-12,98,477,448,538,363,623,554,437,44,574,579,378,633,264,510,483,281,47,200,201,297
2020-07-13,2020-07-26,112,16,369,458,260,20,18,22,2,258,493,294,230,234,843,693,542,42,145,139,182
2020-07-27,2020-08-09,126,585,550,592,359,626,796,622,118,492,1377,851,734,336,863,707,323,82,236,219,310
2020-08-10,2020-08-23,140,605,1427,1161,703,1494,1239,677,263,1588,4308,2642,1383,935,2317,2094,1136,212,655,569,714
2020-08-24,2020-09-06,154,680,1504,1383,819,1274,1103,685,179,1491,3215,1842,715,750,2173,1902,1050,298,923,774,900
2020-09-07,2020-09-20,168,895,1294,1444,907,12736,2461,1483,218,2866,4075,2540,1188,4119,2219,2043,1170,251,754,669,911
2020-09-21,2020-10-04,182,705,1097,1088,599,6630,1557,1008,127,1848,2378,1429,648,1327,1636,1438,872,116,545,426,604
2020-10-05,2020-10-18,196,623,921,1055,593,3968,1311,819,140,890,1566,853,417,1044,1205,1143,626,249,592,526,722
2020-10-19,2020-11-01,210,600,887,1036,716,1531,905,652,81,1134,1951,1105,835,387,2899,2377,773,163,484,455,664
2020-11-02,2020-11-15,224,659,1120,1224,807,6138,1222,869,95,2319,1816,1040,332,1057,1450,1458,780,123,572,501,902
2020-11-16,2020-11-29,238,803,990,1090,688,6666,1588,1071,73,2137,1094,624,222,497,933,991,500,99,286,332,492
2020-11-30,2020-12-13,252,712,1073,887,537,6805,1478,850,146,1269,1947,1085,825,467,1185,1022,533,121,493,418,491
2020-12-14,2020-12-27,266,725,1314,1379,818,942,1004,702,126,1019,2076,1229,620,886,2289,1937,989,170,564,493,715
2020-12-28,2021-01-10,280,716,1067,1049,665,692,880,585,46,792,1501,881,1646,357,1262,1266,634,52,260,262,443
2021-01-11,2021-01-24,294,583,1098,827,443,562,774,471,31,647,1228,643,300,362,1003,857,623,42,138,183,287
2021-01-25,2021-02-07,308,595,1068,851,424,702,812,453,40,475,1027,471,134,268,808,793,1070,45,283,223,311
2021-02-08,2021-02-21,322,590,1095,861,456,663,717,473,45,697,1285,701,567,307,829,851,446,237,329,270,539
2021-02-22,2021-03-07,336,549,901,876,538,767,691,484,40,470,941,491,181,287,698,695,300,50,192,159,383
2021-03-08,2021-03-21,350,623,1017,1018,557,3615,1080,675,71,1831,1432,825,489,681,1142,1105,462,97,310,281,359
2021-03-22,2021-04-04,364,577,875,892,610,4438,1501,1028,1057,600,1094,612,244,448,1107,1044,535,144,297,240,473
2021-04-05,2021-04-18,378,557,892,810,512,1265,852,498,91,620,1286,712,457,364,856,824,545,81,231,235,413
2021-04-19,2021-05-02,392,573,1116,944,544,3992,1202,694,89,1465,1681,980,585,1509,1682,1474,1112,324,341,348,358
2021-05-03,2021-05-16,406,710,1012,1185,634,5538,1595,1043,211,1416,1803,1042,793,1234,1502,1401,769,130,371,382,453
2021-05-17,2021-05-30,420,715,1059,1175,698,5848,1660,1035,168,1871,2207,1305,656,909,1474,1318,775,491,516,436,404
2021-05-31,2021-06-13,434,837,1396,1411,693,4268,1638,982,295,1577,2234,1292,719,719,1740,1445,698,193,472,415,479
2021-06-14,2021-06-27,448,826,843,1242,747,5763,1847,1180,178,598,1373,781,520,1891,2375,1991,995,273,826,653,1718
2021-06-28,2021-07-11,462,797,1076,1648,985,4247,1431,909,155,886,1785,977,566,1170,2371,2233,1246,1662,950,820,910
2021-07-12,2021-07-25,476,708,625,1319,938,2235,1121,790,129,285,727,406,216,764,2252,1991,987,280,1419,1181,1131
2021-07-26,2021-08-08,490,751,889,1307,901,1009,1088,820,235,570,1643,1016,345,632,1966,1810,1141,277,742,643,844
2021-08-09,2021-08-22,504,731,1675,1417,761,976,1360,944,213,1462,2889,1640,705,828,2437,2165,1103,211,1033,849,1376
2021-08-23,2021-09-05,518,792,1278,1306,654,1618,1247,785,151,1317,2214,1255,723,711,1854,1663,1239,115,384,374,584
2021-09-06,2021-09-19,532,657,1138,1172,675,2748,1087,804,140,893,1961,1056,599,1159,1689,1606,622,176,568,518,816
2021-09-20,2021-10-03,546,696,1323,1254,664,5735,1257,859,182,1813,2198,1185,668,819,2928,2380,3061,156,483,445,651
2021-10-04,2021-10-17,560,693,1175,1229,539,5045,1366,930,187,2224,2556,1528,738,706,1970,1769,1906,199,430,449,471
2021-10-18,2021-10-31,574,903,1293,1202,663,2490,1340,991,153,1367,2661,1570,754,828,1977,1789,1071,1142,1142,889,1424
2021-11-01,2021-11-14,588,617,1169,1233,605,2683,1072,764,101,1342,3213,2141,953,1487,1560,1477,1045,178,656,626,736
2021-11-15,2021-11-28,602,689,1530,1042,513,6356,1801,1379,94,1585,2389,1276,636,787,1207,1079,623,166,338,322,657
2021-11-29,2021-12-12,616,760,1192,1037,507,5470,1184,996,125,1226,1720,966,376,591,1007,1036,614,877,1152,878,1270
2021-12-13,2021-12-26,630,893,1573,1198,596,2167,1361,1025,205,1438,2251,1219,666,884,1231,1237,672,287,786,703,758
2021-12-27,2022-01-09,644,873,1935,1356,598,6886,3193,2332,162,1758,2847,1597,1098,645,1254,1223,634,136,458,406,595
2022-01-10,2022-01-23,658,578,1368,1307,647,3494,1090,757,83,1450,1938,1032,623,1105,1529,1456,838,126,487,427,596
2022-01-24,2022-02-06,672,875,1690,1065,632,8038,1539,1100,164,1932,3261,1933,864,938,1080,1083,649,2982,2148,1629,3596
2022-02-07,2022-02-20,686,641,1318,1110,491,2668,907,746,90,1002,2242,1177,408,1059,1319,1356,732,98,308,307,421
2022-02-21,2022-03-06,700,529,971,614,266,3937,928,704,127,858,2315,1410,473,208,552,600,333,66,182,173,213
