start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,773,698,400,0,0,0,0,617,1035,517,117,377,537,667,214,183,128,153,348
2020-04-06,2020-04-19,14,0,616,684,410,0,0,0,0,501,665,376,74,354,456,578,261,150,184,194,348
2020-04-20,2020-05-03,28,0,505,608,402,0,0,0,0,275,474,314,63,239,386,452,181,99,107,177,311
2020-05-04,2020-05-17,42,609,555,652,415,400,750,618,53,316,501,262,70,224,726,756,440,38,169,178,267
2020-05-18,2020-05-31,56,588,525,621,367,463,734,624,94,345,695,383,171,231,753,745,486,63,160,210,250
2020-06-01,2020-06-14,70,582,514,604,379,579,689,595,68,365,712,422,191,297,522,500,234,64,229,234,316
2020-06-15,2020-06-28,84,445,465,587,385,835,532,435,74,358,805,474,239,231,504,512,326,105,278,270,391
2020-06-29,2020-07-12,98,455,456,560,391,654,536,450,53,573,717,457,675,268,646,591,471,89,262,253,538
2020-07-13,2020-07-26,112,16,369,471,252,14,21,25,2,218,450,263,176,288,961,813,576,38,107,105,180
2020-07-27,2020-08-09,126,600,559,564,357,729,858,700,138,551,1704,1109,797,308,885,750,384,66,225,236,312
2020-08-10,2020-08-23,140,586,1415,1128,695,1591,1306,747,311,1885,4151,2408,1199,829,1984,1824,1023,248,601,534,687
2020-08-24,2020-09-06,154,679,1508,1395,805,1339,1135,741,207,3543,3461,1946,1296,719,2334,2007,1244,202,829,686,700
2020-09-07,2020-09-20,168,876,1297,1413,958,12744,2552,1558,1206,2496,3558,2143,2011,4065,2083,1971,887,305,821,686,1019
2020-09-21,2020-10-04,182,703,1101,1103,616,7544,1573,967,140,1891,2873,1760,920,2885,1820,1565,896,136,509,409,508
2020-10-05,2020-10-18,196,608,926,1013,609,3500,1244,772,122,1156,1618,916,475,1293,1122,1121,500,312,547,480,774
2020-10-19,2020-11-01,210,611,898,995,737,1399,894,656,82,1263,1731,978,737,515,3163,2535,915,170,515,430,661
2020-11-02,2020-11-15,224,659,1111,1218,805,6151,1239,865,89,1473,1745,978,399,1262,1587,1534,742,154,481,491,833
2020-11-16,2020-11-29,238,796,968,1073,714,6240,1530,1071,85,2302,1429,822,473,810,1060,1093,638,178,301,327,522
2020-11-30,2020-12-13,252,707,1026,883,546,6667,1428,846,121,1375,2067,1183,854,396,1466,1277,456,84,335,308,415
2020-12-14,2020-12-27,266,743,1330,1346,793,1080,1045,730,126,851,1824,1094,513,600,1890,1583,728,125,513,428,660
2020-12-28,2021-01-10,280,736,1085,1045,676,766,921,607,56,782,1555,890,1602,321,1376,1266,577,55,282,291,458
2021-01-11,2021-01-24,294,568,1068,809,441,528,729,440,35,589,1109,537,243,247,791,714,471,48,145,183,269
2021-01-25,2021-02-07,308,606,1040,869,441,694,816,474,37,534,1075,490,164,257,1794,1397,1066,39,187,179,308
2021-02-08,2021-02-21,322,591,1093,912,464,686,760,467,44,685,1168,600,260,366,974,950,513,256,369,289,584
2021-02-22,2021-03-07,336,551,889,881,550,773,704,470,56,480,912,484,161,256,776,749,322,44,184,185,387
2021-03-08,2021-03-21,350,620,1026,982,566,3342,1099,620,77,2146,1463,799,488,900,1162,1116,607,56,233,241,361
2021-03-22,2021-04-04,364,589,833,933,598,4609,1484,1038,1080,714,1139,677,295,849,1164,1078,753,113,244,229,422
2021-04-05,2021-04-18,378,542,868,818,515,1393,879,580,148,632,1301,736,421,321,1299,1109,455,106,264,264,409
2021-04-19,2021-05-02,392,588,1105,938,536,4678,1269,786,119,1678,1581,843,389,1307,1567,1420,737,329,292,326,357
2021-05-03,2021-05-16,406,695,1046,1206,608,5296,1579,953,207,1301,1881,1087,469,1076,1378,1348,662,109,456,455,482
2021-05-17,2021-05-30,420,717,1023,1199,681,6181,1679,1073,137,1891,2010,1103,476,878,1565,1368,777,560,537,494,510
2021-05-31,2021-06-13,434,830,1421,1421,691,4521,1649,982,287,1900,2187,1264,653,757,1825,1444,650,229,522,467,441
2021-06-14,2021-06-27,448,843,822,1246,774,6044,1936,1192,183,521,1249,680,331,1096,1996,1752,1001,269,846,663,1748
2021-06-28,2021-07-11,462,823,1039,1603,983,4116,1514,964,185,1142,1775,1001,477,1555,2253,2155,1261,1688,919,820,939
2021-07-12,2021-07-25,476,680,643,1315,940,2305,1094,758,109,346,855,531,236,832,2272,1971,1343,264,1390,1113,1074
2021-07-26,2021-08-08,490,751,893,1354,886,1101,1126,855,245,521,1584,922,393,677,2124,1970,1309,310,804,662,897
2021-08-09,2021-08-22,504,712,1688,1417,732,954,1289,854,312,1558,3331,1918,952,824,2171,1916,970,271,1100,898,1393
2021-08-23,2021-09-05,518,763,1303,1313,609,1686,1232,786,156,1281,2091,1071,716,1062,1902,1675,1262,126,367,371,534
2021-09-06,2021-09-19,532,641,1150,1188,659,2708,1042,733,126,1402,2063,1158,601,1343,1848,1688,685,186,604,543,857
2021-09-20,2021-10-03,546,657,1324,1315,630,5526,1238,803,177,2062,2441,1350,909,576,2771,2330,2970,177,486,462,645
2021-10-04,2021-10-17,560,677,1200,1259,536,5101,1328,947,195,1080,2493,1460,665,550,1971,1799,1851,108,427,461,508
2021-10-18,2021-10-31,574,888,1340,1184,657,2656,1413,1011,251,1637,3375,2014,1216,775,1912,1696,792,1153,1106,844,1733
2021-11-01,2021-11-14,588,647,1157,1179,593,2982,1164,810,131,925,2080,1152,597,872,1361,1354,998,127,416,398,583
2021-11-15,2021-11-28,602,677,1500,1050,549,6601,1882,1376,84,1330,2244,1121,508,624,1062,1000,601,174,429,399,741
2021-11-29,2021-12-12,616,766,1214,1011,511,4305,1200,935,126,1374,1907,1060,531,813,837,895,407,415,1137,875,1243
2021-12-13,2021-12-26,630,891,1606,1183,563,2246,1396,995,175,1422,2180,1202,582,686,1262,1182,600,194,580,524,641
2021-12-27,2022-01-09,644,888,1901,1374,605,6853,3281,2401,187,3031,3057,1749,1244,444,1078,1156,612,133,366,333,484
