start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,756,686,419,0,0,0,0,596,1031,490,100,406,534,645,200,198,141,141,355
2020-04-06,2020-04-19,14,0,604,688,390,0,0,0,0,489,631,318,75,346,447,582,281,128,168,199,311
2020-04-20,2020-05-03,28,0,497,608,403,0,0,0,0,272,465,286,72,222,371,421,171,106,122,179,288
2020-05-04,2020-05-17,42,634,549,620,412,437,795,661,58,289,522,293,107,213,689,715,446,36,139,176,282
2020-05-18,2020-05-31,56,598,536,605,356,502,737,636,90,375,859,493,251,234,656,690,308,62,163,207,271
2020-06-01,2020-06-14,70,554,540,622,348,514,670,561,65,530,970,601,262,311,521,540,231,56,171,173,266
2020-06-15,2020-06-28,84,458,447,628,358,840,576,459,73,370,976,641,401,243,625,607,366,85,231,192,308
2020-06-29,2020-07-12,98,472,474,541,378,508,525,449,56,346,726,447,225,273,571,474,311,122,313,293,588
2020-07-13,2020-07-26,112,13,379,470,235,11,11,16,0,267,504,299,237,215,548,537,512,38,125,120,172
2020-07-27,2020-08-09,126,576,546,612,357,672,832,654,133,445,1460,928,483,366,1034,862,379,74,220,213,308
2020-08-10,2020-08-23,140,608,1414,1148,694,1625,1242,652,275,1846,4119,2392,1177,870,2177,1963,1082,218,584,574,733
2020-08-24,2020-09-06,154,654,1493,1432,821,1283,1118,702,173,3085,3519,2011,1279,730,2435,2070,1353,375,848,675,1020
2020-09-07,2020-09-20,168,862,1281,1375,968,12378,2330,1502,1170,2038,2985,1752,934,2034,2126,1906,1080,223,793,651,1065
2020-09-21,2020-10-04,182,699,1096,1112,613,6377,1602,953,139,1788,2722,1737,848,980,1614,1526,736,144,558,440,554
2020-10-05,2020-10-18,196,618,966,1017,606,3473,1185,752,128,974,1700,946,609,883,1006,1027,432,183,496,445,678
2020-10-19,2020-11-01,210,624,872,1042,744,1555,928,657,81,1040,1737,983,706,660,2982,2417,818,137,490,432,653
2020-11-02,2020-11-15,224,653,1135,1200,803,4718,1229,889,142,1547,1607,932,436,1077,1708,1614,861,128,578,525,887
2020-11-16,2020-11-29,238,808,1014,1080,692,6586,1603,1045,99,2217,1460,862,594,782,1129,1127,734,146,305,299,487
2020-11-30,2020-12-13,252,724,1066,905,563,5472,1491,870,88,1524,2220,1372,1033,504,1239,1122,554,75,338,324,412
2020-12-14,2020-12-27,266,755,1360,1351,788,995,1022,731,117,1161,2140,1335,812,791,1724,1506,794,191,583,507,656
2020-12-28,2021-01-10,280,701,1088,1068,655,771,866,592,58,653,1421,807,1435,300,1132,1097,546,66,289,303,462
2021-01-11,2021-01-24,294,572,1061,821,428,570,769,441,32,685,1013,520,169,360,1053,906,603,44,134,173,264
2021-01-25,2021-02-07,308,585,1098,874,428,638,772,479,38,564,1108,528,161,272,842,796,1020,54,267,193,314
2021-02-08,2021-02-21,322,602,1084,887,467,712,764,484,51,669,1123,575,190,349,919,886,526,256,355,306,580
2021-02-22,2021-03-07,336,562,868,895,535,665,691,487,55,445,802,385,148,293,752,716,396,40,192,160,392
2021-03-08,2021-03-21,350,617,984,986,549,3578,1086,681,70,1336,1194,664,428,672,1362,1217,731,80,217,221,358
2021-03-22,2021-04-04,364,587,877,936,541,3076,962,650,67,660,1064,609,215,820,1299,1226,789,125,270,201,402
2021-04-05,2021-04-18,378,567,883,816,479,1446,946,597,249,505,1229,691,358,470,1267,1113,658,94,241,241,344
2021-04-19,2021-05-02,392,583,1123,901,558,4526,1269,764,98,1640,1748,989,695,923,1398,1249,945,451,419,383,586
2021-05-03,2021-05-16,406,673,1041,1218,613,4539,1456,893,205,1261,2053,1205,867,1096,1556,1475,863,106,450,438,465
2021-05-17,2021-05-30,420,700,1044,1210,675,5495,1541,954,129,2116,2259,1372,626,783,1396,1233,710,452,496,436,503
2021-05-31,2021-06-13,434,812,1400,1449,677,4306,1579,972,286,1487,2131,1302,815,971,2288,1857,1345,269,562,479,522
2021-06-14,2021-06-27,448,822,872,1241,775,5397,1722,1144,199,600,1387,727,493,2190,2779,2269,1783,266,651,548,856
2021-06-28,2021-07-11,462,831,1062,1572,965,4011,1524,956,211,770,1577,868,396,1477,2311,2218,1108,1685,1434,1184,1969
2021-07-12,2021-07-25,476,678,654,1327,944,2046,1073,754,128,293,790,468,230,744,1754,1630,1283,260,1427,1174,1136
2021-07-26,2021-08-08,490,756,887,1321,873,1033,1141,818,238,554,1659,1083,410,461,1651,1633,1081,308,682,617,835
2021-08-09,2021-08-22,504,715,1710,1425,719,1042,1356,889,308,1579,2997,1657,714,1021,2727,2355,1254,216,1015,853,1369
2021-08-23,2021-09-05,518,774,1325,1318,649,1713,1223,788,158,1429,2092,1161,730,1068,1776,1624,1291,140,418,388,581
2021-09-06,2021-09-19,532,641,1190,1156,688,3063,1042,711,133,1186,2071,1152,615,1156,1709,1592,586,160,646,567,884
2021-09-20,2021-10-03,546,652,1373,1252,660,4868,1185,756,165,2398,2638,1454,1066,784,3901,3120,3013,188,447,426,679
2021-10-04,2021-10-17,560,686,1213,1215,491,4371,1291,939,208,2216,2610,1544,659,539,1909,1694,1900,115,366,415,444
2021-10-18,2021-10-31,574,874,1317,1214,642,2507,1507,1095,341,1469,2773,1676,639,629,1452,1337,919,114,530,454,981
2021-11-01,2021-11-14,588,614,1166,1179,603,2774,1142,785,139,1056,2429,1409,702,1368,1114,1186,596,169,625,608,730
2021-11-15,2021-11-28,602,682,1534,1083,495,4425,1190,907,97,1512,2235,1212,663,678,1162,1075,587,147,359,337,603
2021-11-29,2021-12-12,616,747,1200,989,521,6409,2304,1813,112,1057,1749,925,489,796,900,908,554,844,765,575,851
2021-12-13,2021-12-26,630,875,1590,1143,579,2822,1286,997,207,1324,2200,1225,530,858,995,1002,559,249,691,649,717
2021-12-27,2022-01-09,644,870,1902,1355,594,7083,3203,2385,185,2954,2841,1606,1037,620,1304,1295,732,100,308,304,506
2022-01-10,2022-01-23,658,591,1330,1337,618,3648,1138,763,80,1971,2148,1191,682,1187,1667,1593,964,133,455,422,515
2022-01-24,2022-02-06,672,879,1701,1050,588,8419,1562,1093,133,1822,3203,1838,650,848,908,971,541,146,357,334,468
2022-02-07,2022-02-20,686,643,1336,1070,527,2246,953,764,167,1016,2676,1522,605,911,1090,1170,619,96,364,334,487
2022-02-21,2022-03-06,700,505,983,637,254,3378,925,693,137,848,2330,1353,574,326,557,591,304,51,141,154,247
