start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,765,674,433,0,0,0,0,616,1024,518,117,395,515,692,218,157,138,158,379
2020-04-06,2020-04-19,14,0,588,693,412,0,0,0,0,467,618,339,88,354,502,599,281,126,148,179,329
2020-04-20,2020-05-03,28,0,498,617,382,0,0,0,0,283,491,274,62,229,387,470,178,90,105,155,282
2020-05-04,2020-05-17,42,618,550,628,407,431,751,625,48,321,459,240,101,215,390,490,168,42,150,148,290
2020-05-18,2020-05-31,56,604,511,618,372,488,755,600,90,353,744,491,289,294,613,623,290,66,168,207,282
2020-06-01,2020-06-14,70,567,514,646,355,555,698,578,90,451,975,600,251,343,557,582,249,36,171,185,270
2020-06-15,2020-06-28,84,455,484,587,381,870,534,485,64,520,1266,794,548,233,595,572,331,124,278,257,378
2020-06-29,2020-07-12,98,462,453,563,374,610,545,438,45,613,641,405,668,263,629,578,398,65,230,243,320
2020-07-13,2020-07-26,112,12,344,502,236,10,19,19,0,229,471,279,163,269,860,695,332,44,136,133,177
2020-07-27,2020-08-09,126,613,542,574,322,691,868,689,144,486,1505,962,513,360,1016,856,354,86,219,227,312
2020-08-10,2020-08-23,140,617,1401,1180,692,1746,1208,681,287,1786,3899,2285,956,956,2174,2013,1121,250,674,579,707
2020-08-24,2020-09-06,154,674,1477,1402,794,1507,1069,708,170,3618,3748,2116,1502,669,2385,2100,1193,280,859,736,879
2020-09-07,2020-09-20,168,880,1307,1397,958,11889,2477,1523,241,2894,3969,2493,2133,4504,2190,2029,1004,254,760,637,992
2020-09-21,2020-10-04,182,688,1104,1102,592,6719,1548,946,140,1783,3150,1937,970,2385,1594,1453,767,128,495,414,579
2020-10-05,2020-10-18,196,633,952,1015,598,3384,1211,743,111,868,1484,796,534,682,1002,1001,582,246,590,498,722
2020-10-19,2020-11-01,210,612,902,991,732,1676,913,704,94,957,1558,889,357,676,3129,2560,867,117,410,358,532
2020-11-02,2020-11-15,224,640,1127,1235,812,4565,1175,834,80,1885,1924,1086,370,435,1806,1706,996,126,534,487,790
2020-11-16,2020-11-29,238,771,1001,1109,719,6957,1558,1034,90,2419,1372,821,612,666,1113,1105,656,167,350,335,529
2020-11-30,2020-12-13,252,704,1030,902,555,6552,1436,845,102,1560,2269,1368,973,424,1581,1329,480,108,475,423,486
2020-12-14,2020-12-27,266,722,1329,1379,822,912,980,702,110,1065,1741,1020,440,814,1689,1533,751,149,511,440,655
2020-12-28,2021-01-10,280,700,1106,1055,664,703,872,577,51,787,1585,925,1673,330,1302,1218,612,48,262,296,465
2021-01-11,2021-01-24,294,541,1080,815,449,569,725,408,28,775,1195,603,324,337,1071,916,696,48,154,189,321
2021-01-25,2021-02-07,308,598,1081,868,438,651,767,486,25,549,1142,537,152,277,1724,1412,1062,49,202,190,303
2021-02-08,2021-02-21,322,594,1091,876,455,728,765,456,37,634,1310,658,491,325,921,897,539,242,328,271,543
2021-02-22,2021-03-07,336,506,935,908,555,734,638,439,47,489,919,416,172,327,754,778,422,42,197,192,399
2021-03-08,2021-03-21,350,615,1012,981,537,4018,1164,696,68,1707,1332,755,438,727,1338,1168,581,54,204,210,337
2021-03-22,2021-04-04,364,627,876,922,584,5040,1573,1076,1081,625,1431,868,317,734,1407,1214,811,129,268,212,427
2021-04-05,2021-04-18,378,569,845,806,507,1241,889,562,142,590,1361,772,492,578,972,920,560,96,234,257,366
2021-04-19,2021-05-02,392,585,1107,929,556,4794,1244,778,100,1298,1628,941,339,1291,1433,1327,582,250,340,316,397
2021-05-03,2021-05-16,406,691,1040,1160,654,4289,1346,810,109,840,1805,1033,622,1137,1515,1475,673,113,470,457,482
2021-05-17,2021-05-30,420,690,1043,1182,697,5664,1614,1027,142,2022,2184,1332,536,782,1455,1291,743,420,534,463,457
2021-05-31,2021-06-13,434,810,1445,1409,711,4434,1658,974,300,1146,2098,1198,662,673,2020,1640,1124,291,572,492,540
2021-06-14,2021-06-27,448,820,856,1233,772,5557,1654,1050,180,740,1511,889,496,1937,2339,1895,962,183,721,618,1592
2021-06-28,2021-07-11,462,831,1057,1611,1001,3987,1390,902,160,1262,1924,1111,675,1655,1998,1951,1187,267,908,749,1011
2021-07-12,2021-07-25,476,696,650,1302,913,2117,1068,722,121,318,821,461,253,554,1792,1659,1279,263,1377,1136,1055
2021-07-26,2021-08-08,490,754,882,1332,899,1051,1085,878,235,566,1571,940,359,630,1894,1734,1133,248,758,599,842
2021-08-09,2021-08-22,504,707,1678,1443,723,988,1252,863,253,1617,3386,1903,995,675,1795,1652,904,270,1097,908,1388
2021-08-23,2021-09-05,518,779,1304,1303,632,1762,1266,812,133,1428,2146,1170,659,984,1831,1639,1345,129,381,347,533
2021-09-06,2021-09-19,532,692,1155,1158,662,3829,1205,815,155,1198,2056,1174,499,1384,1203,1184,627,138,531,468,810
2021-09-20,2021-10-03,546,677,1346,1260,686,5064,1232,807,154,1625,2456,1290,877,565,3889,3147,2882,187,482,487,708
2021-10-04,2021-10-17,560,677,1200,1205,511,4205,1167,888,161,2237,2631,1588,589,593,1261,1254,674,132,387,441,470
2021-10-18,2021-10-31,574,915,1359,1167,644,2241,1380,1006,254,1339,2307,1214,504,672,2100,1854,889,1165,1040,828,1805
2021-11-01,2021-11-14,588,601,1164,1229,630,2597,1063,722,96,1139,2234,1253,688,937,1088,1181,572,193,749,710,765
2021-11-15,2021-11-28,602,658,1531,1072,527,3622,1128,854,86,1501,2283,1163,673,895,1055,1041,579,147,340,333,517
2021-11-29,2021-12-12,616,766,1223,999,489,6421,1269,1037,142,1130,1845,994,493,695,1021,1021,610,659,621,501,730
2021-12-13,2021-12-26,630,891,1503,1147,575,1882,1316,935,135,1387,2130,1191,666,816,1116,1126,582,174,515,436,590
2021-12-27,2022-01-09,644,883,1899,1360,588,5597,3127,2290,175,1728,2914,1618,1055,785,1436,1360,690,128,400,331,534
