start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,760,670,401,0,0,0,0,623,1021,517,107,336,515,671,215,146,116,147,349
2020-04-06,2020-04-19,14,0,598,697,410,0,0,0,0,508,663,318,67,384,503,613,284,152,156,176,338
2020-04-20,2020-05-03,28,0,496,615,408,0,0,0,0,273,497,268,68,225,379,441,165,92,130,180,310
2020-05-04,2020-05-17,42,610,573,626,415,403,725,598,48,302,544,262,99,226,738,775,438,32,156,175,292
2020-05-18,2020-05-31,56,598,572,601,374,458,745,605,71,404,886,586,300,213,540,549,254,62,160,196,270
2020-06-01,2020-06-14,70,580,521,634,355,556,659,619,93,519,982,602,309,333,540,542,209,31,176,209,270
2020-06-15,2020-06-28,84,461,482,570,368,942,571,477,67,558,1125,686,465,222,605,557,396,88,209,203,339
2020-06-29,2020-07-12,98,435,488,526,356,560,521,423,57,349,759,435,191,294,632,611,467,95,283,250,527
2020-07-13,2020-07-26,112,13,388,470,240,9,19,20,2,271,563,338,242,176,625,537,405,43,139,136,167
2020-07-27,2020-08-09,126,593,550,591,346,570,800,620,142,540,1614,1016,673,380,1018,818,422,79,206,223,292
2020-08-10,2020-08-23,140,613,1393,1153,722,1647,1310,748,235,1739,4017,2403,1150,907,2200,1993,1125,217,634,586,768
2020-08-24,2020-09-06,154,643,1472,1461,824,1270,1086,703,181,1231,3540,1964,1009,768,2324,1984,1307,317,915,762,962
2020-09-07,2020-09-20,168,882,1287,1408,948,10617,2387,1485,1218,2906,3262,1880,954,3793,2446,2257,1191,263,786,676,1024
2020-09-21,2020-10-04,182,688,1142,1086,602,6781,1503,899,97,1913,3164,1961,1015,1460,1550,1369,708,147,553,446,581
2020-10-05,2020-10-18,196,603,969,1013,599,3869,1241,780,154,1149,1607,848,534,700,1037,1062,598,317,588,489,726
2020-10-19,2020-11-01,210,614,872,1014,741,1609,937,688,102,855,1496,806,571,678,3081,2568,806,152,435,429,664
2020-11-02,2020-11-15,224,650,1116,1224,802,5777,1236,844,84,809,1630,938,461,1189,1579,1478,775,124,454,467,717
2020-11-16,2020-11-29,238,785,997,1083,692,5675,1505,1007,96,2790,1541,926,592,653,1126,1114,741,167,302,311,483
2020-11-30,2020-12-13,252,715,1085,910,534,6414,1466,813,137,1341,2129,1239,977,488,1550,1328,619,105,438,397,458
2020-12-14,2020-12-27,266,709,1323,1353,799,801,952,665,100,1031,2053,1235,695,766,2087,1776,785,163,480,416,625
2020-12-28,2021-01-10,280,715,1086,1042,660,763,897,619,53,771,1379,798,1475,366,1200,1145,585,52,286,296,449
2021-01-11,2021-01-24,294,558,1079,831,461,547,742,430,35,583,1230,633,318,301,1001,895,726,45,128,191,297
2021-01-25,2021-02-07,308,580,1096,865,436,622,739,463,36,528,1183,511,149,306,1814,1452,565,55,234,177,337
2021-02-08,2021-02-21,322,589,1120,872,453,733,749,483,53,785,1438,738,468,345,928,901,617,252,366,300,546
2021-02-22,2021-03-07,336,539,902,889,558,739,665,447,45,464,916,476,194,282,738,706,325,44,189,160,402
2021-03-08,2021-03-21,350,608,1022,984,547,3154,1036,612,52,1772,1285,736,348,578,1117,1011,660,89,245,223,361
2021-03-22,2021-04-04,364,586,857,920,611,4889,1542,1049,1075,657,1346,800,303,672,1250,1122,847,135,279,243,440
2021-04-05,2021-04-18,378,572,874,818,520,1453,913,603,257,487,1185,670,279,514,1370,1210,549,103,264,268,415
2021-04-19,2021-05-02,392,549,1131,925,560,4413,1130,728,85,1467,1787,1024,659,1093,1757,1574,949,324,453,374,571
2021-05-03,2021-05-16,406,687,1045,1186,626,5451,1548,953,225,1531,1746,995,429,1166,1592,1471,847,92,461,440,443
2021-05-17,2021-05-30,420,716,1043,1186,709,5661,1658,1070,138,1736,1973,1161,582,754,1514,1336,792,574,613,518,511
