start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,764,668,401,0,0,0,0,646,1001,479,111,369,476,655,213,146,125,138,344
2020-04-06,2020-04-19,14,0,598,708,394,0,0,0,0,433,630,326,80,353,496,600,279,138,148,170,326
2020-04-20,2020-05-03,28,0,514,609,403,0,0,0,0,273,505,274,72,237,356,443,169,94,130,157,305
2020-05-04,2020-05-17,42,623,545,625,404,406,774,615,47,319,471,242,65,226,755,763,460,38,156,163,282
2020-05-18,2020-05-31,56,589,545,613,383,460,700,645,76,316,770,468,194,239,632,659,459,71,166,181,289
2020-06-01,2020-06-14,70,565,489,641,353,529,689,584,65,373,617,355,174,327,505,519,235,55,224,216,289
2020-06-15,2020-06-28,84,479,458,586,355,904,591,488,77,566,1173,690,421,239,517,539,238,118,256,222,353
2020-06-29,2020-07-12,98,453,451,564,378,551,525,417,52,585,607,403,670,272,564,544,316,73,281,280,395
2020-07-13,2020-07-26,112,10,337,486,237,10,15,17,0,185,444,271,180,202,525,516,553,32,119,123,166
2020-07-27,2020-08-09,126,603,528,593,347,599,821,655,130,493,1397,878,702,347,924,788,343,61,192,197,267
2020-08-10,2020-08-23,140,591,1407,1156,686,1530,1200,723,217,1356,4122,2451,1206,692,1858,1740,1003,205,640,564,674
2020-08-24,2020-09-06,154,648,1467,1419,811,1202,1054,718,166,2970,3418,1911,1273,633,1964,1790,1086,377,874,722,955
2020-09-07,2020-09-20,168,874,1310,1455,920,11281,2210,1348,185,3699,3922,2397,2131,4304,2578,2304,1044,281,777,690,1116
2020-09-21,2020-10-04,182,713,1085,1104,617,6960,1597,937,99,1725,2589,1510,697,2245,1635,1489,721,143,592,478,586
2020-10-05,2020-10-18,196,635,926,1020,590,3380,1280,796,135,1039,1436,760,492,998,1085,1086,506,289,621,488,802
2020-10-19,2020-11-01,210,624,871,1025,718,1722,890,686,81,1242,1491,827,475,798,1488,1380,652,90,417,374,553
2020-11-02,2020-11-15,224,637,1105,1229,814,6221,1231,884,149,1999,1938,1164,464,787,1666,1576,737,116,541,513,828
2020-11-16,2020-11-29,238,779,1026,1094,695,6244,1541,990,78,2546,1490,888,521,530,1053,1071,517,112,361,362,530
2020-11-30,2020-12-13,252,703,1067,871,527,4991,1476,798,133,1508,2088,1180,851,504,1292,1125,354,64,329,316,368
2020-12-14,2020-12-27,266,749,1326,1373,815,872,988,698,110,965,1840,1116,547,708,2128,1812,846,130,551,483,698
2020-12-28,2021-01-10,280,688,1098,1047,680,697,839,564,46,679,1473,884,766,315,1089,1110,488,69,310,296,463
2021-01-11,2021-01-24,294,552,1108,795,471,548,738,431,30,592,1204,575,304,283,856,769,528,50,144,190,304
2021-01-25,2021-02-07,308,556,1038,911,432,549,699,438,34,518,1076,512,133,308,885,803,1068,48,285,223,319
2021-02-08,2021-02-21,322,634,1081,891,440,778,815,499,52,785,1348,756,542,313,738,781,439,53,240,215,376
2021-02-22,2021-03-07,336,554,911,875,543,747,664,492,47,489,874,445,161,267,678,668,338,52,202,167,413
2021-03-08,2021-03-21,350,621,1004,972,570,3878,1133,698,64,811,1115,582,360,813,1165,1084,753,96,309,280,396
2021-03-22,2021-04-04,364,574,871,914,593,5035,1541,1042,1084,1626,1519,872,371,848,1218,1113,721,118,273,243,422
2021-04-05,2021-04-18,378,593,892,806,484,1404,945,622,145,469,1210,647,298,459,1431,1193,605,110,242,241,385
2021-04-19,2021-05-02,392,602,1143,937,561,4972,1350,834,104,1852,1821,1073,704,1569,1769,1515,948,434,464,414,588
2021-05-03,2021-05-16,406,683,1026,1200,610,5651,1583,971,190,1415,1705,981,482,956,1460,1428,771,127,462,456,471
2021-05-17,2021-05-30,420,687,1081,1163,703,6287,1651,1064,169,2171,2557,1541,638,736,1388,1225,663,516,585,535,518
2021-05-31,2021-06-13,434,833,1459,1377,710,4616,1644,1001,197,1842,2254,1356,765,998,1654,1495,901,359,621,526,564
2021-06-14,2021-06-27,448,839,836,1259,747,5526,1674,1096,201,684,1411,802,501,1978,3195,2510,2085,296,603,555,714
2021-06-28,2021-07-11,462,795,1072,1622,978,4000,1358,927,159,1261,1976,1139,666,1608,2475,2341,1265,1684,1533,1227,1972
2021-07-12,2021-07-25,476,683,640,1273,953,2154,1077,753,141,321,822,501,282,595,1904,1700,995,246,1383,1169,1111
2021-07-26,2021-08-08,490,723,899,1336,880,944,1057,793,239,593,1619,969,383,478,1759,1682,1089,240,699,574,786
2021-08-09,2021-08-22,504,724,1703,1384,699,858,1134,771,163,1407,3131,1796,814,1036,2805,2343,1270,254,1064,890,1377
2021-08-23,2021-09-05,518,767,1314,1317,639,1446,1203,703,143,1384,2272,1205,697,729,1841,1596,1203,127,404,363,594
2021-09-06,2021-09-19,532,644,1159,1190,658,3061,1103,763,133,1201,2129,1177,645,1052,1751,1608,625,178,584,545,897
2021-09-20,2021-10-03,546,683,1359,1230,652,5536,1275,855,142,2106,2390,1293,789,562,4062,3251,3030,191,490,467,678
2021-10-04,2021-10-17,560,678,1189,1242,533,5363,1354,995,147,1988,2390,1457,570,705,2044,1835,1981,203,438,472,518
2021-10-18,2021-10-31,574,909,1335,1187,658,2865,1553,1152,333,1638,3294,2033,1200,773,2156,1899,965,1176,1056,846,1728
2021-11-01,2021-11-14,588,619,1164,1213,603,2827,1067,751,118,1445,3413,2165,1032,982,1500,1460,1034,174,387,429,637
2021-11-15,2021-11-28,602,669,1540,1060,513,6508,1809,1338,95,1698,2369,1290,655,472,1015,1002,574,152,361,336,576
2021-11-29,2021-12-12,616,768,1215,992,516,7944,2353,1850,137,1240,1691,880,481,547,843,891,512,743,1141,889,1275
2021-12-13,2021-12-26,630,906,1568,1173,554,2926,1377,1037,205,1388,2265,1282,657,787,1082,1061,638,233,495,474,612
2021-12-27,2022-01-09,644,897,1913,1334,603,2658,1503,1083,196,2978,3111,1756,1245,613,1358,1322,699,91,298,293,529
2022-01-10,2022-01-23,658,584,1318,1319,633,3270,1091,718,91,1516,1806,948,557,1035,1537,1490,808,114,450,422,506
2022-01-24,2022-02-06,672,891,1709,1055,599,6796,1514,1125,125,2551,3354,1970,913,924,1138,1115,638,3074,2166,1618,3555
2022-02-07,2022-02-20,686,648,1334,1081,507,2001,889,735,100,1494,2266,1177,441,729,1030,1111,510,84,282,291,419
2022-02-21,2022-03-06,700,506,980,601,265,2696,886,564,98,758,1740,992,513,312,582,564,346,99,160,164,272
