start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,756,681,408,0,0,0,0,569,976,507,106,388,493,672,216,184,141,138,364
2020-04-06,2020-04-19,14,0,604,702,402,0,0,0,0,519,657,367,81,342,513,573,237,153,157,178,336
2020-04-20,2020-05-03,28,0,488,618,391,0,0,0,0,239,429,261,69,224,373,460,201,102,117,159,309
2020-05-04,2020-05-17,42,617,545,639,406,402,762,628,55,288,517,239,58,189,559,634,396,37,159,153,268
2020-05-18,2020-05-31,56,613,562,609,372,493,766,663,82,374,791,473,222,257,719,738,464,59,167,192,282
2020-06-01,2020-06-14,70,531,498,639,351,491,643,549,81,427,868,551,226,344,509,503,246,60,183,186,274
2020-06-15,2020-06-28,84,463,455,606,369,991,629,450,80,532,1210,751,493,251,638,589,369,114,309,281,395
2020-06-29,2020-07-12,98,444,487,575,367,632,505,437,51,691,874,571,716,301,642,583,443,58,239,243,300
2020-07-13,2020-07-26,112,12,360,481,239,20,21,20,2,200,424,267,94,225,572,521,519,35,124,121,166
2020-07-27,2020-08-09,126,607,545,596,362,761,852,668,143,448,1286,891,424,344,889,770,391,69,229,235,332
2020-08-10,2020-08-23,140,597,1391,1152,671,1557,1256,717,284,1315,3785,2197,1003,823,2019,1850,1046,205,601,543,697
2020-08-24,2020-09-06,154,671,1502,1404,820,1368,1198,798,203,3526,3544,1984,1266,664,2008,1780,1108,260,827,702,873
2020-09-07,2020-09-20,168,898,1269,1377,957,12626,2387,1493,211,3034,3816,2371,2217,2131,1929,1845,911,269,830,705,1143
2020-09-21,2020-10-04,182,688,1131,1089,613,6353,1573,966,107,1719,2746,1669,791,2769,1568,1428,667,122,494,422,557
2020-10-05,2020-10-18,196,604,935,1040,616,3477,1236,763,137,1063,1507,778,336,1074,1221,1184,636,150,478,455,662
2020-10-19,2020-11-01,210,604,906,1029,715,1553,898,661,81,1102,1534,886,381,758,3103,2540,831,135,493,433,668
2020-11-02,2020-11-15,224,649,1109,1222,792,5934,1171,840,80,2009,1696,970,387,733,1472,1459,589,132,618,562,862
2020-11-16,2020-11-29,238,782,1008,1081,729,6736,1525,1016,95,2683,1409,836,542,540,1062,1104,613,118,331,364,535
2020-11-30,2020-12-13,252,690,1067,898,536,6189,1415,794,99,1313,2158,1243,1117,375,1136,1046,400,74,356,359,421
2020-12-14,2020-12-27,266,756,1334,1341,827,1023,1035,744,121,1004,1946,1160,609,723,2193,1842,799,184,611,509,693
2020-12-28,2021-01-10,280,699,1100,1021,666,645,897,576,44,823,1535,860,1625,289,1217,1156,500,62,277,292,433
2021-01-11,2021-01-24,294,584,1094,799,442,587,767,472,34,788,1289,646,388,331,1022,898,743,37,158,188,308
2021-01-25,2021-02-07,308,610,1046,893,428,678,810,476,45,505,1048,471,150,313,1914,1569,1139,45,149,149,295
2021-02-08,2021-02-21,322,611,1036,861,455,787,771,515,53,746,1299,714,561,248,728,792,276,53,215,223,354
2021-02-22,2021-03-07,336,553,886,884,537,670,673,482,47,451,835,383,133,276,781,728,347,47,183,171,393
2021-03-08,2021-03-21,350,596,1040,961,552,4012,1106,665,54,2078,1407,798,428,758,1282,1185,689,64,314,301,387
2021-03-22,2021-04-04,364,571,870,905,583,2814,914,613,78,1632,1268,636,343,724,829,877,574,83,251,234,379
2021-04-05,2021-04-18,378,568,863,830,503,1394,819,542,73,434,1059,557,350,617,1436,1235,595,101,250,250,397
2021-04-19,2021-05-02,392,578,1131,896,545,4247,1288,739,95,1297,1583,888,557,1226,1575,1405,752,398,377,375,551
2021-05-03,2021-05-16,406,699,1031,1182,623,4511,1403,822,122,1578,1863,1065,723,720,1372,1387,611,118,471,448,474
2021-05-17,2021-05-30,420,687,1066,1160,672,5626,1654,1049,161,2180,2401,1488,634,740,1407,1262,627,274,561,482,477
2021-05-31,2021-06-13,434,808,1436,1412,705,4453,1599,938,291,2021,2246,1352,828,997,2055,1683,1159,290,607,495,542
2021-06-14,2021-06-27,448,795,893,1269,734,5830,1785,1154,210,496,1216,666,295,2938,2958,2354,1749,258,850,650,1676
2021-06-28,2021-07-11,462,822,1068,1597,1015,3950,1517,970,209,1189,1856,1067,502,1388,2474,2290,1192,1650,875,772,934
2021-07-12,2021-07-25,476,673,647,1322,934,2059,1060,681,110,333,801,454,207,545,1652,1597,955,192,672,590,766
2021-07-26,2021-08-08,490,718,890,1323,871,981,1001,803,191,491,1486,975,341,684,2066,1887,1232,253,762,642,849
2021-08-09,2021-08-22,504,720,1708,1455,675,961,1258,874,253,1272,2933,1651,700,985,2707,2293,1273,305,495,472,606
2021-08-23,2021-09-05,518,782,1260,1321,613,1888,1239,814,130,1178,2099,1196,816,844,1618,1556,717,141,388,370,504
2021-09-06,2021-09-19,532,671,1147,1168,688,2834,1146,771,142,1520,2182,1230,504,701,1751,1644,615,135,575,508,844
2021-09-20,2021-10-03,546,672,1349,1291,656,5903,1300,836,143,1790,2516,1405,1051,612,2787,2320,2947,183,478,437,665
2021-10-04,2021-10-17,560,695,1195,1236,511,4237,1317,902,146,1241,2708,1616,736,706,1354,1347,914,187,433,455,517
2021-10-18,2021-10-31,574,916,1316,1212,648,2687,1540,1108,346,1244,2705,1511,1037,669,1989,1781,770,1129,963,736,1320
2021-11-01,2021-11-14,588,618,1167,1219,621,2933,1135,764,144,1373,2924,1887,900,1051,1494,1450,1110,192,660,638,801
2021-11-15,2021-11-28,602,684,1507,1064,514,6527,1737,1301,96,1563,2302,1184,624,890,1202,1109,637,136,388,362,630
2021-11-29,2021-12-12,616,778,1239,979,506,6707,2361,1861,136,1175,1848,1019,489,641,888,929,542,828,744,571,807
2021-12-13,2021-12-26,630,885,1569,1165,586,2274,1373,978,206,1211,2255,1206,600,722,1214,1205,676,243,618,571,725
2021-12-27,2022-01-09,644,861,1916,1368,610,6486,3185,2292,176,3121,2815,1560,1023,725,1265,1212,687,96,330,273,442
2022-01-10,2022-01-23,658,581,1295,1337,624,3199,1145,748,92,1713,1736,874,512,782,1213,1219,614,124,447,396,596
2022-01-24,2022-02-06,672,883,1718,1068,610,6117,1563,1107,180,2446,3280,1916,768,422,979,983,606,3019,2316,1748,3695
2022-02-07,2022-02-20,686,674,1328,1071,510,2457,980,783,83,1198,2751,1586,542,894,1193,1215,607,93,348,319,449
2022-02-21,2022-03-06,700,539,968,601,273,4137,995,767,157,815,2249,1324,350,194,557,588,327,87,160,151,283
