start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,765,678,410,0,0,0,0,582,1021,453,82,368,477,657,211,153,113,151,353
2020-04-06,2020-04-19,14,0,587,697,406,0,0,0,0,470,644,327,64,350,530,610,254,149,159,198,340
2020-04-20,2020-05-03,28,0,507,597,401,0,0,0,0,261,475,277,60,234,355,434,176,106,137,166,309
2020-05-04,2020-05-17,42,613,563,640,397,432,767,639,50,312,514,258,108,221,617,626,235,36,140,150,273
2020-05-18,2020-05-31,56,604,515,604,377,470,768,624,85,366,751,451,273,226,788,783,504,61,169,175,281
2020-06-01,2020-06-14,70,551,505,635,378,502,658,559,85,462,930,615,271,285,436,483,227,62,195,220,312
2020-06-15,2020-06-28,84,444,459,608,387,556,536,437,67,524,1186,708,443,241,611,604,389,84,217,213,362
2020-06-29,2020-07-12,98,452,468,559,367,535,502,420,42,694,917,578,717,274,625,609,473,95,242,236,527
2020-07-13,2020-07-26,112,12,352,475,241,8,19,18,0,194,468,268,173,276,942,776,470,46,104,106,181
2020-07-27,2020-08-09,126,595,544,582,345,711,848,679,133,375,1143,713,369,366,1043,875,371,81,191,210,297
2020-08-10,2020-08-23,140,608,1367,1156,696,1337,1214,629,219,1329,3691,2211,962,759,2185,1975,1021,221,593,568,764
2020-08-24,2020-09-06,154,655,1519,1385,810,1043,1079,701,181,3700,3677,2038,1259,779,2110,1880,1118,322,848,738,915
2020-09-07,2020-09-20,168,882,1306,1410,934,10854,2355,1472,1205,2466,2832,1625,762,1797,2554,2230,1269,306,812,679,1096
2020-09-21,2020-10-04,182,685,1098,1099,636,6577,1528,928,81,1869,2703,1651,865,2399,1510,1393,633,124,510,412,545
2020-10-05,2020-10-18,196,620,932,1029,602,3196,1174,742,152,1164,1649,890,567,732,1028,1049,502,331,532,507,695
2020-10-19,2020-11-01,210,638,899,1005,716,1519,902,670,79,1383,1743,980,583,735,3054,2513,907,148,474,429,642
2020-11-02,2020-11-15,224,667,1134,1201,798,4965,1277,870,145,1457,1645,936,314,1094,1504,1459,804,146,523,486,796
2020-11-16,2020-11-29,238,784,1003,1065,714,6412,1529,1007,86,1418,1275,746,479,684,1022,1003,642,120,346,357,529
2020-11-30,2020-12-13,252,688,1065,878,538,4829,1398,798,105,1445,2032,1156,874,494,1514,1323,416,114,514,440,476
2020-12-14,2020-12-27,266,736,1314,1343,826,929,1028,690,106,1100,1806,1092,605,763,1941,1663,770,170,510,461,650
2020-12-28,2021-01-10,280,687,1102,1065,672,749,865,576,44,782,1478,831,1646,356,1332,1261,603,66,280,285,452
2021-01-11,2021-01-24,294,576,1081,815,441,572,752,468,31,755,1265,657,339,365,1003,857,572,43,158,174,329
2021-01-25,2021-02-07,308,594,1091,893,425,651,777,475,31,547,1052,472,140,244,1836,1483,1011,47,264,218,303
2021-02-08,2021-02-21,322,610,1091,872,478,770,783,483,36,600,1188,635,468,331,928,897,620,245,331,269,553
2021-02-22,2021-03-07,336,578,904,914,530,805,723,496,58,436,867,425,121,302,815,773,403,42,162,155,407
2021-03-08,2021-03-21,350,614,999,988,548,3075,1090,633,64,963,1155,645,483,580,1336,1209,684,104,280,264,365
2021-03-22,2021-04-04,364,559,846,925,601,4605,1484,984,1069,1579,1176,626,326,620,1171,1094,757,123,288,244,471
2021-04-05,2021-04-18,378,565,866,818,514,1182,865,551,196,498,1071,642,265,549,1501,1238,628,78,210,222,346
2021-04-19,2021-05-02,392,576,1101,901,545,4141,1234,750,103,1173,1581,873,528,1556,1516,1353,1079,204,314,299,353
