start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,755,651,410,0,0,0,0,616,998,480,121,363,489,636,204,153,119,153,335
2020-04-06,2020-04-19,14,0,611,696,404,0,0,0,0,515,692,346,86,345,504,602,291,150,164,177,322
2020-04-20,2020-05-03,28,0,503,621,373,0,0,0,0,234,479,256,72,222,393,447,199,104,108,170,278
2020-05-04,2020-05-17,42,617,563,622,437,417,787,635,51,312,545,271,103,249,736,757,439,36,172,187,301
2020-05-18,2020-05-31,56,559,551,622,383,410,684,595,84,390,796,511,272,278,613,630,289,65,175,211,292
2020-06-01,2020-06-14,70,544,516,599,362,531,668,568,68,451,895,547,272,294,494,525,236,56,180,205,328
2020-06-15,2020-06-28,84,474,459,614,373,840,514,504,39,498,1088,705,471,224,541,539,294,101,197,205,326
2020-06-29,2020-07-12,98,452,457,556,352,548,506,423,39,605,676,444,672,312,728,679,532,97,300,268,581
2020-07-13,2020-07-26,112,17,366,468,253,13,15,25,2,262,442,274,199,228,921,782,610,33,127,113,189
2020-07-27,2020-08-09,126,590,544,593,333,677,842,667,151,525,1457,923,642,382,956,815,364,77,190,203,280
2020-08-10,2020-08-23,140,602,1409,1139,657,1614,1225,667,279,1672,4063,2388,1064,714,1955,1835,986,204,617,550,703
2020-08-24,2020-09-06,154,660,1504,1420,819,1312,1056,719,149,3559,3436,1936,1132,741,2581,2160,1293,241,845,687,871
2020-09-07,2020-09-20,168,865,1284,1430,917,12772,2186,1319,203,3773,3739,2246,2007,4608,2667,2407,1137,259,700,624,903
2020-09-21,2020-10-04,182,729,1067,1069,632,6858,1586,934,116,2174,2802,1774,840,2381,1697,1515,783,130,535,437,575
2020-10-05,2020-10-18,196,617,948,1021,594,3682,1264,763,127,931,1648,860,557,951,1165,1146,672,209,512,455,715
2020-10-19,2020-11-01,210,610,891,1015,745,1583,897,646,100,1306,1715,1027,610,714,3067,2510,808,109,426,398,568
2020-11-02,2020-11-15,224,665,1104,1190,796,6213,1235,888,97,1206,1744,1014,398,1286,1488,1440,742,129,566,531,852
2020-11-16,2020-11-29,238,787,974,1106,715,7187,1581,1042,96,2052,1264,736,410,820,1160,1170,714,86,293,346,487
2020-11-30,2020-12-13,252,688,1079,898,553,7146,1461,880,132,1318,1849,1001,604,424,1298,1146,349,75,371,375,460
2020-12-14,2020-12-27,266,727,1356,1395,801,921,989,682,116,1194,2041,1187,520,770,2296,1949,984,175,537,478,655
2020-12-28,2021-01-10,280,684,1068,1077,670,676,839,577,62,629,1472,812,694,270,1139,1120,484,67,307,313,466
2021-01-11,2021-01-24,294,566,1087,821,453,516,751,439,27,657,1307,674,384,266,874,795,526,52,170,188,327
2021-01-25,2021-02-07,308,597,1098,843,446,700,778,494,32,553,1068,465,152,303,1769,1416,542,42,298,239,316
2021-02-08,2021-02-21,322,587,1096,876,460,655,742,492,55,657,1295,678,471,318,944,931,601,257,343,279,555
2021-02-22,2021-03-07,336,568,891,902,527,676,702,494,50,469,820,442,170,296,687,679,300,50,191,189,410
2021-03-08,2021-03-21,350,609,1031,990,561,3247,1039,642,65,1437,1270,688,266,636,1271,1187,789,72,216,248,336
2021-03-22,2021-04-04,364,566,859,925,621,2550,897,594,74,1545,1498,903,319,674,983,993,426,125,263,225,429
2021-04-05,2021-04-18,378,536,912,817,491,1432,827,512,195,587,1394,771,481,480,1392,1225,611,69,218,227,353
2021-04-19,2021-05-02,392,597,1098,925,542,4855,1283,796,118,1457,1701,973,637,1364,1228,1193,674,398,438,392,565
2021-05-03,2021-05-16,406,700,1015,1168,627,5859,1616,1027,206,1402,1662,945,744,981,1401,1325,752,125,322,335,415
2021-05-17,2021-05-30,420,694,1060,1147,701,5877,1707,1097,168,1413,2045,1181,584,819,1527,1341,775,350,554,499,448
2021-05-31,2021-06-13,434,829,1472,1413,686,4308,1650,1030,290,2047,2381,1448,856,940,2199,1782,1274,308,604,528,552
2021-06-14,2021-06-27,448,804,857,1248,778,6205,1871,1170,223,579,1433,803,477,2345,2149,1775,1742,333,855,686,1763
2021-06-28,2021-07-11,462,806,1082,1589,976,4025,1539,1010,251,913,1937,1090,641,1837,2227,2103,920,1681,1535,1258,1935
2021-07-12,2021-07-25,476,678,674,1299,927,1975,1103,704,121,341,834,491,223,678,1580,1472,1151,285,1442,1230,1128
2021-07-26,2021-08-08,490,764,931,1321,900,997,1066,800,199,619,1548,939,393,450,1563,1549,966,274,801,703,896
2021-08-09,2021-08-22,504,742,1708,1421,705,1201,1387,962,304,1595,3262,1799,943,816,2012,1773,953,242,1031,841,1362
2021-08-23,2021-09-05,518,797,1259,1282,629,1756,1299,797,155,1259,2205,1233,643,848,1801,1588,1250,126,414,372,570
2021-09-06,2021-09-19,532,654,1191,1126,678,3267,1140,795,140,1404,2226,1261,577,825,1715,1578,695,151,576,533,848
2021-09-20,2021-10-03,546,640,1357,1279,651,4060,1219,782,149,2130,2766,1535,1140,681,3764,2982,2908,152,440,429,609
2021-10-04,2021-10-17,560,689,1204,1239,510,4412,1303,896,173,1852,2002,1134,425,857,2025,1826,1920,102,375,384,419
2021-10-18,2021-10-31,574,882,1334,1186,665,2424,1364,1013,248,1627,2905,1688,865,842,1709,1562,1143,1164,1058,846,1837
2021-11-01,2021-11-14,588,617,1162,1166,634,2770,1152,771,132,1392,3197,2032,979,854,1432,1341,1063,155,718,682,718
2021-11-15,2021-11-28,602,672,1493,1105,506,5733,1719,1289,83,1509,2385,1260,602,494,1171,1081,535,139,347,328,689
