start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,777,653,411,0,0,0,0,621,996,493,100,383,481,641,208,159,135,153,359
2020-04-06,2020-04-19,14,0,591,701,401,0,0,0,0,442,652,372,83,375,509,629,282,127,159,166,334
2020-04-20,2020-05-03,28,0,512,643,394,0,0,0,0,277,493,288,70,247,403,487,189,101,118,158,287
2020-05-04,2020-05-17,42,610,542,639,421,402,765,620,52,307,515,266,105,241,755,788,462,34,150,164,298
2020-05-18,2020-05-31,56,598,556,608,363,484,734,630,78,342,797,481,245,234,659,706,288,68,168,186,272
2020-06-01,2020-06-14,70,564,495,613,368,555,678,590,85,492,974,601,307,325,486,512,236,60,177,187,305
2020-06-15,2020-06-28,84,444,480,563,397,617,550,468,75,304,584,345,147,218,496,503,286,115,275,237,407
2020-06-29,2020-07-12,98,470,460,560,376,518,525,434,43,655,798,522,710,288,612,567,343,65,279,256,360
2020-07-13,2020-07-26,112,11,363,465,250,6,11,11,2,255,433,244,149,231,776,668,341,49,111,118,167
2020-07-27,2020-08-09,126,599,531,581,350,612,808,670,150,516,1415,935,745,305,804,675,348,73,179,181,277
2020-08-10,2020-08-23,140,598,1403,1158,672,1582,1302,753,215,1755,3902,2371,1146,873,2125,1939,992,199,516,479,698
2020-08-24,2020-09-06,154,661,1478,1393,840,1218,1189,776,205,3187,3492,1964,1347,682,2003,1770,1032,260,910,748,842
2020-09-07,2020-09-20,168,871,1271,1415,965,12415,2468,1519,1236,3017,3974,2483,2115,4440,2304,2129,955,287,806,670,1139
2020-09-21,2020-10-04,182,684,1116,1063,613,6796,1505,903,97,1804,3042,1862,930,2147,1492,1406,677,153,535,423,624
2020-10-05,2020-10-18,196,635,935,1020,616,3850,1318,818,141,1081,1671,892,490,1318,1191,1135,640,131,523,486,670
2020-10-19,2020-11-01,210,631,891,1035,724,1468,898,673,91,913,1546,880,446,781,3300,2695,983,119,487,437,674
2020-11-02,2020-11-15,224,653,1123,1165,825,4510,1221,904,148,2033,1966,1147,392,785,1428,1388,652,106,428,433,843
2020-11-16,2020-11-29,238,812,999,1088,681,6684,1630,1099,85,2487,1455,835,539,880,1109,1106,672,103,339,375,511
2020-11-30,2020-12-13,252,696,1029,901,562,6292,1420,854,132,1717,1928,1124,727,310,1410,1217,533,63,330,340,436
2020-12-14,2020-12-27,266,745,1306,1380,817,864,1006,713,102,1094,2030,1253,715,989,2333,1946,970,167,531,455,673
2020-12-28,2021-01-10,280,709,1104,1078,627,722,874,589,50,658,1352,799,541,337,1204,1211,545,57,252,265,408
2021-01-11,2021-01-24,294,545,1121,819,444,553,713,421,23,788,1279,653,349,284,823,744,398,48,182,205,320
2021-01-25,2021-02-07,308,585,1044,888,446,601,726,486,32,537,1115,503,139,354,1887,1521,1144,54,281,229,339
2021-02-08,2021-02-21,322,619,1091,877,467,723,792,530,51,760,1375,724,514,309,829,880,545,246,356,309,563
2021-02-22,2021-03-07,336,556,894,884,524,771,697,488,51,451,1013,488,226,221,702,718,295,45,183,175,379
2021-03-08,2021-03-21,350,609,1026,993,541,4195,1107,724,53,1774,1351,751,355,576,977,949,597,60,305,275,365
2021-03-22,2021-04-04,364,574,883,916,606,2425,890,580,74,1482,1360,820,248,668,1219,1115,551,125,270,231,434
2021-04-05,2021-04-18,378,550,859,816,493,1190,825,507,73,562,1313,741,473,581,900,873,542,95,255,228,366
2021-04-19,2021-05-02,392,558,1165,922,552,4493,1232,749,90,1247,1678,958,609,1076,1352,1254,839,450,434,401,575
2021-05-03,2021-05-16,406,710,968,1182,647,5133,1533,978,224,943,1579,910,461,591,1296,1215,622,98,490,457,483
2021-05-17,2021-05-30,420,668,1033,1180,731,5519,1582,971,147,2151,2345,1454,619,606,1451,1297,689,356,623,540,499
2021-05-31,2021-06-13,434,797,1435,1427,717,4366,1587,921,281,1506,2113,1199,799,895,1931,1596,1188,190,464,405,441
2021-06-14,2021-06-27,448,814,832,1280,751,5286,1771,1104,226,475,1298,683,478,2165,3005,2445,1923,231,606,536,765
2021-06-28,2021-07-11,462,805,1052,1611,1001,4185,1523,947,148,1060,1792,1041,470,1689,2420,2312,1241,1688,1522,1256,2003
2021-07-12,2021-07-25,476,663,666,1344,891,2038,1054,690,104,323,842,520,272,784,2059,1843,1093,261,1407,1142,1047
2021-07-26,2021-08-08,490,759,907,1347,866,1115,1135,868,253,531,1574,985,349,667,2017,1843,1206,293,684,636,808
2021-08-09,2021-08-22,504,729,1759,1437,722,970,1288,895,206,1571,3173,1767,816,955,2582,2225,1146,220,1014,855,1345
2021-08-23,2021-09-05,518,757,1277,1328,640,1654,1235,745,158,1305,2140,1122,632,966,1729,1589,1298,127,388,363,601
2021-09-06,2021-09-19,532,672,1160,1152,663,3112,1085,781,135,1098,1919,1080,524,961,1741,1657,666,174,624,527,814
2021-09-20,2021-10-03,546,682,1318,1273,646,5781,1237,867,189,1802,2440,1376,979,766,2911,2402,3059,171,445,438,660
2021-10-04,2021-10-17,560,727,1201,1192,506,4501,1286,948,207,1189,2672,1624,724,637,1313,1295,866,172,354,370,452
2021-10-18,2021-10-31,574,871,1343,1173,647,2456,1525,1101,326,1517,2857,1625,1081,747,1861,1679,892,115,488,416,777
2021-11-01,2021-11-14,588,642,1180,1187,598,2666,1132,807,136,1463,3342,2195,997,1419,1393,1354,1087,180,617,596,728
2021-11-15,2021-11-28,602,672,1522,1093,512,6036,1790,1315,101,1576,2498,1302,684,662,1139,1068,594,161,423,356,729
2021-11-29,2021-12-12,616,763,1187,1015,510,5900,2334,1823,119,1227,1870,1041,397,863,999,987,563,708,993,817,1208
2021-12-13,2021-12-26,630,881,1587,1186,545,3116,1325,1031,202,1436,2204,1187,720,965,1247,1268,644,189,459,411,548
2021-12-27,2022-01-09,644,864,1883,1366,621,2604,1312,994,160,2889,2807,1552,1137,706,1320,1289,651,107,300,268,442
2022-01-10,2022-01-23,658,588,1328,1366,617,3619,1174,809,85,1824,2006,1156,678,968,1504,1489,800,126,441,393,492
