start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,759,651,416,0,0,0,0,619,1063,490,102,377,480,640,210,183,141,151,350
2020-04-06,2020-04-19,14,0,604,692,409,0,0,0,0,455,650,323,84,348,495,631,258,138,167,186,343
2020-04-20,2020-05-03,28,0,491,622,400,0,0,0,0,241,435,298,70,214,380,469,177,92,112,166,298
2020-05-04,2020-05-17,42,615,555,639,415,410,772,649,55,285,475,219,67,235,758,780,432,37,172,168,291
2020-05-18,2020-05-31,56,577,546,599,389,432,693,568,75,407,844,541,295,265,804,802,516,67,174,193,274
2020-06-01,2020-06-14,70,539,511,627,364,543,654,580,78,505,991,634,300,306,524,581,234,44,112,170,252
2020-06-15,2020-06-28,84,450,487,591,401,553,543,466,39,402,1015,606,370,209,572,565,375,115,201,218,341
2020-06-29,2020-07-12,98,440,470,544,380,644,514,427,53,579,614,360,656,290,642,606,480,103,343,296,570
2020-07-13,2020-07-26,112,13,384,460,243,15,14,10,0,267,479,308,210,243,959,800,641,34,113,123,170
2020-07-27,2020-08-09,126,589,542,600,339,674,865,660,128,472,1356,858,515,354,948,792,388,76,168,191,258
2020-08-10,2020-08-23,140,598,1390,1118,716,1376,1297,746,315,1823,3879,2298,1134,689,1970,1805,910,226,641,571,773
2020-08-24,2020-09-06,154,667,1492,1397,832,1293,1055,692,161,3551,3733,2194,1587,670,2271,2019,1115,277,912,771,881
2020-09-07,2020-09-20,168,918,1317,1420,932,11290,2446,1533,1224,3161,4095,2487,1195,4007,2292,2128,921,275,865,678,923
2020-09-21,2020-10-04,182,644,1096,1128,626,6245,1377,848,98,2007,2896,1788,1020,1826,1495,1400,744,128,531,443,595
2020-10-05,2020-10-18,196,612,931,993,604,3557,1221,739,112,1239,1697,935,603,1059,1033,1029,505,276,618,553,746
2020-10-19,2020-11-01,210,616,873,1034,734,1641,934,621,70,1285,1909,1147,854,638,3007,2507,844,125,459,424,644
2020-11-02,2020-11-15,224,667,1139,1184,811,6156,1234,895,151,1979,1785,1002,376,1220,1597,1496,639,126,595,556,946
2020-11-16,2020-11-29,238,762,1017,1112,702,6810,1531,1004,94,2576,1527,930,640,613,1122,1120,696,109,383,380,521
2020-11-30,2020-12-13,252,705,1053,899,572,6610,1453,852,130,1269,2009,1188,940,429,1449,1224,559,81,367,356,467
2020-12-14,2020-12-27,266,720,1347,1372,811,930,996,669,105,1012,1832,1086,581,943,2205,1869,952,164,530,462,676
2020-12-28,2021-01-10,280,728,1131,1044,661,794,912,602,61,720,1465,826,1439,316,1032,1061,451,57,289,322,466
2021-01-11,2021-01-24,294,547,1120,812,435,547,705,438,27,725,1271,696,353,297,787,734,398,29,148,188,301
2021-01-25,2021-02-07,308,609,1010,872,451,645,813,461,37,497,1107,491,152,297,887,836,615,50,291,234,346
2021-02-08,2021-02-21,322,606,1093,853,437,763,762,504,46,730,1089,553,215,338,914,918,652,242,338,277,562
2021-02-22,2021-03-07,336,552,906,890,529,762,685,485,41,454,863,429,139,308,720,695,368,48,168,176,392
2021-03-08,2021-03-21,350,625,1012,955,576,4037,1169,690,68,1161,1090,567,305,492,1047,960,564,53,296,262,367
2021-03-22,2021-04-04,364,589,862,964,588,4509,1493,1063,1074,633,1370,842,232,732,1134,1080,618,106,260,218,416
