start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,755,666,411,0,0,0,0,565,993,507,122,383,474,621,205,187,140,156,347
2020-04-06,2020-04-19,14,0,622,702,388,0,0,0,0,519,699,365,74,359,547,605,267,151,161,181,327
2020-04-20,2020-05-03,28,0,500,612,400,0,0,0,0,260,453,258,72,235,378,469,191,107,117,171,301
2020-05-04,2020-05-17,42,630,533,635,417,429,809,646,65,301,499,233,108,184,563,631,411,37,158,155,300
2020-05-18,2020-05-31,56,595,561,609,371,403,748,613,66,396,852,496,218,231,632,614,417,51,149,184,279
2020-06-01,2020-06-14,70,557,492,630,367,556,694,604,86,303,637,363,151,311,512,541,210,56,199,204,310
2020-06-15,2020-06-28,84,460,482,572,382,843,542,468,48,408,926,605,379,226,586,558,343,117,291,268,420
2020-06-29,2020-07-12,98,461,446,571,362,648,535,446,51,379,778,503,269,278,582,579,407,122,296,278,542
2020-07-13,2020-07-26,112,14,365,472,233,13,17,19,2,219,463,264,142,232,574,541,561,35,105,101,162
2020-07-27,2020-08-09,126,594,534,592,331,681,870,686,128,533,1556,1038,752,376,895,760,348,63,224,232,285
2020-08-10,2020-08-23,140,618,1400,1203,674,1482,1320,758,298,1851,4165,2529,1329,964,2324,2064,997,191,520,483,679
2020-08-24,2020-09-06,154,654,1475,1441,829,1239,1153,757,197,3536,3566,2071,1349,617,2287,2015,1263,270,807,672,803
2020-09-07,2020-09-20,168,894,1319,1401,894,13374,2452,1546,229,3069,3829,2345,2075,4472,2610,2350,1076,199,744,601,850
2020-09-21,2020-10-04,182,679,1110,1120,617,7066,1572,968,116,1905,2733,1730,947,1384,1584,1427,648,131,524,399,593
2020-10-05,2020-10-18,196,625,986,1010,574,3545,1282,768,163,1191,1731,928,590,936,1105,1018,576,250,486,434,715
2020-10-19,2020-11-01,210,622,883,1024,733,1563,967,715,98,1362,1931,1151,802,568,3082,2521,902,110,399,373,558
2020-11-02,2020-11-15,224,669,1128,1188,806,5931,1225,857,90,1969,1907,1130,435,689,1744,1626,898,123,513,500,802
2020-11-16,2020-11-29,238,771,988,1112,714,6362,1487,1014,91,2113,1391,879,591,725,1107,1101,712,157,333,343,506
2020-11-30,2020-12-13,252,681,1042,904,555,5707,1467,878,128,1147,2114,1229,887,529,1557,1334,591,108,510,457,484
2020-12-14,2020-12-27,266,754,1306,1381,808,1088,1042,738,116,851,1707,1007,493,690,1947,1652,808,171,548,475,671
2020-12-28,2021-01-10,280,694,1113,1054,662,663,862,557,53,767,1523,851,1560,297,1244,1162,521,65,269,285,458
2021-01-11,2021-01-24,294,583,1082,809,450,564,719,474,30,726,1242,646,326,288,777,683,319,46,173,199,345
2021-01-25,2021-02-07,308,616,1031,864,436,656,823,486,34,498,1008,445,125,243,1714,1399,457,52,284,230,333
2021-02-08,2021-02-21,322,613,1114,879,421,656,793,487,58,784,1424,770,497,283,864,838,463,249,310,279,546
2021-02-22,2021-03-07,336,523,917,888,541,636,645,437,50,494,960,518,199,254,722,692,406,47,174,154,395
2021-03-08,2021-03-21,350,600,1049,1001,554,3123,1050,637,71,2061,1431,819,455,708,1225,1109,612,107,219,245,348
2021-03-22,2021-04-04,364,604,881,923,587,3168,941,670,82,1626,1526,899,379,581,1188,1101,656,120,271,203,437
2021-04-05,2021-04-18,378,584,875,814,503,1072,877,597,134,459,1057,536,219,620,962,924,557,97,261,234,364
2021-04-19,2021-05-02,392,568,1103,926,577,4221,1080,685,95,1400,1685,987,625,1558,1660,1489,1076,319,314,321,395
2021-05-03,2021-05-16,406,688,1009,1159,667,4753,1342,852,130,1544,1812,1080,733,726,1331,1301,666,120,466,478,466
2021-05-17,2021-05-30,420,669,1096,1166,678,5733,1660,992,110,1697,2193,1281,585,823,1479,1315,698,374,496,459,494
2021-05-31,2021-06-13,434,837,1420,1393,719,4573,1650,1029,284,1487,2259,1290,644,615,1723,1489,743,301,514,448,491
2021-06-14,2021-06-27,448,813,870,1258,775,5717,1739,1139,194,677,1352,731,302,1239,2297,1933,763,270,868,684,1718
2021-06-28,2021-07-11,462,804,1069,1594,983,4252,1491,931,164,1086,1541,799,373,1593,2374,2241,1189,199,1306,1110,1941
2021-07-12,2021-07-25,476,671,663,1295,924,1969,1076,709,102,315,809,487,219,677,1672,1577,847,246,1336,1113,1051
2021-07-26,2021-08-08,490,738,882,1347,869,988,1099,779,246,551,1626,1015,397,567,1936,1820,1013,239,659,534,798
2021-08-09,2021-08-22,504,749,1670,1483,714,1110,1404,895,318,1358,2994,1647,825,594,1863,1735,846,334,1042,864,1379
2021-08-23,2021-09-05,518,785,1260,1279,640,1563,1263,768,138,873,2021,1071,503,729,1820,1622,1290,131,383,368,560
2021-09-06,2021-09-19,532,671,1136,1162,659,3343,1174,813,137,1024,2056,1196,663,1099,1764,1648,702,164,511,462,744
2021-09-20,2021-10-03,546,649,1335,1271,672,4942,1219,799,151,1861,2026,1073,712,610,2689,2371,1006,137,446,404,618
2021-10-04,2021-10-17,560,715,1194,1213,543,4109,1303,947,145,1894,2129,1243,648,627,1843,1696,1643,193,473,502,531
2021-10-18,2021-10-31,574,884,1337,1203,630,2699,1479,1078,325,1597,3396,2024,1135,580,1755,1607,701,1134,987,780,1326
2021-11-01,2021-11-14,588,630,1168,1202,614,2827,1126,781,141,1096,2150,1260,607,1026,1316,1297,697,189,550,523,756
2021-11-15,2021-11-28,602,662,1573,1066,528,4234,1206,933,82,1114,2300,1138,461,422,920,926,515,162,400,380,714
2021-11-29,2021-12-12,616,754,1200,996,515,7934,2351,1823,109,1012,1714,924,334,646,892,900,522,708,1030,824,1220
2021-12-13,2021-12-26,630,876,1614,1161,568,3329,1382,1017,153,1418,2336,1329,683,587,1033,1038,598,181,634,603,672
2021-12-27,2022-01-09,644,854,1920,1374,612,6858,3141,2319,171,2935,2439,1333,798,734,1179,1172,576,120,321,309,483
2022-01-10,2022-01-23,658,582,1357,1363,644,3360,1008,684,69,1562,1823,950,541,1006,1400,1413,786,128,473,419,581
2022-01-24,2022-02-06,672,876,1715,1034,604,6122,1540,1095,167,2310,3428,2075,923,487,1019,1035,612,157,454,479,553
2022-02-07,2022-02-20,686,635,1321,1073,540,2353,916,731,82,1442,2344,1393,536,964,1220,1250,693,100,361,360,442
2022-02-21,2022-03-06,700,548,969,607,271,4314,1043,802,115,766,2189,1253,501,369,595,575,372,98,133,152,265
