start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,767,663,410,0,0,0,0,600,981,479,122,352,531,650,211,166,151,145,332
2020-04-06,2020-04-19,14,0,609,681,398,0,0,0,0,520,663,331,86,352,464,575,256,152,137,159,320
2020-04-20,2020-05-03,28,0,509,607,382,0,0,0,0,250,501,264,75,222,372,454,175,86,109,150,281
2020-05-04,2020-05-17,42,614,564,623,421,410,758,636,41,323,539,282,108,232,729,770,427,39,152,170,304
2020-05-18,2020-05-31,56,605,547,617,356,496,774,603,71,386,832,503,306,279,732,742,474,62,159,173,263
2020-06-01,2020-06-14,70,553,487,644,356,491,674,584,74,467,950,605,274,347,532,563,234,55,170,194,312
2020-06-15,2020-06-28,84,469,471,586,384,819,589,452,45,445,874,472,323,222,617,585,333,78,174,184,290
2020-06-29,2020-07-12,98,456,462,562,356,612,554,455,61,594,663,434,703,265,595,545,294,53,210,215,321
2020-07-13,2020-07-26,112,15,367,473,237,16,16,22,2,218,482,298,224,230,815,713,541,41,120,117,161
2020-07-27,2020-08-09,126,583,530,580,348,703,854,663,130,449,1068,676,331,281,690,630,302,59,219,218,302
2020-08-10,2020-08-23,140,605,1435,1158,671,1617,1253,709,280,1877,4316,2625,1179,930,2269,1963,1032,224,570,513,669
2020-08-24,2020-09-06,154,644,1530,1400,822,1060,1044,662,164,1603,3180,1800,928,732,2136,1812,1148,359,964,797,969
2020-09-07,2020-09-20,168,849,1315,1429,936,11688,2352,1455,1215,3313,3697,2188,1113,1414,2465,2272,1173,238,729,614,1076
2020-09-21,2020-10-04,182,673,1116,1098,590,6423,1531,961,123,1644,2706,1693,907,1758,1509,1414,668,131,503,452,528
2020-10-05,2020-10-18,196,617,955,1038,596,3732,1216,754,106,1242,1636,874,558,1058,1111,1097,477,216,593,505,762
2020-10-19,2020-11-01,210,603,880,1051,719,1548,901,626,79,773,1540,874,535,676,3166,2590,909,99,404,377,587
2020-11-02,2020-11-15,224,642,1140,1190,815,5892,1206,876,141,1809,2044,1206,440,969,1623,1509,788,103,419,430,758
2020-11-16,2020-11-29,238,764,1033,1080,720,5493,1457,918,82,2695,1412,834,565,697,1071,1083,652,106,344,330,515
2020-11-30,2020-12-13,252,699,1058,907,557,5549,1465,871,125,1416,2059,1205,1017,520,1218,1047,573,107,477,436,452
2020-12-14,2020-12-27,266,724,1317,1384,824,1000,1001,679,118,988,1895,1113,593,699,1500,1358,634,163,555,489,659
2020-12-28,2021-01-10,280,666,1119,1070,679,602,830,553,58,681,1475,825,629,354,1287,1221,613,72,305,300,462
2021-01-11,2021-01-24,294,568,1077,813,447,534,724,443,30,532,1120,538,254,308,846,750,468,42,147,171,299
2021-01-25,2021-02-07,308,597,1079,871,427,641,784,438,38,477,1175,525,159,317,1712,1379,968,47,177,154,301
2021-02-08,2021-02-21,322,606,1076,864,462,716,812,471,47,744,1282,698,491,343,862,847,603,247,327,285,548
2021-02-22,2021-03-07,336,518,922,882,554,626,618,437,45,538,999,497,209,282,716,691,418,41,199,184,408
2021-03-08,2021-03-21,350,588,1003,977,558,3275,1018,608,66,807,1179,688,482,1043,1281,1208,641,59,309,289,368
2021-03-22,2021-04-04,364,596,852,930,619,2999,963,658,78,1525,1205,672,314,816,1432,1300,878,135,272,243,449
2021-04-05,2021-04-18,378,579,919,791,494,1151,867,545,202,486,1131,608,304,527,1268,1117,604,100,242,246,384
2021-04-19,2021-05-02,392,584,1117,923,525,4449,1159,711,91,1344,1517,824,569,1329,1442,1269,984,461,407,383,582
2021-05-03,2021-05-16,406,683,1026,1188,628,4252,1343,792,117,1551,1581,896,630,1022,1404,1415,729,93,362,347,464
2021-05-17,2021-05-30,420,697,1064,1174,712,6060,1621,1006,140,1663,2416,1427,582,814,1556,1359,796,492,587,494,541
2021-05-31,2021-06-13,434,820,1452,1387,677,4510,1581,969,287,1242,2185,1272,711,836,1656,1389,777,284,484,433,519
2021-06-14,2021-06-27,448,835,835,1265,777,6381,1905,1283,164,673,1433,828,546,1100,2084,1723,985,206,553,455,645
2021-06-28,2021-07-11,462,822,1061,1590,956,3910,1584,1028,242,1085,1887,1049,528,1730,2204,2127,1157,1680,1454,1187,1949
2021-07-12,2021-07-25,476,686,622,1322,931,2216,1061,727,124,274,783,449,204,661,2328,2012,1200,271,1394,1171,1144
2021-07-26,2021-08-08,490,732,915,1340,862,1019,1037,799,220,597,1638,1017,424,630,1937,1770,1215,280,685,612,799
2021-08-09,2021-08-22,504,748,1658,1436,745,1134,1512,986,336,1546,3141,1780,843,1070,2847,2394,1217,356,554,519,673
2021-08-23,2021-09-05,518,781,1290,1331,607,1442,1191,748,142,1325,2187,1247,584,762,1717,1516,1191,103,346,339,555
2021-09-06,2021-09-19,532,651,1156,1170,684,2861,1085,755,137,1072,2170,1235,514,1027,1722,1641,587,153,507,477,797
2021-09-20,2021-10-03,546,639,1313,1274,671,5562,1233,763,126,2118,2436,1289,832,680,1446,1443,774,181,448,398,666
2021-10-04,2021-10-17,560,688,1202,1196,536,4860,1351,956,212,1902,2451,1452,718,807,1928,1718,1903,210,466,485,460
2021-10-18,2021-10-31,574,908,1309,1217,649,2332,1551,1087,339,1338,2672,1578,1149,907,2267,1988,1192,1142,1127,889,1362
2021-11-01,2021-11-14,588,594,1176,1202,588,2315,1010,682,99,1063,2113,1225,503,987,1450,1436,1143,196,631,620,750
2021-11-15,2021-11-28,602,659,1548,1090,509,6064,1735,1314,73,1567,2056,1037,523,619,1094,1024,518,110,354,339,616
2021-11-29,2021-12-12,616,803,1210,1016,471,8108,2420,1850,119,1149,1874,985,354,719,949,986,573,846,719,540,784
2021-12-13,2021-12-26,630,880,1560,1158,568,2111,1291,1007,186,1458,2231,1262,740,868,1190,1188,595,189,635,587,692
2021-12-27,2022-01-09,644,870,1936,1353,622,5536,3048,2237,155,2707,2493,1316,783,593,1317,1311,648,135,465,391,564
2022-01-10,2022-01-23,658,555,1344,1384,595,2856,1047,697,77,1431,1729,931,444,874,1284,1365,701,102,419,378,512
2022-01-24,2022-02-06,672,870,1714,1037,625,6453,1514,1107,169,1795,3238,1925,891,451,999,1051,523,2960,2047,1583,3482
2022-02-07,2022-02-20,686,633,1323,1074,522,2387,945,757,179,1631,2506,1424,674,1234,1407,1360,763,97,343,327,455
2022-02-21,2022-03-06,700,526,987,617,249,2824,900,721,126,914,2359,1398,479,376,576,567,347,52,134,147,237
