start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,776,697,391,0,0,0,0,668,1006,498,105,393,469,646,211,182,143,142,331
2020-04-06,2020-04-19,14,0,597,698,396,0,0,0,0,437,641,343,86,363,510,606,285,150,155,165,339
2020-04-20,2020-05-03,28,0,512,624,400,0,0,0,0,269,481,292,71,253,375,456,172,114,128,179,293
2020-05-04,2020-05-17,42,602,535,651,439,396,716,598,50,308,476,246,94,246,730,757,444,45,177,187,287
2020-05-18,2020-05-31,56,577,547,639,350,415,688,606,65,398,826,525,272,282,749,742,331,74,179,198,258
2020-06-01,2020-06-14,70,563,527,602,366,577,682,584,65,480,1033,642,286,301,498,505,217,54,217,214,301
2020-06-15,2020-06-28,84,455,447,588,396,531,584,444,84,479,899,539,312,244,480,492,263,124,264,237,401
2020-06-29,2020-07-12,98,441,487,563,378,627,525,443,59,588,722,437,663,295,680,648,459,69,223,237,344
2020-07-13,2020-07-26,112,11,354,472,253,10,19,14,0,253,494,299,229,247,974,821,608,44,158,137,188
2020-07-27,2020-08-09,126,575,561,592,348,654,790,665,146,488,1424,929,563,314,912,761,358,57,189,215,293
2020-08-10,2020-08-23,140,586,1395,1129,688,1411,1297,718,299,1295,3946,2275,1040,942,2207,2003,1074,211,568,485,656
2020-08-24,2020-09-06,154,650,1496,1416,802,1256,1177,736,207,3499,3680,2072,1416,604,2057,1834,999,332,738,648,837
2020-09-07,2020-09-20,168,863,1290,1430,942,11443,2525,1542,1239,3688,3841,2335,2099,4182,2462,2230,1029,291,735,644,957
2020-09-21,2020-10-04,182,682,1089,1118,606,7039,1550,939,126,1800,2531,1547,773,1298,1443,1376,588,128,473,402,546
2020-10-05,2020-10-18,196,629,952,1011,588,3363,1225,761,141,1168,1635,867,589,949,1166,1142,637,236,563,499,703
2020-10-19,2020-11-01,210,603,908,1032,750,1629,895,659,87,1182,1834,1091,793,521,1354,1297,553,122,461,408,590
2020-11-02,2020-11-15,224,684,1110,1219,794,5221,1326,908,159,1693,1810,1077,407,747,1557,1492,769,110,532,532,794
2020-11-16,2020-11-29,238,838,991,1069,718,7345,1718,1108,92,1057,1182,674,350,726,949,1055,540,143,381,356,548
2020-11-30,2020-12-13,252,709,1052,897,546,6724,1452,892,124,1473,1986,1208,708,354,1123,1049,552,71,334,326,395
2020-12-14,2020-12-27,266,734,1296,1398,793,927,1008,702,121,1068,1779,982,518,676,2007,1729,748,161,478,463,670
2020-12-28,2021-01-10,280,711,1103,1036,677,759,904,583,43,833,1595,916,1638,270,914,954,363,67,282,292,465
2021-01-11,2021-01-24,294,576,1053,820,466,514,728,460,30,583,1154,614,326,283,786,721,381,33,143,174,285
2021-01-25,2021-02-07,308,594,1079,881,422,643,767,455,27,516,1056,475,147,283,1871,1485,1067,49,169,160,274
2021-02-08,2021-02-21,322,614,1098,874,457,805,794,503,48,709,1113,584,262,332,853,888,605,245,384,293,564
2021-02-22,2021-03-07,336,552,885,892,551,719,693,474,41,470,810,436,145,313,779,749,427,37,190,182,395
2021-03-08,2021-03-21,350,612,1009,982,554,3808,1129,673,71,1732,1446,812,486,814,1402,1247,696,90,226,211,342
2021-03-22,2021-04-04,364,555,851,946,610,4576,1469,1016,1074,1622,1395,813,306,554,1289,1172,571,120,271,247,440
2021-04-05,2021-04-18,378,566,887,788,477,1168,906,590,259,474,1133,599,273,578,1312,1123,583,72,206,231,381
2021-04-19,2021-05-02,392,575,1105,932,540,4397,1220,732,72,1050,1663,917,612,1570,1750,1536,1071,480,404,382,601
2021-05-03,2021-05-16,406,698,1040,1203,627,5185,1398,857,119,1478,1892,1061,486,897,1313,1270,534,103,348,355,439
2021-05-17,2021-05-30,420,706,1077,1149,690,6110,1696,1048,155,2165,2084,1214,585,696,1272,1187,644,248,484,419,441
2021-05-31,2021-06-13,434,822,1408,1407,716,4286,1608,959,210,1978,2078,1225,710,1000,1770,1477,903,227,516,423,480
2021-06-14,2021-06-27,448,804,856,1277,763,5519,1777,1143,225,656,1491,827,469,1334,2316,2022,987,264,770,615,1580
2021-06-28,2021-07-11,462,812,1063,1570,1015,4074,1577,1051,235,821,1700,921,540,1762,2246,2107,1232,238,1356,1098,1909
2021-07-12,2021-07-25,476,684,662,1266,958,2428,1064,767,125,334,866,510,246,693,2338,2013,1356,261,1396,1164,1109
2021-07-26,2021-08-08,490,753,890,1287,870,1022,1108,833,223,543,1560,951,401,407,1429,1462,796,234,662,574,820
2021-08-09,2021-08-22,504,715,1685,1458,695,1014,1465,933,318,1569,3391,1903,900,728,1914,1750,979,171,478,470,621
2021-08-23,2021-09-05,518,799,1304,1299,637,1714,1306,831,161,1295,2021,1086,659,674,1664,1527,1311,139,383,369,539
2021-09-06,2021-09-19,532,620,1175,1130,669,2739,1034,714,131,1417,2054,1122,546,704,1177,1206,566,117,504,484,786
2021-09-20,2021-10-03,546,680,1316,1287,673,5989,1270,837,144,1848,2360,1298,615,692,1552,1446,897,196,472,472,681
2021-10-04,2021-10-17,560,681,1188,1222,550,4342,1215,874,121,1898,2033,1189,468,826,1901,1745,1692,208,442,485,523
2021-10-18,2021-10-31,574,923,1269,1177,671,2804,1412,1043,251,1562,3242,2015,1171,752,2147,1874,911,128,551,459,1042
2021-11-01,2021-11-14,588,635,1157,1192,636,2996,1160,821,133,1457,3709,2384,1234,982,1505,1419,1149,160,511,523,716
2021-11-15,2021-11-28,602,678,1525,1078,513,4518,1268,931,89,1471,2531,1365,590,787,1101,1042,529,168,310,301,670
2021-11-29,2021-12-12,616,763,1200,1015,507,7079,2366,1840,120,1387,1681,876,493,723,857,868,536,842,714,544,767
2021-12-13,2021-12-26,630,873,1572,1164,567,3250,1317,984,207,1410,1984,1084,551,676,1097,1132,552,200,610,564,651
2021-12-27,2022-01-09,644,867,1861,1354,633,4354,1441,1027,156,3083,2855,1591,1118,630,1300,1253,636,133,375,339,518
2022-01-10,2022-01-23,658,586,1388,1348,630,3684,1186,775,93,1646,1866,1008,599,1147,1524,1467,911,113,490,427,570
