start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,777,679,423,0,0,0,0,626,1071,506,114,399,500,671,208,190,161,162,353
2020-04-06,2020-04-19,14,0,593,699,401,0,0,0,0,433,658,356,91,343,530,596,265,142,170,189,337
2020-04-20,2020-05-03,28,0,513,609,392,0,0,0,0,282,498,286,82,217,331,435,180,84,112,173,277
2020-05-04,2020-05-17,42,620,549,639,431,423,789,653,38,305,509,241,67,231,589,619,242,43,151,183,290
2020-05-18,2020-05-31,56,597,558,608,374,392,712,635,65,355,846,535,325,251,666,653,319,64,192,218,304
2020-06-01,2020-06-14,70,572,502,633,351,513,649,621,82,455,923,585,269,291,542,559,237,51,228,220,304
2020-06-15,2020-06-28,84,463,485,591,362,757,567,464,39,546,1320,822,534,223,703,634,398,87,233,210,325
2020-06-29,2020-07-12,98,452,446,561,391,479,485,425,44,591,642,410,664,321,609,590,335,125,324,292,578
2020-07-13,2020-07-26,112,14,367,438,250,17,18,19,2,272,465,291,207,206,867,744,423,40,129,135,163
2020-07-27,2020-08-09,126,572,552,600,337,619,777,671,144,463,1405,883,463,326,1037,854,321,64,187,211,263
2020-08-10,2020-08-23,140,598,1394,1166,699,1648,1187,650,251,1798,4250,2508,1274,937,2307,2062,1144,247,597,522,737
2020-08-24,2020-09-06,154,646,1488,1451,824,1198,1151,754,190,1574,3519,2014,874,694,2388,2067,1355,293,895,756,866
2020-09-07,2020-09-20,168,869,1281,1451,931,12312,2376,1574,251,3646,3154,1867,701,4470,2566,2344,1127,256,710,579,857
2020-09-21,2020-10-04,182,691,1116,1077,618,6618,1548,929,116,2274,2814,1676,886,1344,1669,1520,799,133,551,434,578
2020-10-05,2020-10-18,196,614,940,1025,614,3698,1316,831,142,1435,1683,881,579,996,1118,1102,664,276,554,513,748
2020-10-19,2020-11-01,210,624,906,1025,743,1330,888,676,92,890,1748,982,639,821,3258,2645,890,112,414,371,563
2020-11-02,2020-11-15,224,660,1131,1188,815,5655,1180,827,81,2307,1880,1144,366,1270,1310,1311,525,96,500,520,832
2020-11-16,2020-11-29,238,781,1013,1090,731,6319,1582,992,80,2007,1368,820,560,824,1111,1141,721,200,378,387,528
2020-11-30,2020-12-13,252,711,1067,881,557,4863,1445,851,124,1176,2032,1160,801,439,1546,1364,623,110,489,426,492
2020-12-14,2020-12-27,266,737,1300,1381,798,1013,1022,752,120,981,1974,1177,694,746,2033,1775,808,151,505,424,657
2020-12-28,2021-01-10,280,687,1104,1053,667,689,850,571,55,695,1417,796,633,324,1261,1215,586,63,239,267,445
2021-01-11,2021-01-24,294,534,1131,804,440,562,697,434,29,792,1331,660,356,267,865,760,514,46,150,181,322
2021-01-25,2021-02-07,308,589,1037,900,440,707,784,472,33,522,1001,477,138,291,1725,1424,933,52,290,240,326
2021-02-08,2021-02-21,322,623,1073,885,464,758,802,491,49,684,1390,788,543,379,959,936,589,250,356,294,549
2021-02-22,2021-03-07,336,531,902,906,531,698,630,472,38,486,998,455,218,219,697,706,319,54,161,173,378
2021-03-08,2021-03-21,350,590,1033,959,558,3044,1033,614,63,2029,1440,855,531,804,1234,1122,628,67,194,206,357
2021-03-22,2021-04-04,364,597,876,913,597,2794,916,650,69,1522,1172,626,298,614,1114,1051,509,137,294,244,448
2021-04-05,2021-04-18,378,549,896,818,491,1196,828,523,204,628,1319,752,403,595,1029,964,713,76,211,206,328
2021-04-19,2021-05-02,392,571,1122,925,540,4054,1256,734,84,1133,1695,973,592,1500,1565,1378,1055,434,449,412,556
2021-05-03,2021-05-16,406,673,1031,1183,616,5802,1575,979,236,748,1685,973,573,1188,1553,1486,833,108,424,427,462
2021-05-17,2021-05-30,420,684,1051,1161,712,5802,1665,1083,154,1630,2363,1446,633,845,1490,1291,786,405,563,475,504
2021-05-31,2021-06-13,434,760,1443,1422,676,4098,1501,893,199,1796,2214,1327,732,909,2009,1683,1314,302,520,457,514
2021-06-14,2021-06-27,448,840,818,1259,748,5726,1774,1196,167,647,1312,735,411,1503,1987,1642,1119,218,644,554,839
2021-06-28,2021-07-11,462,788,1057,1640,1002,3945,1492,952,173,1176,1855,1057,622,1397,2081,1997,964,1693,991,851,1032
2021-07-12,2021-07-25,476,680,674,1316,917,2146,1054,715,134,337,780,451,237,757,1880,1744,1081,230,667,604,774
2021-07-26,2021-08-08,490,741,896,1303,877,1129,1101,810,231,553,1758,1108,399,551,1726,1673,1010,258,603,521,815
2021-08-09,2021-08-22,504,714,1703,1411,722,1010,1269,865,288,1539,3075,1783,806,1087,3010,2464,1300,375,1110,920,1386
2021-08-23,2021-09-05,518,802,1282,1289,644,1693,1271,811,145,1288,2108,1186,640,939,1897,1697,1389,122,414,382,532
2021-09-06,2021-09-19,532,653,1163,1151,676,3014,1045,740,116,1569,2060,1172,587,1280,1175,1139,544,154,506,450,730
2021-09-20,2021-10-03,546,667,1316,1292,654,5786,1235,772,154,1911,2417,1275,641,627,2578,2133,2705,177,474,425,665
2021-10-04,2021-10-17,560,689,1215,1174,500,3845,1250,858,182,1373,2700,1621,685,685,1838,1675,1799,175,345,388,457
2021-10-18,2021-10-31,574,909,1331,1181,646,2679,1454,1014,186,1444,2606,1535,757,875,2001,1794,1066,122,555,462,1040
2021-11-01,2021-11-14,588,627,1196,1190,618,2864,1156,812,131,1093,1963,1119,436,1050,1354,1368,1023,117,391,402,560
2021-11-15,2021-11-28,602,656,1528,1049,542,4276,1134,869,78,1641,2443,1302,603,828,1037,979,515,87,382,372,605
2021-11-29,2021-12-12,616,764,1230,1013,483,4461,1246,967,127,1316,1922,1023,369,594,948,952,556,693,664,500,804
2021-12-13,2021-12-26,630,905,1572,1167,566,3276,1412,1034,199,1344,2152,1191,624,844,1310,1255,716,285,751,671,792
2021-12-27,2022-01-09,644,882,1857,1363,625,4037,1518,1127,167,2800,3130,1817,1386,742,1553,1454,751,109,313,317,535
2022-01-10,2022-01-23,658,587,1342,1338,629,3420,1040,713,79,1693,2117,1199,648,1303,1429,1434,740,130,458,424,526
2022-01-24,2022-02-06,672,897,1666,1043,605,7859,1562,1140,165,2061,3199,1809,811,839,955,1022,592,3061,2318,1747,3642
2022-02-07,2022-02-20,686,631,1310,1071,514,2410,918,729,85,1218,2071,1087,500,796,1234,1276,718,100,319,284,417
2022-02-21,2022-03-06,700,526,991,592,281,4359,983,758,111,862,2233,1284,473,253,551,522,315,70,163,176,256
