start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,780,667,403,0,0,0,0,638,1046,496,110,366,485,660,221,148,105,143,319
2020-04-06,2020-04-19,14,0,604,690,397,0,0,0,0,514,689,376,85,338,519,604,282,164,158,174,342
2020-04-20,2020-05-03,28,0,508,598,398,0,0,0,0,296,477,288,62,239,372,433,174,102,111,142,303
2020-05-04,2020-05-17,42,635,574,636,396,425,800,650,51,300,524,285,104,206,429,505,212,30,148,145,275
2020-05-18,2020-05-31,56,585,554,595,379,439,703,632,74,390,825,520,280,249,815,768,510,75,154,184,268
2020-06-01,2020-06-14,70,576,507,623,355,577,687,582,74,512,959,619,286,296,489,486,230,48,203,222,291
2020-06-15,2020-06-28,84,456,474,575,375,550,548,460,43,594,1160,731,509,226,642,595,398,93,227,208,321
2020-06-29,2020-07-12,98,446,470,569,376,536,512,430,55,649,857,535,671,274,695,662,476,93,217,211,508
2020-07-13,2020-07-26,112,14,371,479,235,16,19,22,2,171,484,273,173,219,955,798,583,45,125,125,180
2020-07-27,2020-08-09,126,583,543,591,359,684,829,699,135,560,1604,1034,699,289,737,637,297,50,207,205,303
2020-08-10,2020-08-23,140,589,1439,1118,671,1682,1193,677,190,1873,4558,2777,1311,911,2195,1950,993,186,639,558,719
2020-08-24,2020-09-06,154,659,1527,1369,798,1108,1052,711,180,1286,3613,2110,876,696,2089,1886,1090,284,843,720,839
2020-09-07,2020-09-20,168,884,1248,1427,948,12534,2451,1523,1230,2891,3207,1951,1913,4330,2514,2328,1136,305,819,698,1022
2020-09-21,2020-10-04,182,708,1094,1057,642,6948,1557,967,121,1768,2920,1796,1012,1733,1571,1432,848,143,486,376,592
2020-10-05,2020-10-18,196,601,956,1042,596,3494,1251,775,123,1018,1618,890,509,929,1105,1098,664,307,487,432,722
2020-10-19,2020-11-01,210,623,878,1038,730,1658,925,696,76,1451,1709,994,556,642,3023,2512,848,129,446,414,594
2020-11-02,2020-11-15,224,655,1110,1219,776,6076,1219,886,85,1979,1785,1044,383,582,1525,1458,743,160,579,519,897
2020-11-16,2020-11-29,238,775,973,1110,707,5527,1482,976,100,1693,1321,763,445,855,1217,1245,679,121,297,300,475
2020-11-30,2020-12-13,252,695,1041,892,530,6377,1351,793,105,1472,2035,1219,993,405,1211,1104,332,90,354,353,435
2020-12-14,2020-12-27,266,748,1342,1336,821,952,1042,699,134,1137,1879,1103,520,816,2295,1961,926,166,488,451,618
2020-12-28,2021-01-10,280,670,1091,1071,654,666,834,557,43,703,1522,858,1606,292,1011,1086,476,63,286,299,443
2021-01-11,2021-01-24,294,558,1092,806,462,577,738,449,30,698,1176,581,280,342,984,844,568,43,173,200,333
2021-01-25,2021-02-07,308,602,1055,869,442,665,788,475,40,531,1088,505,160,272,817,815,1077,54,279,227,329
2021-02-08,2021-02-21,322,611,1085,896,462,692,770,484,54,585,1408,760,482,293,747,785,344,66,242,196,369
2021-02-22,2021-03-07,336,548,894,876,562,676,692,470,55,490,979,517,224,238,633,667,299,48,205,183,405
2021-03-08,2021-03-21,350,591,1023,979,542,3661,1070,647,67,1193,1127,582,325,702,1263,1205,685,61,240,237,366
2021-03-22,2021-04-04,364,572,855,911,590,2879,941,637,62,644,1142,590,290,694,1099,1069,622,117,260,243,403
2021-04-05,2021-04-18,378,563,876,834,491,1378,910,607,259,597,1182,649,373,648,1505,1255,612,69,192,198,350
2021-04-19,2021-05-02,392,568,1113,935,538,4693,1156,715,87,1422,1717,1051,654,1694,1870,1592,1125,458,417,381,574
2021-05-03,2021-05-16,406,727,1052,1160,603,5900,1703,1095,232,1047,1922,1098,770,885,1407,1312,694,96,458,452,471
2021-05-17,2021-05-30,420,689,1048,1211,676,5971,1577,1022,110,1213,2057,1179,434,867,1498,1359,813,225,566,492,518
2021-05-31,2021-06-13,434,792,1405,1392,691,4537,1547,901,292,1519,2229,1290,828,813,1700,1405,772,288,650,526,581
2021-06-14,2021-06-27,448,816,848,1274,736,5909,1780,1103,172,617,1447,815,495,2326,3231,2553,2144,203,721,589,1529
2021-06-28,2021-07-11,462,820,1089,1602,957,3724,1446,910,146,1032,1792,1031,657,1639,2016,1980,1120,1644,1398,1141,1826
2021-07-12,2021-07-25,476,692,657,1282,939,2240,1109,756,121,325,867,500,257,584,1614,1522,968,232,1395,1166,1136
2021-07-26,2021-08-08,490,747,893,1331,915,906,1026,749,166,590,1821,1111,457,436,1604,1550,970,194,626,559,822
2021-08-09,2021-08-22,504,744,1707,1419,722,1047,1324,924,219,1497,3094,1726,810,1083,2777,2352,1248,255,1105,930,1394
2021-08-23,2021-09-05,518,765,1324,1288,617,1611,1253,784,181,1425,2333,1374,775,711,1649,1540,780,119,346,305,516
2021-09-06,2021-09-19,532,636,1139,1186,663,3012,1065,730,127,935,1910,1075,583,1302,1271,1253,625,175,585,499,823
2021-09-20,2021-10-03,546,684,1312,1280,666,4218,1254,757,146,2168,2264,1160,700,620,1678,1539,1023,173,460,453,655
2021-10-04,2021-10-17,560,702,1211,1190,543,5077,1376,1042,201,2058,1983,1160,528,774,1468,1344,925,187,416,485,537
2021-10-18,2021-10-31,574,887,1285,1223,653,2640,1500,1100,333,1696,3448,2122,1261,876,1678,1631,1058,1131,1043,804,1372
2021-11-01,2021-11-14,588,602,1181,1242,627,2907,1060,745,140,1549,3603,2338,1111,1442,1550,1522,1167,229,738,714,861
2021-11-15,2021-11-28,602,696,1509,1049,525,5954,1778,1386,79,1439,2222,1134,639,670,1107,996,565,158,350,338,715
2021-11-29,2021-12-12,616,741,1188,1026,522,6315,2289,1775,117,1323,1691,836,378,767,1031,1039,599,282,1105,878,1271
2021-12-13,2021-12-26,630,837,1578,1206,566,2019,1314,982,205,1441,2214,1240,676,933,1254,1208,642,237,623,623,654
2021-12-27,2022-01-09,644,850,1938,1380,611,3973,1382,981,172,3065,3173,1833,1477,754,1532,1423,749,136,442,373,591
2022-01-10,2022-01-23,658,582,1334,1353,586,3562,1118,737,95,1862,2142,1187,685,1037,1631,1502,920,123,451,409,532
2022-01-24,2022-02-06,672,885,1681,1052,609,6290,1562,1107,169,2534,2853,1544,795,872,939,984,642,3022,2321,1767,3665
2022-02-07,2022-02-20,686,618,1328,1089,521,2484,908,751,83,1348,2426,1374,636,1020,1252,1253,742,101,329,311,458
2022-02-21,2022-03-06,700,524,967,614,254,3851,991,739,150,852,2381,1390,592,303,543,537,229,83,141,147,239
