start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,768,685,414,0,0,0,0,601,1030,458,109,388,533,662,231,177,144,158,362
2020-04-06,2020-04-19,14,0,601,695,387,0,0,0,0,425,608,314,75,360,517,599,270,150,151,177,305
2020-04-20,2020-05-03,28,0,498,607,384,0,0,0,0,241,479,276,67,222,359,450,184,91,130,154,289
2020-05-04,2020-05-17,42,624,523,616,436,433,813,628,50,292,430,233,55,200,602,621,378,42,155,186,321
2020-05-18,2020-05-31,56,578,557,600,371,424,724,589,81,415,850,499,280,235,731,720,482,60,165,187,292
2020-06-01,2020-06-14,70,571,511,612,375,534,672,604,63,435,902,572,236,283,496,499,228,46,223,218,296
2020-06-15,2020-06-28,84,462,472,593,366,970,543,459,77,418,834,503,269,240,578,554,367,79,268,259,354
2020-06-29,2020-07-12,98,426,476,553,365,549,518,386,43,625,716,451,691,247,585,573,392,95,263,247,508
2020-07-13,2020-07-26,112,13,370,450,253,14,21,14,2,229,442,261,161,173,510,490,326,41,139,130,174
2020-07-27,2020-08-09,126,593,546,590,346,665,820,616,111,467,1515,953,525,359,966,818,423,77,201,202,252
2020-08-10,2020-08-23,140,609,1396,1187,677,1405,1220,644,218,1802,4183,2564,1098,953,2365,2140,1238,220,620,553,707
2020-08-24,2020-09-06,154,681,1480,1418,809,1292,1154,715,190,1607,3625,2070,963,606,1868,1771,1079,234,830,682,844
2020-09-07,2020-09-20,168,899,1271,1405,974,12654,2350,1489,1205,3774,3687,2250,2107,4228,2645,2313,1142,310,784,674,1148
2020-09-21,2020-10-04,182,700,1084,1096,628,6851,1577,932,119,1914,2668,1676,913,1691,1330,1290,647,147,600,464,606
2020-10-05,2020-10-18,196,619,957,1022,599,3195,1190,743,103,1083,1711,923,579,1117,1140,1063,623,206,566,461,716
