start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,795,657,415,0,0,0,0,591,1067,525,109,394,499,689,205,178,150,158,352
2020-04-06,2020-04-19,14,0,593,712,390,0,0,0,0,427,626,332,79,377,517,597,267,138,139,183,328
2020-04-20,2020-05-03,28,0,503,607,414,0,0,0,0,265,463,304,72,241,388,442,173,93,119,163,320
2020-05-04,2020-05-17,42,617,556,632,425,422,711,621,58,339,513,249,100,220,726,757,458,32,162,157,301
2020-05-18,2020-05-31,56,590,533,617,380,464,721,620,74,370,842,501,255,228,697,686,441,73,183,204,277
2020-06-01,2020-06-14,70,568,507,604,361,576,658,580,85,305,628,364,94,351,485,500,215,55,144,214,275
2020-06-15,2020-06-28,84,474,454,585,382,856,554,487,71,273,521,309,113,211,506,508,265,126,272,244,371
2020-06-29,2020-07-12,98,450,463,583,378,614,532,430,45,652,850,563,720,260,578,528,283,91,274,240,526
2020-07-13,2020-07-26,112,10,367,479,234,12,15,19,2,232,482,295,185,225,910,771,572,39,137,126,183
2020-07-27,2020-08-09,126,562,538,589,365,659,809,667,138,445,1302,840,519,318,977,837,367,87,220,223,291
2020-08-10,2020-08-23,140,586,1409,1127,678,1757,1309,797,337,1860,4208,2444,1236,899,2135,1949,969,184,501,464,654
2020-08-24,2020-09-06,154,675,1509,1408,800,1134,1164,760,203,3199,3439,1995,1410,861,2561,2235,1451,377,905,747,861
2020-09-07,2020-09-20,168,884,1316,1438,927,11232,2220,1339,1204,3965,3824,2290,1080,2074,2272,2115,1081,281,754,643,1102
2020-09-21,2020-10-04,182,683,1095,1104,645,6518,1516,944,103,1913,2441,1442,735,2855,1776,1621,859,126,525,402,572
2020-10-05,2020-10-18,196,616,937,1020,584,3320,1267,805,149,1161,1695,933,569,904,1089,1081,682,119,333,313,479
2020-10-19,2020-11-01,210,642,906,1032,740,1841,981,707,94,1033,1583,849,495,632,1461,1303,615,125,469,444,650
2020-11-02,2020-11-15,224,662,1142,1178,797,5629,1182,902,154,1500,1717,982,430,1351,1888,1677,884,163,596,556,912
2020-11-16,2020-11-29,238,759,980,1113,699,6880,1547,1062,85,2248,1095,649,230,684,1206,1186,755,148,348,351,502
2020-11-30,2020-12-13,252,720,1069,890,547,6703,1449,879,122,1470,2154,1194,954,481,1479,1344,425,100,464,410,450
2020-12-14,2020-12-27,266,758,1330,1374,805,937,1008,709,118,993,1919,1126,504,758,1880,1632,692,184,508,458,703
2020-12-28,2021-01-10,280,708,1114,1040,662,765,903,587,51,751,1592,934,855,334,1094,1110,530,72,293,283,436
2021-01-11,2021-01-24,294,553,1062,820,459,506,730,442,29,704,1121,536,241,325,1058,880,630,50,177,207,340
2021-01-25,2021-02-07,308,553,1074,889,454,648,735,468,37,524,1094,514,146,344,1867,1507,1165,53,249,202,330
2021-02-08,2021-02-21,322,601,1097,860,460,721,780,451,57,622,1322,708,430,352,882,867,511,54,205,191,354
2021-02-22,2021-03-07,336,550,913,875,532,625,647,506,47,465,958,479,194,269,764,730,363,43,185,174,377
2021-03-08,2021-03-21,350,625,1008,986,559,3850,1152,700,77,937,1108,584,296,502,942,937,471,90,299,268,373
2021-03-22,2021-04-04,364,569,888,936,585,2579,903,593,67,1584,1203,617,301,662,1029,965,498,119,282,234,409
2021-04-05,2021-04-18,378,580,868,820,482,1305,879,575,203,462,1169,632,346,542,1392,1217,519,95,208,232,363
2021-04-19,2021-05-02,392,577,1117,924,539,4223,1240,753,105,1530,1711,952,677,1537,1413,1294,1045,273,330,317,374
2021-05-03,2021-05-16,406,667,1047,1169,640,3984,1260,852,140,1499,1852,1084,915,1109,1507,1447,725,101,333,316,417
2021-05-17,2021-05-30,420,708,1041,1182,704,6219,1679,1062,165,1246,1803,1024,514,896,1573,1382,837,554,507,486,476
2021-05-31,2021-06-13,434,815,1418,1387,735,4467,1591,994,207,1700,1958,1107,654,977,1746,1492,988,302,617,530,531
2021-06-14,2021-06-27,448,799,853,1298,736,5516,1717,1078,218,632,1300,737,389,1938,2474,2033,1913,225,667,542,805
2021-06-28,2021-07-11,462,779,1067,1636,985,3638,1408,864,143,1146,1823,1037,538,1107,2249,2130,1352,1675,890,786,940
2021-07-12,2021-07-25,476,697,629,1314,919,2123,1090,734,121,288,774,477,246,559,1287,1302,1003,253,1413,1169,1112
2021-07-26,2021-08-08,490,764,913,1296,897,1048,1095,836,215,485,1696,1036,383,465,1798,1734,1090,242,730,644,821
2021-08-09,2021-08-22,504,733,1667,1451,749,970,1346,927,232,1390,3180,1833,932,1046,2790,2388,1229,358,1075,908,1418
2021-08-23,2021-09-05,518,797,1260,1301,642,1803,1254,802,149,1053,2218,1264,623,638,1534,1449,805,122,374,379,541
2021-09-06,2021-09-19,532,639,1166,1131,677,2957,1038,775,132,1281,2090,1225,687,878,1633,1540,566,150,457,468,788
2021-09-20,2021-10-03,546,695,1290,1280,676,5810,1279,843,184,2149,2121,1107,649,584,3960,3099,2918,173,461,416,655
2021-10-04,2021-10-17,560,700,1174,1206,524,4684,1325,932,165,1158,2496,1479,715,445,1766,1638,1616,193,437,456,475
2021-10-18,2021-10-31,574,918,1320,1211,659,2752,1480,1094,244,1483,3378,2057,1371,704,1763,1623,782,151,489,444,1047
2021-11-01,2021-11-14,588,614,1132,1216,634,2685,1107,784,143,900,2057,1180,633,1165,1570,1504,1164,191,734,701,853
2021-11-15,2021-11-28,602,658,1505,1098,542,6038,1780,1317,89,1582,2281,1195,567,908,1234,1178,714,179,418,395,727
2021-11-29,2021-12-12,616,746,1199,997,509,8196,2309,1825,118,1541,1791,963,357,740,923,941,562,729,1119,885,1245
2021-12-13,2021-12-26,630,896,1590,1165,585,3066,1344,930,143,1178,2238,1231,770,705,1246,1182,637,251,500,518,593
2021-12-27,2022-01-09,644,863,1905,1383,601,6896,3215,2362,176,1482,2671,1452,817,586,1351,1288,656,125,380,350,537
2022-01-10,2022-01-23,658,585,1338,1353,630,3498,1124,748,77,1677,1928,1081,479,1291,1593,1543,935,110,424,397,565
2022-01-24,2022-02-06,672,888,1701,1049,616,7962,1590,1097,157,2077,3099,1806,777,433,875,963,596,3067,2288,1773,3650
2022-02-07,2022-02-20,686,643,1344,1030,506,2118,916,718,77,1189,2291,1298,410,863,1175,1223,657,89,288,304,449
2022-02-21,2022-03-06,700,531,991,588,289,3074,929,695,117,835,2084,1187,453,364,573,580,333,97,174,181,282
