start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,795,667,400,0,0,0,0,618,1052,492,107,375,498,663,208,179,150,148,337
2020-04-06,2020-04-19,14,0,602,704,394,0,0,0,0,487,611,347,86,342,502,599,267,143,171,185,325
2020-04-20,2020-05-03,28,0,520,593,402,0,0,0,0,273,523,275,80,230,385,435,161,105,130,171,312
2020-05-04,2020-05-17,42,614,559,648,413,409,750,674,53,302,526,273,105,217,596,643,223,37,165,169,276
2020-05-18,2020-05-31,56,611,551,632,375,503,738,654,89,382,788,466,276,223,741,726,467,76,176,206,280
2020-06-01,2020-06-14,70,555,514,632,358,578,704,561,95,483,947,564,280,289,508,546,217,44,231,203,307
2020-06-15,2020-06-28,84,470,468,599,380,670,601,479,86,476,876,463,396,219,669,608,314,100,284,245,380
2020-06-29,2020-07-12,98,453,478,557,366,607,526,432,40,343,625,401,239,302,590,589,331,71,208,207,327
2020-07-13,2020-07-26,112,15,357,450,238,13,16,15,0,243,471,297,198,188,830,707,545,29,122,113,185
2020-07-27,2020-08-09,126,603,535,572,346,685,836,700,139,416,1348,859,413,286,809,685,343,59,209,203,307
2020-08-10,2020-08-23,140,595,1409,1139,697,1637,1284,715,212,1461,3969,2383,1207,743,2227,2000,986,249,641,562,700
2020-08-24,2020-09-06,154,640,1473,1403,816,1211,1174,762,212,1251,3510,1962,937,666,2189,1975,1085,391,886,771,966
2020-09-07,2020-09-20,168,860,1321,1442,948,12168,2219,1405,184,2141,3812,2258,2107,3948,2570,2285,1085,266,812,679,943
2020-09-21,2020-10-04,182,695,1094,1087,616,6697,1563,907,113,1716,2616,1529,709,2479,1765,1558,897,151,576,472,614
2020-10-05,2020-10-18,196,620,960,1018,608,3365,1268,733,123,852,1575,802,393,801,1094,1047,672,142,449,424,542
2020-10-19,2020-11-01,210,601,929,1038,729,1283,866,658,96,1519,1870,1099,812,509,3123,2543,829,136,509,435,666
2020-11-02,2020-11-15,224,652,1127,1208,800,4455,1149,845,71,1901,1837,1088,367,1297,1583,1497,686,133,444,476,790
2020-11-16,2020-11-29,238,769,1011,1103,695,6219,1554,967,90,2749,1526,911,592,631,1074,1120,747,114,300,299,477
2020-11-30,2020-12-13,252,683,1038,911,540,6291,1361,832,110,1154,1783,1023,711,546,1482,1289,466,77,359,363,399
2020-12-14,2020-12-27,266,717,1312,1372,813,916,989,708,127,1147,2099,1320,751,685,1558,1433,780,176,572,515,685
2020-12-28,2021-01-10,280,693,1106,1058,657,657,863,579,47,775,1476,820,1481,339,1235,1184,613,60,244,267,434
2021-01-11,2021-01-24,294,569,1096,824,444,543,750,451,31,627,1232,617,265,306,932,863,527,37,148,180,333
