start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,783,676,414,0,0,0,0,572,1048,518,106,406,517,659,193,145,138,163,340
2020-04-06,2020-04-19,14,0,609,687,404,0,0,0,0,455,657,333,78,356,486,579,286,138,169,194,314
2020-04-20,2020-05-03,28,0,513,601,378,0,0,0,0,258,497,305,67,234,373,433,175,95,122,172,293
2020-05-04,2020-05-17,42,643,550,657,413,443,819,660,48,329,529,265,100,228,621,649,256,31,143,175,305
2020-05-18,2020-05-31,56,635,513,635,354,492,786,632,71,425,864,541,339,234,795,780,509,62,151,185,259
2020-06-01,2020-06-14,70,544,505,604,372,544,639,542,86,426,880,559,201,279,438,462,236,48,177,224,275
2020-06-15,2020-06-28,84,457,456,587,381,841,572,477,69,419,871,490,305,228,635,622,319,104,212,206,341
2020-06-29,2020-07-12,98,442,463,545,379,547,518,430,49,272,507,276,148,312,649,586,458,43,185,203,323
2020-07-13,2020-07-26,112,14,384,485,233,12,16,23,2,271,486,299,230,227,571,522,552,41,124,117,167
2020-07-27,2020-08-09,126,586,504,595,344,692,851,705,140,451,1491,1019,709,384,1012,843,398,80,242,233,298
2020-08-10,2020-08-23,140,614,1394,1126,686,1489,1248,711,297,1761,4001,2388,1173,933,2217,1947,1056,228,613,560,715
2020-08-24,2020-09-06,154,678,1467,1426,824,1388,1101,736,161,1496,3473,1963,986,829,2189,1936,1182,334,933,748,966
2020-09-07,2020-09-20,168,901,1299,1389,956,11963,2285,1384,182,3645,3378,2049,2020,3892,2546,2262,1147,283,745,685,1143
2020-09-21,2020-10-04,182,699,1081,1106,611,7133,1601,900,98,1403,2425,1495,836,1806,1415,1343,696,146,509,423,502
2020-10-05,2020-10-18,196,615,967,1032,601,3653,1228,782,146,1198,1504,850,404,1072,1176,1115,630,168,538,475,656
2020-10-19,2020-11-01,210,636,916,1055,724,1603,959,682,89,1153,1811,1048,826,661,3139,2596,840,148,560,453,672
2020-11-02,2020-11-15,224,665,1073,1199,826,6509,1278,911,95,1936,1844,1076,466,581,1487,1358,696,142,378,418,666
2020-11-16,2020-11-29,238,827,1012,1097,710,7672,1682,1132,98,2465,1236,730,387,661,1015,1074,593,189,357,358,559
2020-11-30,2020-12-13,252,702,1066,889,555,6589,1400,849,110,987,1901,1143,823,416,1459,1221,406,91,346,339,443
2020-12-14,2020-12-27,266,746,1287,1351,827,926,1002,709,118,1007,1810,1030,710,749,2128,1813,865,183,582,486,725
2020-12-28,2021-01-10,280,699,1076,1047,670,745,879,586,50,519,1314,731,476,252,1097,1075,464,69,283,304,437
2021-01-11,2021-01-24,294,574,1078,797,468,568,747,453,31,548,1130,582,299,330,1021,884,653,46,176,198,350
2021-01-25,2021-02-07,308,584,1080,870,451,613,746,458,31,518,1087,531,152,262,805,774,996,53,289,218,347
2021-02-08,2021-02-21,322,633,1093,865,463,683,768,534,57,637,1355,704,417,334,813,792,533,258,356,275,557
2021-02-22,2021-03-07,336,537,906,902,549,667,668,474,49,478,893,468,139,259,733,711,317,49,178,179,396
2021-03-08,2021-03-21,350,628,1022,951,537,3551,1104,675,73,1766,1322,722,375,979,1021,939,455,96,305,289,354
2021-03-22,2021-04-04,364,589,853,894,587,3076,967,646,66,619,1076,570,226,865,1253,1151,755,132,269,257,411
2021-04-05,2021-04-18,378,575,852,799,521,1183,858,578,246,603,1147,595,384,468,773,768,564,102,260,245,388
2021-04-19,2021-05-02,392,550,1138,955,550,4400,1211,729,91,1516,1704,917,662,1623,1556,1462,633,489,413,392,575
2021-05-03,2021-05-16,406,718,990,1190,631,5682,1626,1035,231,1367,1629,943,801,1178,1421,1390,680,106,449,439,432
2021-05-17,2021-05-30,420,683,1043,1179,704,5595,1578,967,150,1598,2296,1397,499,830,1528,1321,726,228,467,458,474
2021-05-31,2021-06-13,434,816,1431,1421,713,4335,1555,1005,270,1635,2184,1287,586,699,1831,1577,927,182,476,457,477
2021-06-14,2021-06-27,448,793,874,1269,762,5587,1698,1131,194,665,1601,907,579,1585,2494,2108,1043,317,623,532,768
2021-06-28,2021-07-11,462,771,1076,1589,970,4107,1502,971,239,1202,1684,955,533,1606,2508,2333,1230,1645,1425,1190,1904
2021-07-12,2021-07-25,476,672,650,1325,897,2276,1069,736,114,311,809,512,267,838,2168,1914,1207,231,694,645,792
2021-07-26,2021-08-08,490,748,878,1330,902,1156,1106,806,232,510,1487,931,332,571,1774,1678,991,291,796,697,938
2021-08-09,2021-08-22,504,717,1666,1447,722,1014,1373,952,292,1576,3244,1882,966,932,2534,2169,1100,241,1072,878,1396
2021-08-23,2021-09-05,518,781,1297,1264,611,1864,1276,770,142,889,2163,1184,697,850,1605,1463,830,130,391,373,509
2021-09-06,2021-09-19,532,635,1164,1163,668,3024,1002,755,117,1551,2193,1291,616,855,1695,1591,673,160,499,436,672
2021-09-20,2021-10-03,546,667,1312,1264,648,5163,1248,788,139,1843,2576,1388,899,539,2747,2328,965,151,435,422,609
2021-10-04,2021-10-17,560,678,1204,1189,547,5024,1299,887,183,2195,2426,1415,673,392,1157,1209,593,198,444,488,507
2021-10-18,2021-10-31,574,910,1309,1199,665,2628,1557,1126,346,1089,2381,1325,595,761,1697,1570,1048,108,527,437,956
2021-11-01,2021-11-14,588,596,1167,1216,595,2793,1093,748,136,999,2008,1144,557,1434,1480,1481,1156,132,513,469,668
2021-11-15,2021-11-28,602,676,1537,1053,530,4148,1220,894,79,1235,2215,1070,614,839,1077,1015,559,159,386,363,621
2021-11-29,2021-12-12,616,747,1254,987,507,4310,1208,948,126,1209,1853,1002,479,615,870,901,549,328,894,686,926
2021-12-13,2021-12-26,630,896,1581,1134,585,3335,1367,1039,145,1293,2251,1308,775,723,1153,1148,594,293,783,730,781
2021-12-27,2022-01-09,644,875,1904,1381,628,5768,3148,2366,180,3058,2961,1644,1245,774,1645,1539,804,132,434,400,572
2022-01-10,2022-01-23,658,582,1349,1342,613,3442,1107,748,93,1591,1949,1030,710,945,1350,1391,773,131,389,371,512
2022-01-24,2022-02-06,672,929,1665,1076,628,7068,1613,1163,166,2036,2634,1390,517,849,1054,1144,597,156,420,412,546
2022-02-07,2022-02-20,686,639,1327,1083,533,2785,967,733,89,1307,2632,1490,603,896,1247,1274,713,107,347,325,517
2022-02-21,2022-03-06,700,527,977,637,268,3180,898,671,131,758,2331,1373,598,233,635,657,324,57,130,150,237
