start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,784,654,399,0,0,0,0,637,985,489,116,366,502,621,210,155,118,131,334
2020-04-06,2020-04-19,14,0,581,697,387,0,0,0,0,422,625,326,71,374,501,584,290,127,164,181,330
2020-04-20,2020-05-03,28,0,509,628,398,0,0,0,0,289,487,290,74,247,403,472,172,97,115,183,296
2020-05-04,2020-05-17,42,605,570,621,401,424,782,631,48,327,528,263,69,231,728,727,434,37,141,159,277
2020-05-18,2020-05-31,56,582,545,626,374,434,700,588,65,427,839,482,226,255,619,642,303,76,167,195,283
2020-06-01,2020-06-14,70,572,517,627,362,560,688,600,88,536,965,597,325,274,505,512,245,46,214,224,320
2020-06-15,2020-06-28,84,445,477,589,371,592,524,463,44,382,903,536,376,221,490,496,364,108,285,260,406
2020-06-29,2020-07-12,98,458,455,521,395,545,515,467,58,287,542,314,153,226,464,487,223,78,283,290,394
2020-07-13,2020-07-26,112,14,368,462,256,11,22,26,2,252,433,262,138,213,567,545,560,37,130,124,180
2020-07-27,2020-08-09,126,600,572,585,340,717,834,647,127,510,1428,897,499,310,791,659,310,100,225,225,287
2020-08-10,2020-08-23,140,603,1398,1136,712,1549,1276,704,225,1312,3700,2209,1089,957,2366,2075,1161,195,649,581,711
2020-08-24,2020-09-06,154,631,1495,1395,846,1168,1056,728,194,3042,3446,1914,1178,762,2328,2008,1109,383,1016,800,1008
2020-09-07,2020-09-20,168,900,1296,1404,933,14170,2527,1528,1254,3316,3847,2307,1989,4346,2108,1973,893,302,729,575,1067
2020-09-21,2020-10-04,182,669,1060,1133,609,6412,1485,923,89,1508,2265,1341,699,2327,1604,1471,804,110,505,417,566
2020-10-05,2020-10-18,196,631,971,988,609,3625,1259,802,126,1031,1640,927,595,584,959,974,521,119,581,514,731
2020-10-19,2020-11-01,210,602,889,1046,729,1543,847,641,71,1422,1917,1184,830,582,3110,2583,957,116,461,419,597
2020-11-02,2020-11-15,224,638,1142,1228,815,6313,1197,886,159,1668,1802,1070,407,1239,1552,1502,565,118,402,390,600
2020-11-16,2020-11-29,238,804,1017,1088,720,6258,1511,1008,91,1951,1258,738,407,790,1094,1119,693,101,309,351,506
2020-11-30,2020-12-13,252,676,1089,889,558,6407,1432,826,105,979,1996,1126,815,390,1477,1250,564,112,437,413,454
