start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,753,682,419,0,0,0,0,600,1007,450,107,425,466,620,202,200,145,150,353
2020-04-06,2020-04-19,14,0,599,706,383,0,0,0,0,504,657,313,75,367,503,619,290,129,148,187,327
2020-04-20,2020-05-03,28,0,523,619,384,0,0,0,0,273,505,328,78,231,377,477,185,104,119,148,284
2020-05-04,2020-05-17,42,597,545,634,424,402,768,597,55,277,487,252,108,224,567,577,236,34,165,168,289
2020-05-18,2020-05-31,56,589,546,594,369,418,707,596,55,431,918,591,318,241,763,738,464,68,170,189,304
2020-06-01,2020-06-14,70,577,508,641,362,556,706,630,80,508,990,644,301,329,515,537,255,56,229,235,312
2020-06-15,2020-06-28,84,440,481,590,380,929,544,457,71,409,935,535,380,216,486,511,231,110,303,263,444
2020-06-29,2020-07-12,98,437,501,561,381,544,517,411,51,660,919,575,752,243,578,581,426,109,337,297,598
2020-07-13,2020-07-26,112,16,387,475,224,19,23,26,2,183,520,311,200,184,582,514,530,38,117,128,154
2020-07-27,2020-08-09,126,598,530,574,346,697,859,717,138,465,1413,941,667,331,933,810,388,51,178,190,278
2020-08-10,2020-08-23,140,566,1390,1150,705,1373,1146,618,167,1818,4418,2680,1154,818,2031,1907,1004,221,593,558,751
2020-08-24,2020-09-06,154,672,1500,1424,802,1290,1190,778,197,3534,3539,2017,1375,708,2434,2160,1439,391,910,774,941
2020-09-07,2020-09-20,168,886,1297,1449,952,12425,2611,1583,1241,4103,3899,2412,1162,4010,2276,2068,1037,262,725,661,952
2020-09-21,2020-10-04,182,686,1089,1064,611,7014,1556,992,116,2020,2834,1737,873,2183,1436,1368,554,134,539,421,551
2020-10-05,2020-10-18,196,635,938,1033,577,3591,1254,791,125,1144,1540,809,485,774,1046,1047,447,266,496,470,714
2020-10-19,2020-11-01,210,615,925,1035,743,1487,892,685,82,1326,1727,966,603,559,2981,2449,827,117,459,389,610
2020-11-02,2020-11-15,224,651,1142,1200,817,5726,1173,831,88,2171,1927,1140,408,1337,1667,1576,757,134,602,590,930
2020-11-16,2020-11-29,238,774,1007,1078,735,7065,1559,1068,94,2591,1419,823,562,529,1008,1096,669,186,313,303,520
2020-11-30,2020-12-13,252,720,1068,857,582,6690,1521,858,114,1263,2016,1181,931,407,1116,1050,484,116,503,428,516
2020-12-14,2020-12-27,266,732,1326,1371,804,983,1007,723,104,1011,1911,1140,543,792,1837,1658,809,170,448,399,633
2020-12-28,2021-01-10,280,669,1110,1080,669,641,798,559,38,705,1376,742,552,359,1477,1343,581,59,250,273,452
2021-01-11,2021-01-24,294,574,1115,797,447,637,746,483,34,757,1284,657,292,279,859,731,491,49,178,187,333
2021-01-25,2021-02-07,308,597,1047,880,455,691,790,462,33,501,1057,467,153,325,1815,1469,1124,55,202,179,295
2021-02-08,2021-02-21,322,603,1111,853,473,713,755,524,46,714,1120,609,206,298,791,784,448,53,213,198,377
2021-02-22,2021-03-07,336,584,879,895,553,720,731,522,53,493,956,510,203,304,734,731,342,46,198,196,434
2021-03-08,2021-03-21,350,604,1023,992,588,3670,1091,670,53,1693,1299,680,269,1067,1474,1284,771,67,340,301,409
2021-03-22,2021-04-04,364,577,880,925,603,5021,1516,1040,1077,703,1457,880,315,572,1137,1116,538,134,280,233,438
2021-04-05,2021-04-18,378,550,867,795,525,1175,842,539,249,399,1021,558,202,561,1417,1243,554,80,226,232,361
2021-04-19,2021-05-02,392,588,1129,948,530,4639,1230,736,101,1233,1557,849,398,951,1552,1411,671,243,315,305,393
2021-05-03,2021-05-16,406,686,1054,1201,627,5744,1574,967,225,1398,1712,982,699,750,1511,1402,745,106,456,446,502
2021-05-17,2021-05-30,420,684,1037,1187,708,5280,1558,977,113,1816,2000,1101,586,855,1432,1248,718,489,594,514,561
2021-05-31,2021-06-13,434,799,1448,1433,713,3913,1533,930,219,1256,2368,1387,950,1046,1840,1544,756,324,645,518,571
2021-06-14,2021-06-27,448,803,870,1250,761,5779,1778,1192,198,561,1388,756,480,1014,2646,2194,1111,303,741,593,1597
2021-06-28,2021-07-11,462,789,1061,1604,1003,3959,1478,965,236,1265,1759,970,606,1552,2415,2195,1268,1691,1530,1245,2053
2021-07-12,2021-07-25,476,704,639,1289,947,2393,1125,747,136,306,807,517,240,744,2404,2089,1457,250,1385,1136,1101
2021-07-26,2021-08-08,490,747,909,1304,890,918,1051,768,204,574,1643,1087,441,434,1662,1570,1126,284,653,614,779
2021-08-09,2021-08-22,504,752,1682,1433,717,965,1219,806,273,1304,3015,1644,795,991,2845,2348,1165,382,1080,908,1376
2021-08-23,2021-09-05,518,808,1293,1308,633,1852,1262,825,138,938,2104,1105,765,776,1573,1541,1278,103,375,347,533
2021-09-06,2021-09-19,532,652,1182,1168,667,2914,1072,751,140,1230,2048,1193,505,1367,1808,1680,670,181,628,567,846
2021-09-20,2021-10-03,546,673,1348,1278,649,4659,1328,813,158,2451,2593,1432,1049,711,2695,2229,2991,187,431,411,614
2021-10-04,2021-10-17,560,692,1203,1227,508,4972,1434,970,207,2065,2093,1229,630,505,1366,1339,884,95,341,364,435
2021-10-18,2021-10-31,574,930,1304,1213,651,2503,1435,1066,244,1799,3340,2015,1233,706,2064,1828,977,1163,1131,893,1743
2021-11-01,2021-11-14,588,630,1193,1188,627,3168,1176,821,151,1428,3586,2300,1098,1155,1347,1334,1145,148,535,535,697
2021-11-15,2021-11-28,602,671,1553,1047,492,4013,1170,919,96,1283,2126,1067,507,617,1143,1070,601,152,353,324,550
2021-11-29,2021-12-12,616,746,1191,1011,492,6253,2254,1792,117,1422,1813,969,368,521,939,973,599,763,470,382,485
2021-12-13,2021-12-26,630,905,1560,1161,561,3221,1414,1043,196,1405,2233,1318,659,867,1213,1196,623,212,586,596,630
