start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,759,683,419,0,0,0,0,532,987,507,124,393,513,661,222,182,135,155,341
2020-04-06,2020-04-19,14,0,602,701,398,0,0,0,0,435,642,312,78,357,505,604,251,124,162,195,329
2020-04-20,2020-05-03,28,0,520,629,372,0,0,0,0,286,511,334,74,234,367,465,172,79,107,150,272
2020-05-04,2020-05-17,42,615,581,641,410,430,759,633,56,347,476,233,62,227,613,626,238,30,160,157,266
2020-05-18,2020-05-31,56,594,545,628,364,436,724,598,74,436,808,492,243,258,700,692,319,55,161,170,265
2020-06-01,2020-06-14,70,539,514,616,361,534,676,543,80,457,927,580,223,364,546,571,244,42,165,192,270
2020-06-15,2020-06-28,84,458,460,595,370,804,527,448,44,448,952,591,400,241,693,621,411,90,263,254,343
2020-06-29,2020-07-12,98,471,494,559,352,531,550,412,50,324,723,423,177,259,615,559,341,100,275,250,496
2020-07-13,2020-07-26,112,12,372,454,241,12,15,19,2,249,518,315,225,223,573,510,346,29,119,127,176
2020-07-27,2020-08-09,126,580,535,587,352,655,789,648,115,520,1675,1091,738,277,818,678,290,85,186,203,283
2020-08-10,2020-08-23,140,596,1432,1140,703,1646,1268,766,308,1535,4442,2666,1405,937,2265,2021,1087,198,643,593,737
2020-08-24,2020-09-06,154,662,1481,1434,800,1357,1161,781,216,1521,3591,2075,1046,775,2372,2101,1262,400,939,777,989
2020-09-07,2020-09-20,168,892,1306,1448,935,13333,2333,1442,168,2091,3331,1945,920,2163,2427,2204,1242,244,778,654,1015
2020-09-21,2020-10-04,182,690,1119,1075,619,6608,1509,936,132,1799,3091,1927,1057,1914,1556,1386,757,139,558,444,566
2020-10-05,2020-10-18,196,629,958,1010,586,3440,1259,749,122,1138,1600,867,424,951,1060,1032,607,299,444,416,659
2020-10-19,2020-11-01,210,613,896,1035,742,1709,907,681,77,1086,1602,916,602,632,1367,1283,786,134,493,430,673
2020-11-02,2020-11-15,224,650,1129,1202,808,6064,1211,901,131,2039,2028,1196,463,586,1718,1583,860,106,395,446,719
2020-11-16,2020-11-29,238,777,992,1100,706,6193,1506,989,93,1804,1352,830,536,736,1012,1056,671,175,354,351,544
2020-11-30,2020-12-13,252,706,1052,858,541,6540,1486,850,123,1287,2065,1184,871,369,1367,1166,519,93,436,378,445
2020-12-14,2020-12-27,266,719,1341,1373,799,881,945,661,108,1082,2064,1302,743,914,2165,1807,897,140,460,386,667
2020-12-28,2021-01-10,280,724,1088,1066,642,747,908,614,43,732,1369,789,1449,270,1227,1211,589,60,270,295,428
2021-01-11,2021-01-24,294,566,1099,797,451,602,759,470,36,713,1243,631,365,276,729,691,387,46,171,191,318
2021-01-25,2021-02-07,308,586,1065,862,462,657,759,477,34,575,1097,506,152,306,1818,1436,1105,47,275,204,334
2021-02-08,2021-02-21,322,595,1082,887,470,643,766,450,44,718,1292,711,461,370,904,927,560,254,359,305,551
2021-02-22,2021-03-07,336,522,927,914,532,787,659,455,45,482,1018,508,207,284,763,738,346,37,184,193,372
2021-03-08,2021-03-21,350,582,1022,985,572,3224,1065,625,63,1943,1449,804,485,1037,1276,1164,743,104,345,297,384
2021-03-22,2021-04-04,364,590,846,926,584,4270,1467,1048,1073,1573,1174,662,307,666,1275,1187,816,124,256,228,396
2021-04-05,2021-04-18,378,573,856,822,496,1339,881,561,208,612,1318,762,460,468,1428,1236,573,70,217,239,386
2021-04-19,2021-05-02,392,569,1155,939,517,4566,1287,763,106,1672,1729,941,405,965,1574,1424,692,184,285,267,329
2021-05-03,2021-05-16,406,699,1045,1194,621,5016,1407,872,118,1458,1870,1083,680,1278,1626,1510,821,118,472,430,472
2021-05-17,2021-05-30,420,729,1043,1161,668,6186,1715,1131,175,1477,2020,1183,470,653,1359,1253,716,289,576,500,509
2021-05-31,2021-06-13,434,816,1450,1364,714,4473,1640,995,290,1929,2253,1292,742,794,1490,1291,646,298,611,503,535
2021-06-14,2021-06-27,448,773,857,1299,765,6108,1860,1186,183,555,1352,749,452,3025,2980,2384,1779,192,590,550,713
2021-06-28,2021-07-11,462,792,1105,1582,971,4161,1477,969,254,1297,1968,1118,735,1966,2334,2179,1102,1623,1397,1172,1871
2021-07-12,2021-07-25,476,646,663,1309,909,2145,1083,681,117,312,898,546,243,725,1821,1638,1325,253,1402,1169,1015
2021-07-26,2021-08-08,490,722,874,1379,883,1001,1029,800,211,574,1622,1018,384,511,1756,1666,1126,307,787,670,865
2021-08-09,2021-08-22,504,706,1647,1476,739,901,1159,775,208,1624,3130,1793,846,1055,2802,2408,1299,355,1052,897,1404
