start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,762,668,423,0,0,0,0,617,1006,468,98,414,456,628,201,183,148,152,351
2020-04-06,2020-04-19,14,0,604,686,388,0,0,0,0,441,688,354,87,360,468,580,254,140,158,188,307
2020-04-20,2020-05-03,28,0,484,640,390,0,0,0,0,253,448,268,63,241,389,460,206,98,112,178,291
2020-05-04,2020-05-17,42,649,539,633,404,414,845,682,46,287,488,247,71,251,617,652,255,31,167,164,291
2020-05-18,2020-05-31,56,598,521,626,366,490,737,595,92,341,799,511,261,251,654,651,334,59,162,201,252
2020-06-01,2020-06-14,70,570,499,633,351,553,700,565,71,469,943,589,251,282,487,526,206,46,132,161,249
2020-06-15,2020-06-28,84,441,480,587,356,890,551,455,83,572,1145,742,510,232,538,556,300,99,263,244,355
2020-06-29,2020-07-12,98,441,467,545,377,580,545,435,50,327,582,379,208,215,587,539,422,54,209,211,312
2020-07-13,2020-07-26,112,14,367,472,240,10,21,16,0,267,489,298,200,279,948,779,440,40,106,128,153
2020-07-27,2020-08-09,126,595,553,612,349,738,873,704,145,514,1685,1045,754,292,690,629,334,94,231,208,282
2020-08-10,2020-08-23,140,614,1404,1156,675,1682,1214,677,198,1950,4325,2580,1335,747,2164,1921,1068,207,643,576,716
2020-08-24,2020-09-06,154,654,1477,1452,828,1237,1156,723,212,3649,3776,2208,1276,771,2468,2155,1300,267,832,691,843
2020-09-07,2020-09-20,168,870,1312,1383,936,13108,2454,1557,1222,3920,3506,2118,1905,4513,2570,2219,1230,235,776,609,882
2020-09-21,2020-10-04,182,702,1113,1110,608,7063,1594,987,118,1659,2269,1395,590,1390,1611,1482,770,137,553,419,621
2020-10-05,2020-10-18,196,625,920,1020,610,3439,1250,741,140,992,1597,900,562,1178,1049,1007,524,246,599,515,744
2020-10-19,2020-11-01,210,617,883,1035,726,1535,937,642,102,1235,1775,1018,622,500,3030,2481,840,138,473,429,669
2020-11-02,2020-11-15,224,664,1118,1214,803,6350,1247,935,77,1948,1815,1037,415,779,1514,1437,724,136,377,398,695
2020-11-16,2020-11-29,238,793,993,1089,696,6177,1552,1031,95,1861,1446,890,616,816,1004,1046,570,76,264,306,501
2020-11-30,2020-12-13,252,692,1071,900,554,6011,1358,811,91,1121,1909,1168,687,540,1166,1050,464,86,355,343,425
2020-12-14,2020-12-27,266,723,1339,1386,818,926,948,712,122,1125,2125,1291,688,921,2051,1771,931,133,486,409,706
2020-12-28,2021-01-10,280,707,1100,1055,677,682,878,582,48,572,1427,809,579,366,1217,1205,589,67,289,289,463
2021-01-11,2021-01-24,294,538,1062,843,443,567,702,444,34,720,1201,573,276,291,814,756,412,49,145,163,292
2021-01-25,2021-02-07,308,590,1073,865,438,643,762,472,37,504,1076,448,126,276,1667,1334,368,61,261,197,323
2021-02-08,2021-02-21,322,598,1068,876,473,684,767,478,42,725,1342,763,532,336,806,825,515,45,239,192,354
2021-02-22,2021-03-07,336,562,892,895,536,669,669,455,41,509,899,480,189,249,754,716,371,46,176,159,402
2021-03-08,2021-03-21,350,598,1019,995,550,3332,1082,664,53,1134,1128,618,374,799,1392,1274,755,94,204,209,370
2021-03-22,2021-04-04,364,572,848,930,606,4863,1521,1014,1077,1523,1452,908,337,752,1164,1086,624,130,250,228,412
2021-04-05,2021-04-18,378,557,872,807,521,1190,755,520,81,581,1148,642,454,328,1230,1058,411,75,221,224,416
2021-04-19,2021-05-02,392,589,1105,911,551,4469,1252,791,107,1434,1589,894,556,1449,1318,1245,565,451,410,394,574
2021-05-03,2021-05-16,406,685,1027,1165,653,5287,1545,1000,185,1058,1833,1134,684,906,1325,1339,593,111,460,439,435
2021-05-17,2021-05-30,420,688,1063,1195,709,5489,1680,1031,166,1312,2029,1158,574,674,1430,1285,665,511,488,441,504
2021-05-31,2021-06-13,434,820,1440,1411,720,4529,1649,967,285,1401,2194,1297,741,965,1923,1621,1092,303,534,470,539
2021-06-14,2021-06-27,448,825,840,1276,756,5867,1809,1202,197,545,1172,675,357,1641,1938,1655,907,288,680,535,1452
2021-06-28,2021-07-11,462,810,1083,1587,979,4194,1522,1020,243,763,1834,1056,525,1134,2062,2046,854,1663,1475,1179,1961
2021-07-12,2021-07-25,476,662,664,1321,914,1739,1056,726,113,319,879,505,253,675,2257,2011,1362,203,683,575,846
2021-07-26,2021-08-08,490,738,910,1367,884,1066,1082,807,259,566,1621,1006,385,653,2025,1844,1151,321,816,661,863
2021-08-09,2021-08-22,504,736,1664,1435,700,1054,1388,955,305,1467,3131,1764,885,864,2508,2214,1146,327,455,445,524
2021-08-23,2021-09-05,518,771,1273,1288,637,1641,1202,760,127,1071,2123,1152,739,914,1842,1670,1344,125,363,369,586
2021-09-06,2021-09-19,532,676,1154,1161,642,3091,1138,719,129,1447,2094,1179,527,1618,1802,1702,658,143,553,506,812
2021-09-20,2021-10-03,546,668,1351,1258,646,4224,1195,823,149,1974,2364,1309,815,565,2859,2374,2964,136,465,409,619
2021-10-04,2021-10-17,560,671,1229,1201,531,4360,1281,953,177,2030,2602,1603,611,735,1826,1666,1747,128,436,481,521
2021-10-18,2021-10-31,574,919,1327,1161,656,2473,1573,1144,273,1510,3061,1829,1218,855,1645,1511,1059,116,456,394,792
2021-11-01,2021-11-14,588,629,1145,1190,602,2757,1102,735,124,1302,3203,2082,1160,1367,1152,1239,528,206,744,719,840
2021-11-15,2021-11-28,602,634,1553,1077,499,6084,1713,1262,83,1550,2325,1163,664,625,1061,1005,556,109,363,333,672
2021-11-29,2021-12-12,616,757,1210,999,529,6462,2335,1807,132,1317,1807,933,461,808,946,924,524,192,882,679,955
2021-12-13,2021-12-26,630,905,1559,1166,586,2216,1348,1009,195,1403,2003,1139,539,779,880,981,474,296,729,665,792
2021-12-27,2022-01-09,644,875,1907,1333,616,7019,3072,2305,176,1277,2752,1498,1001,534,1057,1126,601,123,358,320,453
2022-01-10,2022-01-23,658,586,1355,1378,605,3815,1166,809,87,1734,1923,1048,692,818,1402,1416,760,112,410,385,531
2022-01-24,2022-02-06,672,857,1736,1053,627,4389,1442,1042,103,1676,3251,1919,638,925,1057,1071,629,199,539,509,660
2022-02-07,2022-02-20,686,639,1315,1059,527,2545,965,764,173,1352,2410,1365,628,567,942,1018,583,106,312,318,421
2022-02-21,2022-03-06,700,530,963,613,288,3016,898,696,104,602,1576,827,514,204,513,519,308,88,179,166,281
