start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,776,646,426,0,0,0,0,642,1036,506,101,378,435,611,197,181,144,156,353
2020-04-06,2020-04-19,14,0,609,699,372,0,0,0,0,446,638,354,76,355,534,642,274,126,137,174,294
2020-04-20,2020-05-03,28,0,533,612,391,0,0,0,0,276,510,285,77,213,354,443,192,97,141,180,312
2020-05-04,2020-05-17,42,612,559,624,415,392,741,603,54,330,528,282,100,211,603,648,235,34,140,161,284
2020-05-18,2020-05-31,56,576,533,653,366,410,731,574,68,379,770,461,198,298,700,747,472,71,173,188,267
2020-06-01,2020-06-14,70,549,505,618,368,511,657,561,75,363,727,438,207,296,495,554,231,61,170,193,327
2020-06-15,2020-06-28,84,454,484,580,352,762,554,472,41,415,991,626,373,185,620,567,379,91,253,213,351
2020-06-29,2020-07-12,98,443,477,569,348,618,489,408,37,367,689,448,221,292,568,551,278,65,253,240,345
2020-07-13,2020-07-26,112,15,373,461,246,17,17,20,0,152,441,256,142,226,862,725,528,44,131,124,173
2020-07-27,2020-08-09,126,589,538,579,355,659,819,657,124,502,1340,824,563,368,954,791,405,77,260,250,328
2020-08-10,2020-08-23,140,584,1403,1154,688,1383,1250,671,283,1280,3873,2332,1053,859,2191,1965,1063,194,607,585,720
2020-08-24,2020-09-06,154,662,1495,1427,779,1195,1069,728,189,3069,3684,2076,1330,751,2540,2230,1320,314,708,602,836
2020-09-07,2020-09-20,168,899,1285,1406,968,12693,2651,1578,1220,2381,3808,2326,1142,4148,2657,2346,1092,272,798,669,1112
2020-09-21,2020-10-04,182,690,1102,1107,588,6451,1514,913,140,1316,2818,1694,874,2250,1612,1429,636,128,452,377,553
2020-10-05,2020-10-18,196,604,971,1021,599,3818,1189,760,92,1182,1577,880,358,1236,1115,1095,594,270,531,462,750
2020-10-19,2020-11-01,210,586,884,1032,754,1507,830,661,100,1260,1800,1062,761,643,3139,2604,865,124,432,403,580
2020-11-02,2020-11-15,224,686,1113,1187,805,5242,1317,934,162,1832,1716,989,391,791,1348,1314,733,88,525,508,849
2020-11-16,2020-11-29,238,783,987,1126,699,6955,1576,1086,80,2705,1367,815,552,787,1184,1164,737,174,368,394,510
2020-11-30,2020-12-13,252,696,1060,905,524,7083,1490,846,127,1567,2028,1157,1040,538,1518,1353,586,71,320,317,407
2020-12-14,2020-12-27,266,729,1359,1355,796,801,988,687,95,1043,1934,1154,585,741,1982,1733,831,174,510,440,612
2020-12-28,2021-01-10,280,710,1089,1068,645,709,888,588,51,757,1349,764,1367,392,1343,1282,614,55,275,295,431
