start date,end date,start day as a number,N 0-17,N 18-45,N 45-64,N 65-120,0-17 to 0-17,0-17 to 18-45,0-17 to 45-64,0-17 to 65-120,18-45 to 0-17,18-45 to 18-45,18-45 to 45-64,18-45 to 65-120,45-64 to 0-17,45-64 to 18-45,45-64 to 45-64,45-64 to 65-120,65-120 to 0-17,65-120 to 18-45,65-120 to 45-64,65-120 to 65-120
2020-03-23,2020-04-05,0,0,730,670,401,0,0,0,0,545,968,459,106,371,492,626,201,178,140,145,372
2020-04-06,2020-04-19,14,0,596,700,377,0,0,0,0,489,633,284,76,363,518,609,263,135,139,165,329
2020-04-20,2020-05-03,28,0,485,623,418,0,0,0,0,273,460,259,66,231,390,440,177,113,122,184,346
2020-05-04,2020-05-17,42,637,563,618,428,415,769,649,42,307,517,289,105,215,429,494,186,37,177,166,300
2020-05-18,2020-05-31,56,587,564,620,389,442,694,645,77,448,860,543,298,276,661,690,487,81,193,218,316
2020-06-01,2020-06-14,70,559,491,615,364,516,649,598,70,460,941,573,303,317,514,551,224,58,190,202,282
2020-06-15,2020-06-28,84,453,462,588,385,546,585,458,76,317,565,301,123,225,587,565,354,86,204,197,353
2020-06-29,2020-07-12,98,451,469,541,375,540,512,424,43,652,879,573,713,278,634,595,420,69,281,275,346
2020-07-13,2020-07-26,112,15,357,472,240,15,24,20,0,254,529,331,210,250,851,742,504,33,121,111,160
2020-07-27,2020-08-09,126,593,561,578,343,619,786,649,138,495,1405,854,430,329,855,745,327,61,210,195,282
2020-08-10,2020-08-23,140,608,1390,1156,726,1330,1144,609,183,1859,4457,2678,1336,768,2159,1952,986,270,617,551,778
2020-08-24,2020-09-06,154,690,1456,1412,840,1363,1152,765,199,1204,3504,1993,1029,840,2513,2094,1196,222,800,687,860
2020-09-07,2020-09-20,168,871,1287,1464,954,12088,2495,1521,1216,2972,2831,1641,1713,4589,2320,2193,1066,270,813,656,1086
2020-09-21,2020-10-04,182,668,1090,1128,603,6289,1453,889,86,2022,2855,1806,901,2663,1691,1530,768,135,524,426,561
2020-10-05,2020-10-18,196,616,947,1025,605,3282,1191,754,113,1077,1542,855,443,709,1024,1029,601,214,469,413,643
2020-10-19,2020-11-01,210,628,897,1008,703,1584,895,648,77,1211,1703,1013,780,552,1442,1265,696,132,514,452,657
